Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
CHX,"Championx Corp",20.55,1.14,+5.87%,20.65,19.41,1493500,2022-07-25
CIEN,"Ciena Corp",48.42,-0.02,-0.04%,48.67,47.59,1056700,2022-07-25
CLF,"Cleveland-Cliffs Inc",16.56,0.94,+6.02%,16.64,15.74,19948801,2022-07-25
CLH,"Clean Harbors",92.24,0.7,+0.76%,92.52,91.04,211700,2022-07-25
CMC,"Commercial Metals Company",36.54,1.21,+3.42%,36.6,35.53,598400,2022-07-25
CNO,"Cno Financial Group",18.35,0.32,+1.77%,18.44,18.09,659600,2022-07-25
CNX,"CNX Resources Corp",19.16,0.89,+4.87%,19.16,18.21,2442200,2022-07-25
CNXC,"Concentrix Corp",131.27,0.03,+0.02%,132.11,129.45,240500,2022-07-25
COLM,"Columbia Sprtswr",75.26,-1.14,-1.49%,76.49,74.65,813800,2022-07-25
COTY,"Coty Inc",7.83,0.03,+0.38%,7.88,7.65,3438100,2022-07-25
CPRI,"Capri Holdings Ltd",48.42,0.69,+1.45%,49,47.36,1404100,2022-07-25
CR,"Crane Holdings CO",94.73,-0.02,-0.02%,95.88,93.78,238100,2022-07-25
CRI,"Carter's Inc",78.92,-1.33,-1.66%,80.58,78.64,1059700,2022-07-25
CROX,"Crocs Inc",60.88,-1.96,-3.12%,62.55,60.25,1167600,2022-07-25
CRUS,"Cirrus Logic Inc",79.72,0.05,+0.06%,79.85,78.66,294900,2022-07-25
CSL,"Carlisle Companies Inc",267.35,1.35,+0.51%,268.86,263.52,396600,2022-07-25
CUZ,"Cousins Properties Inc",30.38,0.12,+0.40%,30.68,30.17,785300,2022-07-25
CVLT,"Commvault Systems",61.3,-0.67,-1.08%,62.16,60.04,219700,2022-07-25
CW,"Curtiss-Wright Corp",137.38,0.66,+0.48%,138.35,136.39,117900,2022-07-25
DAN,"Dana Inc",15.76,-0.04,-0.25%,15.99,15.58,783100,2022-07-25
DAR,"Darling International Inc",62.41,2.05,+3.40%,62.62,61.11,975000,2022-07-25
DCI,"Donaldson Company",51.15,-0.02,-0.04%,51.3,50.68,306600,2022-07-25
DECK,"Deckers Outdoor Corp",291.15,-2.78,-0.95%,296.55,288.14,382300,2022-07-25
DEI,"Douglas Emmett",22.79,0.31,+1.38%,22.83,22.48,1554300,2022-07-25
DINO,"HF Sinclair Corp",45.32,1.88,+4.33%,45.35,43.88,1466100,2022-07-25
DKS,"Dick's Sporting Goods Inc",93.47,-1.54,-1.62%,95.26,92.28,1330700,2022-07-25
DOC,"Physicians Realty Trust",17.17,0.41,+2.45%,17.18,16.65,2431400,2022-07-25
DTM,"Dt Midstream Inc",53.47,2.32,+4.54%,53.54,51.35,793500,2022-07-25
DY,"Dycom Industries",94.19,-2.47,-2.56%,95.63,89.11,333200,2022-07-25
EEFT,"Euronet Worldwide",101.32,-0.98,-0.96%,102.64,100.72,371900,2022-07-25
EGP,"Eastgroup Properties",164.87,1.27,+0.78%,166.21,162.74,210100,2022-07-25
EHC,"Encompass Health Corp",49.64,-0.35,-0.70%,50.09,49.34,564800,2022-07-25
ELY,"Callaway Golf Company",21.98,0.03,+0.14%,22.11,21.54,979700,2022-07-25
EME,"Emcor Group",106.3,-0.21,-0.20%,107.18,105.41,200000,2022-07-25
ENOV,"Enovis Corp",57.7,-0.01,-0.02%,57.97,56.98,300900,2022-07-25
ENR,"Energizer Holdings Inc",29.38,0.01,+0.03%,29.74,29.2,352600,2022-07-25
ENS,"Enersys Inc",62.37,0.49,+0.79%,63.01,61.05,126600,2022-07-25
ENV,"Envestnet Inc",55.6,0.22,+0.40%,56.19,55.01,318000,2022-07-25
EPR,"Entertainment Properties Trust",52.31,1.03,+2.01%,52.37,51.03,354600,2022-07-25
EQT,"Eqt Corp",44.98,2.75,+6.51%,45.18,42.19,7654700,2022-07-25
ESAB,"Esab Corp",41.57,-0.44,-1.05%,42.01,40.95,471500,2022-07-25
ESNT,"Essent Group Ltd",40.93,1.03,+2.58%,40.94,40.09,321200,2022-07-25
ETRN,"Equitrans Midstream Corp",7.3,0.4,+5.80%,7.3,6.86,3377500,2022-07-25
EVR,"Evercore Partners Inc",95.66,-0.4,-0.42%,97.32,95.11,427000,2022-07-25
EWBC,"East West Bancorp",72.09,2.24,+3.21%,72.42,70.51,727700,2022-07-25
EXEL,"Exelixis Inc",21.01,0.15,+0.72%,21.06,20.66,2698400,2022-07-25
EXP,"Eagle Materials Inc",122.41,0.85,+0.70%,122.71,120.68,221600,2022-07-25
FAF,"First American Corp",56.1,0.4,+0.72%,56.59,55.53,728000,2022-07-25
FCFS,"Firstcash Holdings Inc",68.41,0.79,+1.17%,68.5,66.77,149700,2022-07-25
FCN,"Fti Consulting",183.64,1.59,+0.87%,185.93,182.98,216800,2022-07-25
FFIN,"First Finl Bkshs Inc",43.18,0.58,+1.36%,43.42,42.73,405800,2022-07-25
FHI,"Federated Investors",34.8,0.41,+1.19%,34.87,34.37,344900,2022-07-25
FHN,"First Horizon Corp",22.15,0.19,+0.87%,22.17,21.98,2629900,2022-07-25
FICO,"Fair Isaac and Company",469.7,2.05,+0.44%,471.27,462.47,284900,2022-07-25
FIVE,"Five Below Inc",122.34,-2.49,-1.99%,125.02,118.79,882100,2022-07-25
FL,"Footlocker Inc",27.23,-0.42,-1.52%,27.7,26.97,1271900,2022-07-25
FLO,"Flowers Foods",27.43,0.21,+0.77%,27.47,27.07,811100,2022-07-25
FLR,"Fluor Corp",25.09,0.5,+2.03%,25.15,24.05,823500,2022-07-25
FLS,"Flowserve Corp",29.95,0.29,+0.98%,30.1,29.66,864500,2022-07-25
