Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
AKR,"Acadia Realty Trust",16.67,0.07,+0.42%,16.74,16.48,650300,2022-07-25
ALEX,"Alexander and Baldwin Inc",18.39,0.33,+1.83%,18.47,18.01,159000,2022-07-25
ALG,"Alamo Group",122.13,1.37,+1.13%,122.61,119.31,23800,2022-07-25
ALGT,"Allegiant Travel Com",116.62,0.29,+0.25%,117.87,114.92,148200,2022-07-25
ALRM,Alarm.com,68.61,-1.34,-1.92%,69.84,68.38,153000,2022-07-25
AMBC,"Ambac Financial Group",11.83,0.35,+3.05%,11.91,11.48,397300,2022-07-25
AMCX,"AMC Networks Cl A",32.27,-0.04,-0.12%,32.82,31,159100,2022-07-25
AMEH,"Apollo Medical Holdings Inc",51.06,0.09,+0.18%,51.56,50.3,138500,2022-07-25
AMN,"Amn Healthcare Services Inc",113.04,2.71,+2.46%,113.7,109.64,858600,2022-07-25
AMPH,"Amphastar Pharma",36.88,0.92,+2.56%,36.95,36.04,232500,2022-07-25
AMSF,"Amerisafe Inc",47.88,0.76,+1.61%,49.24,47.27,56600,2022-07-25
AMWD,"Amer Woodmark Cp",47.92,-0.08,-0.17%,48.32,47.16,65800,2022-07-25
ANDE,"Andersons Inc",32.8,0.8,+2.50%,32.97,32.15,140100,2022-07-25
ANF,"Abercrombie & Fitch Company",18.31,-0.26,-1.40%,18.78,18.08,1223200,2022-07-25
ANGO,"Angiodynamics Inc",22.38,0.77,+3.56%,22.54,21.52,239500,2022-07-25
ANIK,"Anika Therapeutics",22.49,0.1,+0.45%,22.58,22.23,36300,2022-07-25
ANIP,"ANI Pharma Inc",33.63,1.88,+5.92%,34.4,32,127200,2022-07-25
AORT,"Artivion Inc",19.98,0.22,+1.11%,20.24,19.7,236500,2022-07-25
AOSL,"Alpha and Omega Semi",37.53,-0.02,-0.05%,37.87,36.77,175600,2022-07-25
APEI,"American Public Education",15.97,-0.08,-0.50%,16.34,15.89,33600,2022-07-25
APOG,"Apogee Entrpr Inc",40.48,0.18,+0.45%,40.92,39.92,126500,2022-07-25
APPS,"Digital Turbine",19.22,-0.28,-1.44%,19.52,18.8,1546800,2022-07-25
ARCB,"Arcbest Corp",80.34,-0.79,-0.97%,82.02,79.54,202000,2022-07-25
ARI,"Apollo Commercial Real Estate",11.56,0.14,+1.23%,11.56,11.37,656400,2022-07-25
ARLO,"Arlo Technologies Inc",7.23,0.1,+1.40%,7.25,7.03,439200,2022-07-25
ARNC,"Arconic Corp",29.15,0.4,+1.39%,29.3,28.76,556700,2022-07-25
AROC,"Archrock Inc",8.24,0.4,+5.10%,8.25,7.85,906600,2022-07-25
ARR,"Armour Residential R",7.1,-0.02,-0.28%,7.16,7,2183400,2022-07-25
ASIX,"Advansix Inc",37.09,1.2,+3.34%,37.22,36.06,156700,2022-07-25
ASO,"Academy Sports and Outdoors Inc",42.88,-0.57,-1.31%,44.25,42.48,1884500,2022-07-25
ASTE,"Astec Inds Inc",46.03,1.41,+3.16%,46.14,44.74,64100,2022-07-25
ATEN,"A10 Networks Inc",14.13,-0.14,-0.98%,14.35,14.03,536400,2022-07-25
ATGE,"Adtalem Global Education Inc",39.19,0.08,+0.20%,39.54,38.94,554400,2022-07-25
ATI,"Ati Inc",23.64,0.53,+2.29%,24.02,22.86,869100,2022-07-25
ATNI,"Atn International",44.54,1.12,+2.58%,44.58,43.42,38600,2022-07-25
AVA,"Avista Corp",41.19,0.37,+0.91%,41.34,40.53,369500,2022-07-25
AVAV,"Aerovironment Inc",82.94,1.73,+2.13%,83.68,79.68,132600,2022-07-25
AVD,"American Vanguard Corp",21.82,0.38,+1.77%,21.94,21.4,155100,2022-07-25
AVNS,"Avanos Medical Inc",27.88,0.1,+0.36%,28.12,27.66,133200,2022-07-25
AWR,"American States Water Company",83.77,1.21,+1.47%,83.8,82.13,100200,2022-07-25
AX,"Axos Financial Inc",39.64,0.39,+0.99%,39.96,39.41,143100,2022-07-25
AXL,"American Axle & Manufacturing",8.33,-0.1,-1.19%,8.52,8.28,1148500,2022-07-25
AZZ,"Azz Inc",40.56,0.16,+0.40%,41.01,40.28,167500,2022-07-25
B,"Barnes Group",32.9,0.34,+1.04%,33.05,32.43,153700,2022-07-25
BANC,"First Pactrust Bancorp",17.5,0.41,+2.40%,17.58,17.12,396100,2022-07-25
BANF,"Bancfirst Corp",102.32,2.33,+2.33%,103.37,100.22,166700,2022-07-25
BANR,"Banner Corp",59.55,1.23,+2.11%,59.71,58.49,170100,2022-07-25
BBBY,"Bed Bath & Beyond",5.04,-0.07,-1.37%,5.11,4.77,6422300,2022-07-25
BCC,"Boise Cascade L.L.C.",65.02,0.97,+1.51%,65.22,63.1,202200,2022-07-25
BCOR,"Blucora Inc",19.34,-0.04,-0.21%,19.48,19.24,172300,2022-07-25
BCPC,"Balchem Cp",134.31,1.18,+0.89%,134.43,133.33,68400,2022-07-25
BDN,"Brandywine Realty Trust",9.53,0.11,+1.17%,9.61,9.4,1202700,2022-07-25
BFS,"Saul Centers",50.31,1,+2.03%,50.47,49.42,33700,2022-07-25
BGS,"B&G Foods Holdings",24.11,0.21,+0.88%,24.17,23.78,421000,2022-07-25
BHE,"Benchmark Electronics",23.37,-0.24,-1.02%,23.76,23.28,79800,2022-07-25
BHLB,"Berkshire Hills Bancorp",26.85,-0.05,-0.19%,27.37,26.71,416500,2022-07-25
BIG,"Big Lots",20.69,-0.74,-3.45%,21.48,20.46,870700,2022-07-25
BJRI,"Bj's Restaurants Inc",22.36,-0.53,-2.32%,22.99,21.9,554100,2022-07-25
BKE,"Buckle Inc",30.47,0.02,+0.07%,30.57,29.75,322800,2022-07-25
BKU,"BankUnited Inc",37.96,0.53,+1.42%,38.1,37.46,704900,2022-07-25
BLFS,"Biolife Solutions",16.8,-0.94,-5.30%,17.67,16.48,285700,2022-07-25
BLMN,"Bloomin' Brands Inc",18.13,-0.34,-1.84%,18.65,17.94,1335000,2022-07-25
BMI,"Badger Meter",89.24,0.13,+0.15%,89.59,88.21,120500,2022-07-25
BOOM,"Dynamic Materials",20.06,0.57,+2.92%,20.34,19.3,73000,2022-07-25
BOOT,"Boot Barn Holdings Inc",70.51,-2.41,-3.30%,73.42,69.61,807800,2022-07-25
BRC,"Brady Corp",47.63,0.18,+0.38%,47.85,47.18,163700,2022-07-25
BRKL,"Brookline Bancorp",13.76,0.14,+1.03%,13.84,13.7,253800,2022-07-25
BSIG,"Brightsphere Investment Group Plc",18.95,0.24,+1.28%,18.99,18.69,136500,2022-07-25
CAKE,"Cheesecake Fact",28.02,-0.55,-1.93%,28.76,27.61,864300,2022-07-25
CAL,"Caleres Inc",26.89,-0.18,-0.66%,27.36,26.67,504900,2022-07-25
CALM,"Cal-Maine Foods IN",56.85,2.81,+5.20%,56.94,54.05,1768000,2022-07-25
CAMP,"Calamp Corp",4.47,0.08,+1.82%,4.51,4.34,300600,2022-07-25
CARA,"Cara Therapeutics",9.06,-0.65,-6.69%,9.83,9.01,287900,2022-07-25
CARS,"Cars.com Inc",10.87,-0.36,-3.21%,11.23,10.84,360100,2022-07-25
CASH,"Pathward Financial Inc",42.15,0.56,+1.35%,42.32,41.4,154700,2022-07-25
CATO,"Cato Corp",12.92,0.05,+0.39%,12.96,12.66,86100,2022-07-25
CBU,"Community Bank System",66.07,0.64,+0.98%,66.14,65.1,269700,2022-07-25
CCOI,"Cogent Comm Hlds",62.61,0.66,+1.07%,62.96,61.75,203600,2022-07-25
CCRN,"Cross Ctry Hlthcr",26.05,0.8,+3.17%,26.73,24.97,925800,2022-07-25
CCS,"Century Communities Inc",53.01,-0.42,-0.79%,53.57,52.01,263400,2022-07-25
CCSI,"Consensus Cloud Solutions",54.18,0.51,+0.95%,54.22,53.03,79000,2022-07-25
CDMO,"Avid Bioservices Inc",18.18,0.66,+3.77%,18.18,17.15,327400,2022-07-25
CEIX,"Consol Energy Inc",60.69,4.5,+8.01%,60.76,56.4,530600,2022-07-25
CELH,"Celsius Holdings Inc",83.15,3.12,+3.90%,83.5,79.68,722400,2022-07-25
CENT,"Central Garden",44.19,0.26,+0.59%,44.61,43.95,25300,2022-07-25
CENTA,"Central Garden & Pet",41.05,0.04,+0.10%,41.56,40.84,84100,2022-07-25
CENX,"Century Aluminum C",7.15,0.14,+2.00%,7.34,7.01,2945000,2022-07-25
CEVA,"Ceva Inc",35.29,-0.5,-1.41%,35.76,34.85,52000,2022-07-25
CFFN,"Capitol Fed Finl Inc",9.44,0.08,+0.85%,9.51,9.43,623600,2022-07-25
CHCO,"City Holding Company",84.93,2.65,+3.22%,84.99,82.3,108900,2022-07-25
CHCT,"Community Healthcare Trust Inc",37.64,0.42,+1.13%,37.93,37.4,42800,2022-07-25
CHEF,"The Chefs Warehouse",37.75,0.06,+0.16%,38.08,37.12,239800,2022-07-25
CHRS,"Coherus Bio",7.3,0.13,+1.81%,7.31,6.98,859800,2022-07-25
CHS,"Chico's Fas",5.45,-0.07,-1.27%,5.57,5.39,1450500,2022-07-25
CHUY,"Chuy's Holdings Inc",21.34,0.26,+1.23%,21.39,20.56,87400,2022-07-25
CIR,"Circor International",15.6,0.26,+1.69%,15.74,15.1,69900,2022-07-25
CIVI,"Civitas Resources Inc",53.96,2.52,+4.90%,54.03,51.69,579200,2022-07-25
CLB,"Core Laboratories N.V.",17.87,0.56,+3.24%,18.25,17.39,502500,2022-07-25
CLDT,"Chatham Lodging Trust REIT",11.72,0.2,+1.74%,11.8,11.45,131200,2022-07-25
CLW,"Clearwater Paper Corp",35.85,0.43,+1.21%,36.19,35.42,47300,2022-07-25
CMP,"Compass Minerals Intl Inc",35.59,1.09,+3.16%,35.78,33.58,269900,2022-07-25
CMTL,"Comtech Telecom Company",10.8,-0.29,-2.61%,11.02,10.73,106100,2022-07-25
CNK,"Cinemark Holdings Inc",19.27,0.35,+1.85%,19.39,18.42,1863100,2022-07-25
CNMD,"C O N M E D Cp",102.57,0.51,+0.50%,103.37,101.58,458800,2022-07-25
CNSL,"Consolidated Communications Holdings Inc",6.41,-0.2,-3.03%,6.68,6.37,343700,2022-07-25
CNXN,"PC Connection Inc",45.94,0.18,+0.39%,46.15,45.75,20100,2022-07-25
COHU,"Cohu Inc",28.45,-0.11,-0.39%,28.49,27.78,172800,2022-07-25
COKE,"Coca Cola Bot Cons",494.11,-2.76,-0.56%,506,486.98,52600,2022-07-25
COLB,"Columbia Banking Sys",29.24,-0.09,-0.31%,29.74,29.18,1316200,2022-07-25
COLL,"Collegium Pharma",17.51,0.4,+2.34%,17.67,17.07,139600,2022-07-25
CONN,"Conn's Inc",9.47,0.16,+1.72%,9.52,9.03,312600,2022-07-25
COOP,"Mr.Cooper Group Inc",40.99,0.61,+1.51%,41.08,39.97,476500,2022-07-25
CORT,"Corcept Therapeutics",26.57,-0.34,-1.26%,26.85,26.14,470200,2022-07-25
CPE,"Callon Petroleum Company",43.05,2.69,+6.67%,43.51,40.68,1338300,2022-07-25
CPF,"Central Pacific Financial Company",23.03,0.46,+2.04%,23.06,22.63,89300,2022-07-25
CPK,"Chesapeake Utilities Corp",129.74,1.73,+1.35%,130,128.13,48300,2022-07-25
CPSI,"Computer Programs",33.14,0.43,+1.31%,33.19,32.71,51000,2022-07-25
CRMT,"America's Car-Mart",101.01,-1.33,-1.30%,103.23,99.94,42500,2022-07-25
CRNC,"Cerence Inc",26.59,-0.47,-1.74%,27.12,26.39,213300,2022-07-25
CRS,"Carpenter Technology Corp",28.96,0.75,+2.66%,29.04,28.19,186200,2022-07-25
CRSR,"Corsair Gaming Inc",13.81,-0.04,-0.29%,13.89,13.45,609000,2022-07-25
CRVL,"Corvel Cp",157.32,2.52,+1.63%,157.63,155.7,33900,2022-07-25
CSGS,"C S G Sys Intl",63.15,-0.46,-0.72%,63.62,62.7,94900,2022-07-25
CSII,"Cardiovascular Syst",15.9,-0.05,-0.31%,16.06,15.68,191500,2022-07-25
CSR,Centerspace,82.56,0.56,+0.68%,83.19,82.04,85900,2022-07-25
CTRE,"Caretrust REIT Inc",19.87,-0.13,-0.65%,20.21,19.75,741900,2022-07-25
CTS,"Cts Corp",37.85,0.39,+1.04%,37.86,37.03,118500,2022-07-25
CUBI,"Customers Bancorp",38.69,0.67,+1.76%,38.8,38.12,274600,2022-07-25
CUTR,"Cutera Inc",40.86,-0.16,-0.39%,42.78,39.88,149600,2022-07-25
CVBF,"Cvb Financial Corp",26.13,0.16,+0.62%,26.34,26.03,918000,2022-07-25
CVCO,"Cavco Inds Inc",238.24,-0.6,-0.25%,238.75,234.67,42900,2022-07-25
CVET,"Covetrus Inc",20.76,0,0.00%,20.78,20.74,910300,2022-07-25
CVGW,"Calavo Growers Inc",42.95,-0.2,-0.48%,43.41,42.7,63700,2022-07-25
CWT,"California Water Service Group Holding",58.12,0.43,+0.75%,58.26,57.28,187800,2022-07-25
CXW,"Corecivic Inc",10.98,-0.02,-0.18%,11.16,10.96,1050500,2022-07-25
CYH,"Community Health Systems",4.95,0.05,+1.02%,5.22,4.8,3821100,2022-07-25
CYTK,Cytokinetics,39.07,0.33,+0.85%,39.78,38.35,727000,2022-07-25
DBD,"Diebold Nixdorf Inc",3.32,0.12,+3.75%,3.32,3.12,897700,2022-07-25
DBI,"Designer Brands Inc",14.96,0.42,+2.89%,15,14.35,2227600,2022-07-25
DCOM,"Dime Community Bancshares Inc",31.7,0.73,+2.36%,31.71,31.21,89800,2022-07-25
DDD,"3D Systems Corp",10.43,-0.23,-2.16%,10.71,10.35,959800,2022-07-25
DEA,"Easterly Government Properties",19.85,0.35,+1.79%,20,19.56,420800,2022-07-25
DFIN,"Donnelly Financial Solutions Inc",31.97,-0.9,-2.74%,32.75,31.83,230600,2022-07-25
DGII,"Digi Intl Inc",26.27,-0.1,-0.38%,26.45,25.92,117400,2022-07-25
DHC,"Diversified Healthcare Trust",1.83,0.06,+3.39%,1.86,1.74,926000,2022-07-25
DIN,"Dineequity Inc",66.29,-1.25,-1.85%,68,65.29,170400,2022-07-25
DIOD,"Diodes Inc",74.84,-0.59,-0.78%,75.18,73.87,177600,2022-07-25
DLX,"Deluxe Corp",23.4,0.41,+1.78%,23.57,22.78,207200,2022-07-25
DNOW,"Now Inc",10.32,0.31,+3.10%,10.33,9.96,469900,2022-07-25
DORM,"Dorman Products Inc",105.23,-11.53,-9.87%,113.23,104.84,267500,2022-07-25
DOUG,"Douglas Elliman Inc",5.66,0.05,+0.89%,5.69,5.54,257800,2022-07-25
DRH,"Diamondrock Hospitality Company",8.8,0.18,+2.09%,8.85,8.58,2327100,2022-07-25
DRQ,Dril-Quip,24.76,1.29,+5.50%,24.92,23.46,264400,2022-07-25
DVAX,"Dynavax Technologies",14.83,0.05,+0.34%,14.91,14.36,1218900,2022-07-25
DXPE,"Dxp Enterprise",31.53,0.36,+1.15%,32.25,31.32,135900,2022-07-25
EAT,"Brinker International",24.93,-0.42,-1.66%,25.52,24.45,461100,2022-07-25
EBIX,"Ebix Inc",21.25,-0.89,-4.02%,22.14,21.13,296700,2022-07-25
EBS,"Emergent Biosolutions",33.21,1.96,+6.27%,33.55,31.76,666700,2022-07-25
ECPG,"Encore Capital Group",68.24,0.03,+0.04%,69.55,68.01,267100,2022-07-25
EFC,"Ellington Financial Llc",15.75,0.1,+0.64%,15.8,15.55,540900,2022-07-25
EGBN,"Eagle Bancorp Inc",46.67,1.08,+2.37%,46.76,45.53,257300,2022-07-25
EGHT,"8X8 Inc",5.36,-0.04,-0.74%,5.41,5.24,1666400,2022-07-25
EGRX,"Eagle Pharmaceuticals",40.84,0.6,+1.49%,41.32,40.14,95600,2022-07-25
EHTH,"Ehealth Inc",7.68,0.2,+2.67%,7.98,7.36,441100,2022-07-25
EIG,"Employers Holdings Inc",41.18,0.65,+1.60%,41.44,40.8,174400,2022-07-25
ELF,"E.L.F. Beauty Inc",33.08,0.16,+0.49%,33.37,32.51,482500,2022-07-25
EMBC,"Embecta Corp",27.06,0.66,+2.50%,27.48,26.52,272800,2022-07-25
ENSG,"The Ensign Group IN",78.77,0,0.00%,79.46,78.38,108800,2022-07-25
ENTA,"Enanta Pharmaceutica",48.95,0.66,+1.37%,48.98,47.81,91700,2022-07-25
ENVA,"Enova International Inc",33.75,0.12,+0.36%,34.25,33.37,192200,2022-07-25
EPAC,"Actuant Corp",19.68,0.2,+1.03%,19.77,19.42,320800,2022-07-25
EPC,"Edgewell Personal Care",38.86,0.3,+0.78%,38.91,38.41,281300,2022-07-25
EPRT,"Essential Properties Realty Trust Inc",23.27,0.33,+1.44%,23.31,22.85,659700,2022-07-25
ESE,"Esco Technologies Inc",71.85,0.1,+0.14%,72.39,71.38,52400,2022-07-25
ETD,"Ethan Allen Interiors Inc",22.47,-0.24,-1.06%,22.82,22.41,198900,2022-07-25
EVTC,"Evertec Inc",37.81,-0.02,-0.05%,37.89,37.2,178200,2022-07-25
EXLS,"Exlservice Holdings",143.78,0.2,+0.14%,143.83,142.28,152100,2022-07-25
EXPO,"Exponent Inc",94.82,1.01,+1.08%,94.84,93.31,140000,2022-07-25
EXTR,"Extreme Networks",10.79,-0.03,-0.28%,10.89,10.6,701400,2022-07-25
EYE,"National Vision Holdings Inc",30.37,-0.29,-0.95%,31.01,29.58,709200,2022-07-25
EZPW,"Ezcorp Inc",7.49,0.02,+0.27%,7.57,7.37,226600,2022-07-25
FARO,"Faro Tech Inc",31.35,0.12,+0.38%,31.71,30.18,94200,2022-07-25
FBC,"Flagstar Bancorp",37.12,0.42,+1.14%,37.46,36.82,149300,2022-07-25
FBK,"Fb Financial Corp",41.66,0.38,+0.92%,42.3,41.3,88100,2022-07-25
FBNC,"First Bancorp [Nc]",36.46,0.57,+1.59%,36.72,36.1,125900,2022-07-25
FBP,"First Bancorp",14.81,0.15,+1.02%,14.94,14.71,1365000,2022-07-25
FBRT,"Franklin Bsp Realty Trust Inc",15.23,0.13,+0.86%,15.28,15.09,255700,2022-07-25
FCF,"First Commonwealth Financial Corp",14.32,0.23,+1.63%,14.35,14.17,335800,2022-07-25
FCPT,"Four Corners Property Trust IN",28.37,0.24,+0.85%,28.52,28.06,506500,2022-07-25
FDP,"Fresh Del Monte Produce",28.98,-0.23,-0.79%,29.61,28.87,143300,2022-07-25
FELE,"Franklin Electric Company",79.28,-0.25,-0.31%,80.35,78.64,169700,2022-07-25
FF,"Futurefuel Corp",6.92,0.13,+1.91%,7,6.78,143600,2022-07-25
FFBC,"First Finl Bncp [Oh]",21.95,0.49,+2.28%,21.99,21.64,438500,2022-07-25
FHB,"First Hawaiian Inc",23.71,0.32,+1.37%,23.74,23.4,562000,2022-07-25
FIX,"Comfort Systems USA",89.84,-1.44,-1.58%,91.75,89.29,165000,2022-07-25
FIZZ,"Natl Beverage Cp",49.26,0.67,+1.38%,49.58,48.48,80200,2022-07-25
FLGT,"Fulgent Genetics Inc",58,-0.86,-1.46%,58.95,57.02,228700,2022-07-25
FN,Fabrinet,88.02,-0.57,-0.64%,88.35,86.96,126900,2022-07-25
FORM,"Formfactor Inc",39.68,0.21,+0.53%,39.72,38.88,239500,2022-07-25
FORR,"Forrester Resrch",48.52,0.05,+0.10%,49.1,48.01,25000,2022-07-25
FOSL,"Fossil Group",6.4,-0.05,-0.78%,6.51,6.3,285600,2022-07-25
FSP,"Franklin Street Properties",3.72,0.08,+2.20%,3.77,3.64,758800,2022-07-25
FSS,"Federal Signal Corp",37.7,0.23,+0.61%,37.8,37.14,138100,2022-07-25
FUL,"H. B. Fuller Company",62.76,0.34,+0.54%,63.34,62.1,226800,2022-07-25
FWRD,"Foward Air Corp",95.75,-0.94,-0.97%,96.74,94.94,96400,2022-07-25
GBX,"Greenbrier Companies",31.81,0.27,+0.86%,31.85,31.29,211400,2022-07-25
GCI,"Gannett Co. Inc",2.89,0.01,+0.35%,2.91,2.82,453300,2022-07-25
GCO,"Genesco Inc",57.24,-1.47,-2.50%,59.28,57.04,343800,2022-07-25
GCP,"Gcp Applied Technologies Inc C",31.55,-0.04,-0.13%,31.64,31.51,251000,2022-07-25
GDEN,"Golden Entmt",41.82,0.58,+1.41%,41.88,40.94,70200,2022-07-25
GDOT,"Green Dot Corp",26.39,-0.22,-0.83%,26.72,26.25,328000,2022-07-25
GEO,"Geo Group Inc",6.68,0.09,+1.37%,6.76,6.58,1445600,2022-07-25
GES,"Guess Inc",18.92,-0.2,-1.05%,19.41,18.78,509600,2022-07-25
GFF,"Griffon Corp",27.25,-0.01,-0.04%,27.41,26.92,377900,2022-07-25
GIII,"G-III Apparel Gp",22.59,0.06,+0.27%,22.79,22.3,309100,2022-07-25
GKOS,"Glaukos Corp",51.03,1.04,+2.08%,51.57,49.48,432300,2022-07-25
GLT,Glatfelter,6.4,0.1,+1.59%,6.4,6.09,368800,2022-07-25
GMS,"Gms Inc",47.66,-0.26,-0.54%,48.4,47.07,191600,2022-07-25
GNL,"Global Net Lease Inc",15.07,0.1,+0.67%,15.2,14.96,540000,2022-07-25
GNW,"Genworth Financial Inc",4.03,0.1,+2.54%,4.03,3.92,2009900,2022-07-25
GOGO,"Gogo Inc",16.61,1.33,+8.70%,16.62,15.35,684200,2022-07-25
GPI,"Group 1 Automotive",171.31,-3.03,-1.74%,176.52,170.64,100800,2022-07-25
GPMT,"Granite Point Mortgage Trust Inc",9.97,0.04,+0.40%,10.03,9.88,213200,2022-07-25
GPRE,"Green Plains Inc",31.65,0.93,+3.03%,31.81,30.51,724300,2022-07-25
GTY,"Getty Realty Corp",27.73,0.26,+0.95%,27.99,27.56,277700,2022-07-25
GVA,"Granite Construction Inc",29.97,0.01,+0.03%,30.18,29.68,151800,2022-07-25
HA,"Hawaiian Hlds Inc",15.12,0.01,+0.07%,15.16,14.61,595500,2022-07-25
HAFC,"Hanmi Financial Cp",23.95,0.48,+2.05%,24.09,23.6,191400,2022-07-25
HAYN,"Haynes Intl Inc",33.45,0.99,+3.05%,33.51,32.65,43500,2022-07-25
HCC,"Warrior Met Coal Inc",30.67,0.9,+3.02%,31.33,29.71,815900,2022-07-25
HCI,"Homeowners Choice",68,0.91,+1.36%,68.44,65.39,143400,2022-07-25
HCSG,"Healthcare Svcs Gp",14.25,0.32,+2.30%,14.51,13.81,1152800,2022-07-25
HFWA,"Heritage Financial",25.69,0.28,+1.10%,26.18,25.51,373800,2022-07-25
HI,"Hillenbrand Inc",42.96,0.28,+0.66%,43.04,42.51,187400,2022-07-25
HIBB,"Hibbett Inc",45.25,-0.6,-1.31%,46.2,44.21,223300,2022-07-25
HLIT,"Harmonic Inc",10.12,-0.21,-2.03%,10.33,9.98,780400,2022-07-25
HLX,"Helix Energy Solutions Group",2.85,0.24,+9.20%,2.86,2.64,2702300,2022-07-25
HMN,"Horace Mann Educators Corp",34.34,0.72,+2.14%,34.44,33.6,246500,2022-07-25
HMST,"Homestreet Inc",37.88,0.24,+0.64%,38.33,37.71,138400,2022-07-25
HNGR,"Hanger Inc",18.51,0.08,+0.43%,18.55,18.39,1751300,2022-07-25
HNI,"Hon Industries Inc",36.04,0.08,+0.22%,36.53,35.8,103000,2022-07-25
HOPE,"Hope Bancorp Inc",14.77,0.34,+2.36%,14.85,14.5,850700,2022-07-25
HOUS,"Anywhere Real Estate Inc",10.56,-0.05,-0.47%,10.72,10.49,878900,2022-07-25
HP,"Helmerich & Payne",42.19,2.79,+7.08%,42.28,39.69,643200,2022-07-25
HRMY,"Harmony Biosciences Holdings Inc",50.75,-0.27,-0.53%,51.5,48.85,567900,2022-07-25
HSC,"Harsco Corp",4.72,0.05,+1.07%,4.82,4.62,901000,2022-07-25
HSII,"Heidrick & Struggl",30.61,0.7,+2.34%,30.83,29.72,253500,2022-07-25
HSKA,"Heska Corp",84.91,-2.18,-2.50%,88,84.78,99900,2022-07-25
HSTM,"Healthstream Inc",23.62,0.06,+0.25%,24.25,23.52,111800,2022-07-25
HT,"Hersha Hospitality Trust",10.04,0.36,+3.72%,10.05,9.66,158600,2022-07-25
HTH,"Hilltop Holdings Inc",28.15,-0.05,-0.18%,28.74,28.07,584300,2022-07-25
HTLD,"Heartland Express",14.76,0.19,+1.30%,14.95,14.58,325500,2022-07-25
HUBG,"Hub Group Inc A",72.53,-0.72,-0.98%,73.66,72.28,92000,2022-07-25
HVT,"Haverty Furniture Companies",26.01,0.31,+1.21%,26.49,25.8,211900,2022-07-25
HWKN,"Hawkins Inc",36.49,1,+2.82%,36.57,35.59,39100,2022-07-25
HZO,"Marinemax Inc",43.15,0.3,+0.70%,43.16,41.97,227200,2022-07-25
IBP,"Installed Building Products",94.12,-0.85,-0.90%,95.17,92.88,108000,2022-07-25
IBTX,"Independent Bank Group",71.04,1.55,+2.23%,71.39,70,241100,2022-07-25
ICHR,"Ichor Holdings Ltd",29.39,-0.54,-1.80%,29.75,28.8,111500,2022-07-25
IDCC,"Interdigital Inc",57.41,-5.49,-8.73%,61.45,57.14,442900,2022-07-25
IIIN,"Insteel Industries",30.61,-1.34,-4.19%,32.04,30.59,337500,2022-07-25
IIPR,"Innovative Industrial Properties",92.91,-2.38,-2.50%,95.42,91.87,230900,2022-07-25
ILPT,"Industrial Logistics Properties Trust",9.67,-0.08,-0.82%,9.86,9.52,783600,2022-07-25
INDB,"Independent Bk Corp",83.65,1.69,+2.06%,84.04,82.55,276000,2022-07-25
INGN,"Inogen Inc",26.76,-0.41,-1.51%,27.24,26.5,127500,2022-07-25
INN,"Summit Hotel Properties",7.53,0.1,+1.35%,7.6,7.38,497800,2022-07-25
INT,"World Fuel Services Corp",22.89,0.87,+3.95%,22.9,22.09,389800,2022-07-25
INVA,"Innoviva Inc",14.56,0,0.00%,14.8,14.5,533000,2022-07-25
