Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
AVXL,"Anavex Lf SC",8.68,0.16,+1.88%,8.65,8.92,8.38,1203700,2023-03-23
AXNX,"Axonics Inc",55.3,-0.19,-0.34%,56.01,57.26,54.59,626800,2023-03-23
AXON,"Axon Enterprise Inc",215.72,2.21,+1.04%,215.3,217.66,211.29,505100,2023-03-23
AXSM,"Axsome Thera",62.01,-0.95,-1.51%,63.5,65.56,61.47,747300,2023-03-23
AY,"Atlantica Yield Plc",26.92,-0.09,-0.33%,27.27,27.71,26.89,651500,2023-03-23
AZN,"Astrazeneca Plc ADR",67.26,0.69,+1.04%,67.61,67.84,66.92,4311700,2023-03-23
AZPN,"Aspen Technology",204.74,2.86,+1.42%,202.82,205.72,200.98,163900,2023-03-23
AZTA,"Azenta Inc",41.6,0.32,+0.78%,41.65,42.4,41.38,1064300,2023-03-23
BANF,"Bancfirst Corp",81.4,-2.31,-2.76%,84.33,84.33,80.59,83000,2023-03-23
BANR,"Banner Corp",52.97,-0.53,-0.99%,54.02,54.5,52.21,416200,2023-03-23
BATRK,"Liberty Braves CS C",32.27,-0.63,-1.91%,32.99,33.16,31.66,154300,2023-03-23
BBIO,"Bridgebio Pharma Inc",13.58,0.74,+5.76%,12.92,13.65,12.28,3369000,2023-03-23
BCBP,"Bcb Bancorp Inc",13.26,-0.28,-2.07%,13.66,13.72,13.23,82100,2023-03-23
BCPC,"Balchem Cp",121.34,-2.01,-1.63%,123.28,124.91,120.88,114400,2023-03-23
BCRX,"Biocryst Pharma Inc",8.12,0.18,+2.27%,7.99,8.31,7.95,2018200,2023-03-23
BDTX,"Black Diamond Therapeutics Inc",1.85,0.03,+1.65%,1.81,1.93,1.78,71200,2023-03-23
BEAM,"Beam Therapeutics Inc",30.34,-0.33,-1.08%,31.05,31.79,29.6,1250100,2023-03-23
BECN,"Beacon Roofing Suppl",56.44,-0.47,-0.83%,57.32,58.3,55.99,371700,2023-03-23
BGCP,"Bgc Partners Cl A",5.03,-0.06,-1.18%,5.11,5.18,4.98,2464700,2023-03-23
BGNE,"Beigene Ltd ADR",219.02,3.37,+1.56%,221.24,224.04,217.51,65600,2023-03-23
BHAC,"Crixus Bh3 Acquisition Cl A",10.28,0,0.00%,10.31,10.31,10.28,200,2023-03-13
BHF,"Brighthouse Financial Inc",40.83,-1.21,-2.88%,42.21,42.69,40.42,727500,2023-03-23
BIDU,"Baidu Inc ADR",150.91,2.25,+1.51%,153.03,154.28,148.59,2838200,2023-03-23
BIGC,"Bigcommerce Holdings Inc",8.72,0.13,+1.51%,8.97,9.16,8.6,537700,2023-03-23
BIIB,"Biogen Inc",265.17,3.95,+1.51%,262.84,267.45,262.49,703600,2023-03-23
BILI,"Bilibili Inc ADR",24.21,1.43,+6.28%,24.38,25.58,23.56,10071600,2023-03-23
BKNG,"Booking Holdings Inc",2538.76,-19.48,-0.76%,2573.01,2615.63,2523.85,352600,2023-03-23
BKR,"Baker Hughes Company",26.73,-0.31,-1.15%,27.12,27.75,26.48,5711800,2023-03-23
BL,"Blackline Inc",63.67,1.05,+1.68%,63.25,65.28,63.25,269300,2023-03-23
BLDP,"Ballard Power Sys",5.38,0.19,+3.66%,5.28,5.7,5.24,4462600,2023-03-23
BLKB,"Blackbaud Inc",57.06,0.8,+1.42%,56.41,57.45,56.05,167600,2023-03-23
BLMN,"Bloomin' Brands Inc",25.29,-0.63,-2.43%,25.94,26.05,24.73,1553600,2023-03-23
BLUE,"Bluebird Bio",4.35,0.06,+1.40%,4.32,4.4,4.2,3203500,2023-03-23
BMBL,"Bumble Inc",19.15,-0.93,-4.63%,20.34,20.44,18.88,4649600,2023-03-23
BMRN,"Biomarin Pharmaceuticals",90.11,0.03,+0.03%,91.69,91.69,89.35,1244800,2023-03-23
BNTX,"Biontech Se ADR",129.39,-4.29,-3.21%,134.9,135.9,128,837600,2023-03-23
BOKF,"Bok Financial Corp",81.54,-6.11,-6.97%,88.08,88.08,81.2,430000,2023-03-23
BPMC,"Blueprint Medicines Corp",43.61,0.09,+0.21%,44,45.38,42.77,601500,2023-03-23
BPOP,"Popular Inc",52.7,0.62,+1.19%,53.13,54.24,52.25,1732600,2023-03-23
BRID,"Bridgford Foods Cp",14.05,0.34,+2.46%,13.71,14.15,13.57,18400,2023-03-23
BRKR,"Bruker Corp",74.85,0.65,+0.88%,74.8,76.68,74.35,749300,2023-03-23
BRP,"Brp Group Inc Cl A",24.02,-0.09,-0.37%,24.24,25.08,23.81,532000,2023-03-23
BRZE,"Braze Inc Cl A",31.11,0.36,+1.17%,31.13,32.12,30.38,335800,2023-03-23
BSY,"Bentley Systems Inc Cl B",41.27,0.83,+2.05%,40.71,41.69,40.71,592700,2023-03-23
BTWN,"Bridgetown Holdings Ltd Cl A",10.06,0,+0.05%,10.06,10.07,10.05,16700,2023-03-23
BUSE,"First Busey Corp",20.09,-0.35,-1.71%,20.61,20.84,19.95,213100,2023-03-23
BYFC,"Broadway Fin Cp",1.11,-0.04,-3.48%,1.13,1.17,1.08,390500,2023-03-23
BZ,"Kanzhun Ltd ADR",18.95,1.25,+7.06%,18.63,19.55,18.36,3795700,2023-03-23
CACC,"Credit Acceptance",401.74,-7.25,-1.77%,413.29,417.45,397.01,56400,2023-03-23
CAKE,"Cheesecake Fact",34.21,-0.29,-0.84%,34.6,34.88,33.17,1342300,2023-03-23
CALM,"Cal-Maine Foods IN",53.86,-0.07,-0.13%,54.21,54.49,53.75,777000,2023-03-23
CAMT,"Camtek Ltd",27.97,0.65,+2.38%,27.62,28.63,27.62,50800,2023-03-23
CAR,"Avis Budget Group",181.07,4.92,+2.79%,178.78,185.95,176.1,547200,2023-03-23
CARV,"Carver Bancorp",4.11,-0.05,-1.08%,4.21,4.21,4.1,11400,2023-03-23
CASH,"Pathward Financial Inc",41.64,-0.71,-1.68%,42.81,42.81,40.97,374300,2023-03-23
CASY,"Casey's General Stor",206.73,-2.17,-1.04%,208.83,209.63,205.42,180200,2023-03-23
CATY,"Cathay Genl Bncp",33.82,-1.3,-3.70%,35.48,35.62,33.67,411400,2023-03-23
CBRL,"Cracker Barrel",112.41,-1.16,-1.02%,114.53,114.57,110.52,411700,2023-03-23
CBSH,"Commerce Bancshares",56.6,-1.39,-2.40%,58.57,58.62,56.29,634800,2023-03-23
CCCS,"CCC Intelligent Solutions Hldgs Inc",8.7,-0.01,-0.11%,8.79,8.92,8.66,878000,2023-03-23
CCEP,"Coca-Cola Europacific Partners Plc",56.63,-0.01,-0.02%,56.89,57.1,56.32,1213300,2023-03-23
CCLP,"CSI Compressco",1.24,-0.06,-4.62%,1.3,1.3,1.24,46900,2023-03-23
CCOI,"Cogent Comm Hlds",60.6,-0.57,-0.93%,61.34,62,60.27,324600,2023-03-23
CDMO,"Avid Bioservices Inc",17.53,0.15,+0.86%,17.39,17.92,17.17,509900,2023-03-23
CDNA,"Caredx Inc",8.83,-0.05,-0.56%,9.04,9.19,8.66,1241900,2023-03-23
CDNS,"Cadence Design Sys",207,3,+1.47%,204.84,208.24,203.03,2120100,2023-03-23
CDW,"CDW Corp",191.1,0.42,+0.22%,191.2,193.79,189.42,689800,2023-03-23
CEG,"Constellation Energy Corp",73.4,-1.02,-1.37%,74.67,75.13,72.77,1655300,2023-03-23
CELH,"Celsius Holdings Inc",88.88,0.35,+0.40%,89.4,91.04,87.62,655400,2023-03-23
CENTA,"Central Garden & Pet",37.13,-0.46,-1.22%,37.69,38.08,36.98,176600,2023-03-23
CERE,"Cerevel Therapeutics Hldg Inc",23.43,0.61,+2.67%,23.08,23.52,22.75,441100,2023-03-23
CERT,"Certara Inc",23.38,-0.21,-0.89%,23.74,24.18,23.14,1205600,2023-03-23
CFFN,"Capitol Fed Finl Inc",7.02,-0.16,-2.23%,7.25,7.25,6.97,1169900,2023-03-23
CFLT,"Confluent Inc Cl A",22,0.44,+2.04%,22,22.85,21.33,2684200,2023-03-23
CG,"The Carlyle Group",30.6,-0.15,-0.49%,31.03,31.62,30.32,2579800,2023-03-23
CGNX,"Cognex Cp",49.19,0.78,+1.61%,48.85,49.98,48.63,557800,2023-03-23
CHCI,"Comstock Hlds Cos",5.2,-0.25,-4.59%,5.27,5.43,5.11,13100,2023-03-23
CHCO,"City Holding Company",89.85,-0.97,-1.07%,91.05,91.5,89.21,84100,2023-03-23
CHDN,"Churchill Downs IN",244.66,-8.27,-3.27%,253.05,256.48,243.14,202900,2023-03-23
CHEF,"The Chefs Warehouse",32.19,-1.57,-4.65%,33.78,34.14,31.87,440800,2023-03-23
CHK,"Chesapeake Energy Corp",73.15,-0.63,-0.85%,74.1,74.76,72.23,1783200,2023-03-23
CHKP,"Check Point Software",128.03,1.8,+1.43%,126.8,129.39,126.8,699400,2023-03-23
CHRD,"Chord Energy Corp",124.58,-1.44,-1.14%,126.34,128.91,123.03,550000,2023-03-23
CHRW,"C.H. Robinson Ww",94.87,-0.09,-0.09%,94.96,96.43,94.23,1053500,2023-03-23
CHTR,"Charter Communications Inc",342.17,0.34,+0.10%,344.62,348.7,338.02,927800,2023-03-23
CHX,"Championx Corp",24.59,-0.91,-3.57%,25.74,26.03,24.08,2758000,2023-03-23
CIGI,"Colliers Intl Grp IN",103.34,0.87,+0.85%,102.11,105.38,102.11,125000,2023-03-23
CINF,"Cincinnati Financial",105.98,-1.75,-1.62%,107.62,108.06,105.06,475800,2023-03-23
CLBK,"Columbia Financial Inc",18.02,-0.07,-0.39%,18.27,18.42,17.99,249100,2023-03-23
CLDX,"Celldex Therapeutics",35.1,-1.21,-3.33%,36.56,36.56,34.96,1176200,2023-03-23
CMCO,"Columbus Mckinnon",34.78,-0.27,-0.77%,35.26,35.48,34.4,129700,2023-03-23
CMCSA,"Comcast Corp A",35.97,-0.23,-0.64%,36.11,36.48,35.63,20322900,2023-03-23
CME,"CME Group Inc",180.03,0.55,+0.31%,178.87,181.9,176.51,2100100,2023-03-23
CNSL,"Consolidated Communications Holdings Inc",2.22,-0.09,-3.90%,2.31,2.33,2.17,629600,2023-03-23
CNXC,"Concentrix Corp",118.03,-1.47,-1.23%,120.03,121.3,117.27,193700,2023-03-23
CNXN,"PC Connection Inc",42.61,-0.05,-0.12%,42.8,43.17,42.33,42800,2023-03-23
COHU,"Cohu Inc",37.28,0.58,+1.58%,37.12,37.97,36.81,205400,2023-03-23
COIN,"Coinbase Global Inc Cl A",66.3,-10.84,-14.05%,61.85,70,61.51,43152797,2023-03-23
COKE,"Coca Cola Bot Cons",514.91,2.45,+0.48%,514.43,519.4,510.04,25900,2023-03-23
COLB,"Columbia Banking Sys",20.19,-1.23,-5.74%,21.58,21.73,19.97,2696400,2023-03-23
COLM,"Columbia Sprtswr",86.03,0.36,+0.42%,86.05,87.36,85.01,248300,2023-03-23
COMM,"Commscope Holding Company",5.97,0.03,+0.51%,5.96,6.23,5.86,2787400,2023-03-23
COOP,"Mr.Cooper Group Inc",38.63,-1.11,-2.79%,40.01,40.21,38.36,975300,2023-03-23
CORT,"Corcept Therapeutics",21.11,0.27,+1.30%,20.99,21.31,20.95,575300,2023-03-23
COST,"Costco Wholesale",487.76,0.24,+0.05%,490.69,493.25,484.29,1566000,2023-03-23
CPRT,"Copart Inc",71.23,0.74,+1.05%,70.72,71.92,70.51,2845200,2023-03-23
CRDO,"Credo Technology Group Holding Ltd",8.22,0.22,+2.75%,8.11,8.47,8.05,1833500,2023-03-23
CRON,"Cronos Group Inc",1.93,0.04,+2.12%,1.92,1.95,1.89,1062600,2023-03-23
CROX,"Crocs Inc",120.88,4.98,+4.30%,117.5,124.11,117.01,1545400,2023-03-23
CRSP,"Crispr Therapeutics Ag",43.14,-0.4,-0.92%,44.34,45.04,42.41,920400,2023-03-23
CRSR,"Corsair Gaming Inc",16.92,0.13,+0.77%,16.91,17.35,16.66,329400,2023-03-23
CRTO,"Criteo S.A. ADR",30.13,0.17,+0.57%,30.07,30.99,29.99,115300,2023-03-23
CRUS,"Cirrus Logic Inc",105.82,2.24,+2.16%,104.75,106.86,104.37,444400,2023-03-23
CRVL,"Corvel Cp",183.53,-2.31,-1.24%,186.06,187.92,182.45,58700,2023-03-23
CRWD,"Crowdstrike Holdings Inc",134.54,1.28,+0.96%,135.96,138.33,133.13,3210700,2023-03-23
CSCO,"Cisco Systems Inc",49.73,0.27,+0.55%,49.56,50.25,49.4,17775301,2023-03-23
CSGP,"Costar Group Inc",65.85,-0.14,-0.21%,65.86,66.8,65.12,2067300,2023-03-23
CSGS,"C S G Sys Intl",51.6,-0.43,-0.83%,52.03,52.58,51.49,181400,2023-03-23
CSIQ,"Canadian Solar Inc",38.45,0.71,+1.88%,38.47,41,37.91,1543300,2023-03-23
CSWI,"Csw Industrials Inc",136.03,-0.36,-0.26%,136.84,139.14,134.74,55100,2023-03-23
CSX,"CSX Corp",28.08,-0.21,-0.74%,28.35,28.51,27.98,17661600,2023-03-23
CTAS,"Cintas Corp",433.15,-2.89,-0.66%,434.03,438.99,428.99,342400,2023-03-23
CTKB,"Cytek Biosciences Inc",8.75,-0.05,-0.57%,8.86,9.02,8.72,729800,2023-03-23
CTSH,"Cognizant Tech Sol",58.16,0.72,+1.25%,57.89,59.17,57.72,3666000,2023-03-23
CVAC,"Curevac N.V.",6.53,0.03,+0.46%,6.66,6.84,6.44,447400,2023-03-23
CVBF,"Cvb Financial Corp",17.17,-0.67,-3.76%,18.05,18.3,16.63,2402400,2023-03-23
CVCO,"Cavco Inds Inc",288.97,-0.48,-0.17%,290.32,298.15,286.55,46600,2023-03-23
CVLT,"Commvault Systems",54.99,0.23,+0.42%,55.01,55.91,54.63,220600,2023-03-23
CVT,"Cvent Holding Corp",8.34,-0.02,-0.24%,8.39,8.4,8.32,1714700,2023-03-23
CWST,"Casella Waste Sys",77.7,-0.3,-0.38%,77.91,78.9,76.81,252200,2023-03-23
CYBR,"Cyberark Soft Ord",145.94,4.45,+3.15%,143.01,146.79,142.07,318700,2023-03-23
CYCN,"Cyclerion Therapeutics Inc",0.46,-0.06,-11.54%,0.51,0.54,0.4005,816700,2023-03-23
CYRX,"Cryoport Inc",21.66,0.04,+0.19%,21.88,22.14,21.16,323800,2023-03-23
CYTK,Cytokinetics,33.63,-0.74,-2.15%,34.8,34.99,33.37,815100,2023-03-23
CYXT,"Cyxtera Technologies Inc",0.8956,-0.0536,-5.65%,0.96,1.02,0.89,898500,2023-03-23
CZR,"Caesars Entertainment Inc",42.09,-0.8,-1.87%,43.09,44.04,41.44,2919400,2023-03-23
DAWN,"Day One Biopharmaceuticals Inc",16.42,-0.27,-1.62%,16.78,16.93,16.26,477100,2023-03-23
DBX,"Dropbox Inc",21.11,0.25,+1.20%,21.14,21.36,20.97,2838100,2023-03-23
DCFC,"Tritium Dcfc Ltd",1.04,-0.03,-2.80%,1.09,1.1,1,3613400,2023-03-23
DDOG,"Datadog Inc Cl A",67.44,1.25,+1.89%,68.08,69.54,66.43,3668800,2023-03-23
DH,"Definitive Healthcare Corp Cl A",10.61,-0.28,-2.57%,11.01,11.09,10.54,635200,2023-03-23
DICE,"Dice Therapeutics Inc",26.8,0.75,+2.88%,26.14,27.5,26.14,632100,2023-03-23
DIOD,"Diodes Inc",91.84,2.38,+2.66%,90.54,93.64,89.83,241900,2023-03-23
DISH,"Dish Network Corp",8.84,-0.19,-2.10%,9.05,9.19,8.69,7063100,2023-03-23
DKNG,"Draftkings Inc",17.48,-0.13,-0.74%,17.66,18.33,17.12,9248300,2023-03-23
DLO,"Dlocal Ltd Cl A",15.32,-0.13,-0.84%,15.56,15.85,15.09,580000,2023-03-23
DLTR,"Dollar Tree Inc",135.46,-3.17,-2.29%,138.56,139.07,134.29,2729400,2023-03-23
DNLI,"Denali Therapeutics Inc",22.91,0.33,+1.46%,22.97,23.25,22.63,682300,2023-03-23
DNUT,"Krispy Kreme Inc",15.52,0.21,+1.37%,15.4,15.69,15.18,1001000,2023-03-23
DOCU,"Docusign Inc",57.21,0.62,+1.10%,57.52,59.08,56.35,2589800,2023-03-23
DOOO,"Brp Inc",76.43,-3.87,-4.82%,82.57,83.32,76.32,166700,2023-03-23
DORM,"Dorman Products Inc",81.24,-0.75,-0.91%,82.23,83.51,80.85,123200,2023-03-23
DOX,"Amdocs Ltd Ord",93.08,0.3,+0.32%,92.75,93.39,92.16,763600,2023-03-23
DRVN,"Driven Brands Holdings Inc",28.08,0.15,+0.54%,28.08,28.58,27.78,446400,2023-03-23
DSEY,"Diversey Holdings Ltd",8.04,0.04,+0.50%,8.01,8.06,8.01,1360300,2023-03-23
DSGX,"Descartes Sys Group",79.07,0.48,+0.61%,79.34,79.95,78.7,111900,2023-03-23
DUOL,"Duolingo Inc Cl A",135.13,-0.99,-0.73%,138.11,139.48,133.02,835200,2023-03-23
DVAX,"Dynavax Technologies",9.78,0.16,+1.66%,9.77,9.87,9.63,971700,2023-03-23
DXCM,"Dexcom Inc",114.5,-0.5,-0.43%,116.26,116.87,113.32,1918600,2023-03-23
EA,"Electronic Arts Inc",116.04,2.88,+2.55%,113.79,116.6,113.67,2436200,2023-03-23
EBAY,"Ebay Inc",42.45,-0.41,-0.96%,43.09,43.2,42.02,4808600,2023-03-23
