Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
OPK,"Opko Health Inc",1.72,0.04,+2.38%,1.71,1.73,1.68,3192700,2025-02-24
ORLY,"O'Reilly Automotive",1314.91,11.5,+0.88%,1311.61,1316.06,1305.44,375100,2025-02-24
OSIS,"O S I Systems Inc",201.13,-1.15,-0.57%,202.41,203.22,199.31,135100,2025-02-24
OSW,"Onespaworld Holdings Ltd",18.83,-0.25,-1.31%,19.21,19.47,18.79,1121700,2025-02-24
OTEX,"Open Text Corp",26.91,0.08,+0.30%,26.83,27.16,26.59,728100,2025-02-24
OTTR,"Otter Tail Corp",81.56,0.13,+0.16%,81.99,82.6,80.65,240600,2025-02-24
OXBR,"Oxbridge Ord Shrs",4.94,-0.2,-3.89%,5.4,5.4,4.6,42200,2025-02-24
OZK,"Bank Ozk",47.2,-0.25,-0.53%,47.93,48.1,46.85,1145600,2025-02-24
PAA,"Plains All American Pipeline LP",20.29,-0.19,-0.93%,20.55,20.55,19.87,3249000,2025-02-24
PAGP,"Plains Gp Holdings LP",21.45,-0.23,-1.06%,21.75,21.77,21.09,1921800,2025-02-24
PANW,"Palo Alto Networks Inc",190.39,-0.64,-0.34%,191.65,193,188,4142200,2025-02-24
PARA,"Paramount Global Cl B",11.67,0.18,+1.57%,11.53,11.82,11.42,12170900,2025-02-24
PATK,"Patrick Inds Inc",91.13,0.95,+1.05%,90.98,92.66,89.38,321300,2025-02-24
PAYO,"Payoneer Global Inc",9.88,0.03,+0.30%,9.95,10.02,9.64,4620900,2025-02-24
PAYX,"Paychex Inc",149.89,1.38,+0.93%,148.61,150.96,148.31,2651100,2025-02-24
PCAR,"Paccar Inc",106.25,1.79,+1.71%,105.23,106.41,104.74,3477800,2025-02-24
PCH,"Potlatch Corp",45.25,0.16,+0.35%,45.1,45.57,44.62,410500,2025-02-24
PCT,"Purecycle Technologies Inc",9.75,-0.08,-0.81%,9.9,9.93,9.44,1706400,2025-02-24
PCTY,"Paylocity Holdings Corp",207.11,2.29,+1.12%,206.27,207.54,200.99,459400,2025-02-24
PCVX,"Vaxcyte Inc",81.68,1.94,+2.43%,79.78,82.51,78.58,1349300,2025-02-24
PDCO,"Patterson Companies",31.07,0,0.00%,31.06,31.09,31.06,576800,2025-02-24
