Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
ATRA,"Atara Biotherap",1.695,-0.015,-0.88%,1.69,1.735,1.63,535448,"14:14 ET"
ATRC,"Atricure Inc",49.79,1.22,+2.51%,48.69,49.8,48.48,107618,"14:06 ET"
ATSG,"Air Transport",18.61,-0.18,-0.96%,18.75,18.91,18.47,135489,"14:15 ET"
ATVI,"Activision Blizzard",83.86,-0.27,-0.32%,84.5,84.63,83.6901,4518198,"14:22 ET"
AUPH,"Aurinia Pharm Ord",9.2,0.069999999999999,+0.77%,9.11,9.405,9.0448,628529,"14:22 ET"
AUR,"Aurora Innovation Inc",2.56,0.01,+0.39%,2.58,2.65,2.48,4668646,"14:22 ET"
AVAC,"Avalon Acquisition Inc Cl A",9.1,0.2,+2.25%,9.17,9.17,8.77,54700,2023-06-07
AVAH,"Aveanna Healthcare Holdings Inc",1.76,-0.1,-5.38%,1.85,1.86,1.7382,61321,"14:10 ET"
AVAV,"Aerovironment Inc",93.71,3.39,+3.75%,95.61,97.375,92,566011,"14:20 ET"
AVDL,"Avadel Pharmaceuticals Plc ADR",13.95,0.16,+1.16%,13.76,14,13.53,212808,"14:22 ET"
AVDX,"Avidxchange Holdings Inc",10.56,0.23,+2.23%,10.32,10.715,10.31,906491,"14:21 ET"
AVGO,"Broadcom Ltd",848.65,0.25,+0.03%,838.73,858.53,837.06,1243521,"14:22 ET"
AVID,"Avid Tech Inc",25.33,0.55,+2.22%,24.78,25.6,24.611,260807,"14:20 ET"
AVO,"Mission Produce Inc",12.02,0.22,+1.86%,11.69,12.04,11.64,63227,"14:07 ET"
AVPT,"Avepoint Inc Cl A",5.7,0.21,+3.83%,5.49,5.7,5.46,491078,"14:22 ET"
AVT,"Avnet Inc",47.82,0.34,+0.72%,47.26,47.91,47.11,284439,"14:22 ET"
AVXL,"Anavex Lf SC",7.98,-0.1,-1.24%,8.09,8.09,7.87,588329,"14:22 ET"
AXNX,"Axonics Inc",49.8,1.81,+3.77%,48.04,50.27,48,326837,"14:21 ET"
AXON,"Axon Enterprise Inc",194.83,-0.54999999999998,-0.28%,195.76,196.405,194.47,244286,"14:20 ET"
AXSM,"Axsome Thera",75,-8.37,-10.04%,75,75.9,73.02,3409287,"14:22 ET"
AY,"Atlantica Yield Plc",23.28,-0.23,-0.98%,23.45,23.55,23.2523,271361,"14:13 ET"
AZN,"Astrazeneca Plc ADR",71.13,-0.54000000000001,-0.75%,71.46,71.55,70.93,2124667,"14:22 ET"
AZPN,"Aspen Technology",163.71,-1.19,-0.72%,164.65,165.97,163.406,122327,"14:22 ET"
AZTA,"Azenta Inc",45.83,1,+2.23%,44.8,45.81,44.645,191816,"14:21 ET"
BANF,"Bancfirst Corp",89.75,-0.3,-0.33%,90.1,90.98,88.98,18536,"14:02 ET"
BANR,"Banner Corp",43.55,-0.61,-1.38%,44.05,44.405,43.34,50745,"14:21 ET"
BATRK,"Liberty Braves CS C",39.73,0.059999999999995,+0.15%,39.82,40.005,39.56,32262,"14:19 ET"
BBIO,"Bridgebio Pharma Inc",17.48,1.19,+7.31%,16.29,17.42,16.18,1261909,"14:22 ET"
BCBP,"Bcb Bancorp Inc",11.63,-0.26,-2.19%,11.73,11.81,11.61,13185,"13:36 ET"
BCPC,"Balchem Cp",131.2,0.32999999999998,+0.25%,130.45,131.26,130,17152,"14:14 ET"
BCRX,"Biocryst Pharma Inc",7.14,0.09,+1.28%,7.1,7.19,6.99,942399,"14:17 ET"
BDTX,"Black Diamond Therapeutics Inc",5.4,-0.78,-12.62%,5.85,6.16,4.98,21279761,"14:22 ET"
BEAM,"Beam Therapeutics Inc",32.67,0.65,+2.03%,32.03,32.7,31.6,298190,"14:22 ET"
BECN,"Beacon Roofing Suppl",81.48,-0.27,-0.33%,81.78,82.16,81.16,224947,"14:21 ET"
BGCP,"Bgc Partners Cl A",4.22,-0.05,-1.17%,4.25,4.26,4.18,648918,"14:20 ET"
BGNE,"Beigene Ltd ADR",179.4,-0.88999999999999,-0.49%,177.62,179.78,176.49,100375,"14:20 ET"
BHAC,"Crixus Bh3 Acquisition Cl A",10.36,0,0.00%,10.36,10.36,10.36,1200,2023-06-26
BHF,"Brighthouse Financial Inc",45.45,-0.34999999999999,-0.76%,45.9,45.9,45.01,200505,"14:15 ET"
BIDU,"Baidu Inc ADR",141.52,-2.38,-1.65%,141.18,142.43,139.02,1049153,"14:21 ET"
BIGC,"Bigcommerce Holdings Inc",9.82,0.42,+4.47%,9.39,10.02,9.36,629801,"14:16 ET"
BIIB,"Biogen Inc",283.45,0.5,+0.18%,282.95,285.6752,281.29,288008,"14:22 ET"
BILI,"Bilibili Inc ADR",15.3,-0.25,-1.61%,15.32,15.33,14.968,3905691,"14:20 ET"
BKNG,"Booking Holdings Inc",2683.81,-16.55,-0.61%,2697.99,2722.6799,2678.24,107961,"14:22 ET"
BKR,"Baker Hughes Company",31.29,0.32,+1.03%,31,31.47,30.61,2809171,"14:22 ET"
BL,"Blackline Inc",53.56,-0.84,-1.54%,54.12,54.6,53.29,246197,"14:17 ET"
BLDP,"Ballard Power Sys",4.3,0.069999999999999,+1.65%,4.2,4.375,4.175,1812784,"14:18 ET"
BLKB,"Blackbaud Inc",68.5,-0.060000000000002,-0.09%,68.41,68.94,68.27,34458,"14:20 ET"
BLMN,"Bloomin' Brands Inc",26.11,-0.32,-1.21%,26.46,26.46,25.89,316398,"14:22 ET"
BLUE,"Bluebird Bio",3.34,-0.0049999999999999,-0.15%,3.34,3.4,3.255,1376921,"14:19 ET"
BMBL,"Bumble Inc",16.68,-0.13,-0.77%,16.79,16.9,16.52,1589417,"14:20 ET"
BMRN,"Biomarin Pharmaceuticals",92.48,0.75,+0.82%,92.17,92.83,91.43,542931,"14:22 ET"
BNTX,"Biontech Se ADR",106.21,0.34999999999999,+0.33%,105.79,106.46,104.72,293945,"14:21 ET"
BOKF,"Bok Financial Corp",81.67,-0.58,-0.71%,81.93,82.66,81.03,66259,"14:22 ET"
BPMC,"Blueprint Medicines Corp",64.15,1.16,+1.84%,63.02,64.63,62.34,143360,"14:19 ET"
BPOP,"Popular Inc",59.61,-0.97,-1.60%,60.23,60.67,59.68,107086,"14:21 ET"
BRID,"Bridgford Foods Cp",11.34,-0.0099999999999998,-0.09%,11.44,11.44,11.15,6463,"13:54 ET"
BRKR,"Bruker Corp",72.38,-0.76000000000001,-1.04%,73.13,73.16,72.22,196749,"14:19 ET"
BRP,"Brp Group Inc Cl A",24.49,-0.47,-1.88%,24.84,24.875,24.24,189509,"14:19 ET"
BRZE,"Braze Inc Cl A",43.14,1.92,+4.66%,40.79,43.19,40.79,727701,"14:22 ET"
BSY,"Bentley Systems Inc Cl B",53.02,0.3,+0.57%,52.73,53.42,52.6948,256183,"14:21 ET"
BTWN,"Bridgetown Holdings Ltd Cl A",10.28,0.029999999999999,+0.29%,10.22,10.3,10.22,835591,"14:06 ET"
BUSE,"First Busey Corp",19.73,-0.14,-0.70%,19.81,19.82,19.53,56273,"14:16 ET"
BYFC,"Broadway Fin Cp",1.04,0.03,+2.97%,1.01,1.03,1.01,3143,"13:05 ET"
BZ,"Kanzhun Ltd ADR",15.12,-0.22,-1.43%,15.3,15.47,15,668873,"14:22 ET"
CACC,"Credit Acceptance",501.1,-4.2,-0.83%,505.02,509.7099,494.73,47500,"14:18 ET"
CAKE,"Cheesecake Fact",32.88,-0.77,-2.29%,33.55,33.6,32.77,265936,"14:20 ET"
CALM,"Cal-Maine Foods IN",44.58,0.16,+0.36%,44.32,44.58,43.75,349075,"14:21 ET"
CAMT,"Camtek Ltd",34.28,1.05,+3.16%,32.75,34.6,32.75,115763,"14:22 ET"
CAR,"Avis Budget Group",226.84,2.03,+0.90%,224.04,229.68,223.51,217861,"14:18 ET"
CARM,"Carisma Therapeutics Inc",7.95,0.1,+1.27%,7.8,8.06,7.585,191460,"14:16 ET"
CARV,"Carver Bancorp",2.7373,-0.1027,-3.62%,2.84,2.85,2.7373,22714,"13:50 ET"
CASH,"Pathward Financial Inc",45.93,0.15,+0.33%,45.75,46.21,45.33,42642,"14:22 ET"
CASY,"Casey's General Stor",235.38,7.65,+3.36%,228.59,238.135,227.96,314031,"14:22 ET"
CATY,"Cathay Genl Bncp",32.02,-0.25,-0.77%,32.17,32.27,31.7,99217,"14:21 ET"
CBRL,"Cracker Barrel",92.76,-1.47,-1.56%,94.2,94.344,91.975,180242,"14:22 ET"
CBSH,"Commerce Bancshares",46.5,-0.61,-1.29%,46.94,46.94,46.3112,162548,"14:22 ET"
CCCS,"CCC Intelligent Solutions Hldgs Inc",10.99,-0.0050000000000008,-0.05%,10.93,11.045,10.9,375361,"14:22 ET"
CCEP,"Coca-Cola Europacific Partners Plc",64.07,-0.68000000000001,-1.05%,64.37,64.63,63.57,475469,"14:19 ET"
CCLP,"CSI Compressco",1.12,0.0054000000000001,+0.48%,1.13,1.1892,1.1,3184,2023-06-28
CCOI,"Cogent Comm Hlds",67,0.18000000000001,+0.27%,66.83,67.1,66.305,97356,"14:21 ET"
CDMO,"Avid Bioservices Inc",12.88,-0.25,-1.90%,13.13,13.18,12.78,170257,"14:09 ET"
CDNA,"Caredx Inc",8.81,0.14,+1.61%,8.65,8.88,8.435,284190,"14:22 ET"
CDNS,"Cadence Design Sys",228.2,-0.60000000000002,-0.26%,227.69,230.175,226.54,725717,"14:20 ET"
CDW,"CDW Corp",177.03,-0.63,-0.35%,177.4,177.93,176.05,350437,"14:22 ET"
CEG,"Constellation Energy Corp",90.54,-0.30999999999999,-0.34%,90.9,90.9,89.71,658498,"14:22 ET"
CELH,"Celsius Holdings Inc",151.63,0.91999999999999,+0.61%,149.95,153.94,149.84,481287,"14:22 ET"
CENN,"Cenntro Electric Group Ltd",0.2943,-0.0057,-1.90%,0.3034,0.3035,0.293,1248659,"14:22 ET"
CENTA,"Central Garden & Pet",35.79,-0.27,-0.75%,35.93,36.265,35.545,83766,"14:14 ET"
CERE,"Cerevel Therapeutics Hldg Inc",32.3,-0.37,-1.13%,32.59,32.9,31.97,148544,"14:17 ET"
CERT,"Certara Inc",17.53,0.27,+1.56%,17.24,17.58,17.01,256357,"14:22 ET"
CFFN,"Capitol Fed Finl Inc",6.16,0.0049999999999999,+0.08%,6.15,6.2,6.065,424192,"14:14 ET"
CFLT,"Confluent Inc Cl A",34.97,1.24,+3.68%,33.5,35.43,33.3204,3337333,"14:22 ET"
CG,"The Carlyle Group",31.1,0.11,+0.35%,30.99,31.15,30.8,659911,"14:19 ET"
CGNX,"Cognex Cp",54.58,0.19,+0.35%,54.21,54.8,53.91,279535,"14:21 ET"
CHCI,"Comstock Hlds Cos",3.85,0.02,+0.40%,3.83,3.86,3.82,2670,"13:39 ET"
CHCO,"City Holding Company",91.85,-0.56,-0.61%,91.77,92.235,91.33,10014,"14:21 ET"
CHDN,"Churchill Downs IN",132.85,-0.59999999999999,-0.45%,133.91,134.56,132.27,105332,"14:20 ET"
CHEF,"The Chefs Warehouse",34.39,-0.2,-0.58%,34.45,34.635,34.1,150121,"14:22 ET"
CHK,"Chesapeake Energy Corp",81.98,0.16000000000001,+0.20%,82.255,82.42,81.358,422034,"14:17 ET"
CHKP,"Check Point Software",126.12,-0.060000000000002,-0.05%,126.41,126.715,125.57,256701,"14:21 ET"
CHRD,"Chord Energy Corp",150.69,1.03,+0.69%,150.01,151.9,149.07,220857,"14:22 ET"
CHRW,"C.H. Robinson Ww",93.75,-0.69,-0.73%,94.56,94.705,92.9,284622,"14:21 ET"
CHTR,"Charter Communications Inc",358.8,4.96,+1.40%,354,359.36,352.47,567066,"14:21 ET"
CHX,"Championx Corp",29.02,0.18,+0.62%,28.62,29.01,28.16,550037,"14:21 ET"
CIFR,"Cipher Mining Inc",2.91,0.01,+0.34%,2.88,2.95,2.775,695576,"14:21 ET"
CIGI,"Colliers Intl Grp IN",95.99,-1.25,-1.29%,97.38,97.48,96.08,32727,"14:16 ET"
CINF,"Cincinnati Financial",95.25,-1.93,-1.99%,97.1,97.345,95.01,221903,"14:21 ET"
CLBK,"Columbia Financial Inc",17.45,0.079999999999998,+0.46%,17.4,17.605,17.105,41235,"14:13 ET"
CLDX,"Celldex Therapeutics",35.06,0.12,+0.34%,34.83,35.835,34.35,150446,"14:21 ET"
CMCO,"Columbus Mckinnon",40.61,-0.030000000000001,-0.07%,40.81,40.99,40.445,62085,"14:06 ET"
CMCSA,"Comcast Corp A",41.56,0.080000000000005,+0.19%,41.96,42.04,41.3101,9518172,"14:22 ET"
CME,"CME Group Inc",182.06,3.11,+1.74%,180.55,182.23,179.44,924644,"14:22 ET"
CMND,"Clearmind Medicine Inc",0.4825,-0.0031,-0.64%,0.495,0.495,0.48,42533,"13:58 ET"
CNSL,"Consolidated Communications Holdings Inc",3.74,-0.03,-0.80%,3.79,3.79,3.665,138136,"14:17 ET"
CNXC,"Concentrix Corp",84.13,0.39999999999999,+0.48%,83.74,85.71,82.8,269189,"14:22 ET"
CNXN,"PC Connection Inc",44.72,0.41,+0.93%,44.32,44.8,43.96,14791,"14:16 ET"
COHU,"Cohu Inc",40.74,-0.030000000000001,-0.07%,40.39,41.01,40.23,94725,"14:21 ET"
COIN,"Coinbase Global Inc Cl A",71.22,1.33,+1.90%,69,74.3107,69,19128089,"14:22 ET"
COKE,"Coca Cola Bot Cons",645.12,0.35000000000002,+0.05%,641.94,647.24,635.01,19294,"14:01 ET"
COLB,"Columbia Banking Sys",20.06,-0.46,-2.24%,20.44,20.54,19.98,760808,"14:22 ET"
COLM,"Columbia Sprtswr",75.99,-0.30000000000001,-0.39%,76.06,76.24,75.14,123806,"14:18 ET"
COMM,"Commscope Holding Company",5.65,0.41,+7.82%,5.21,5.65,5.08,2752671,"14:21 ET"
COOP,"Mr.Cooper Group Inc",50.22,0.23,+0.46%,49.99,50.52,49.7,326320,"14:21 ET"
CORT,"Corcept Therapeutics",21.51,-0.069999999999997,-0.32%,21.73,21.73,21.34,142211,"14:19 ET"
COST,"Costco Wholesale",533.04,2.7099999999999,+0.51%,528.98,533.49,528.61,657755,"14:22 ET"
CPRT,"Copart Inc",89.95,0.97,+1.09%,89.04,90.2,89.01,1152685,"14:22 ET"
CRDO,"Credo Technology Group Holding Ltd",17.67,-0.19,-1.06%,17.46,18.05,17.29,1255182,"14:22 ET"
CRON,"Cronos Group Inc",1.87,-0.0099,-0.53%,1.87,1.89,1.805,646194,"14:20 ET"
CROX,"Crocs Inc",106.83,-0.25,-0.23%,107.04,107.4465,105.08,557916,"14:22 ET"
CRSP,"Crispr Therapeutics Ag",56.78,0.96,+1.72%,55.83,57.782,55.29,530930,"14:21 ET"
CRSR,"Corsair Gaming Inc",17.24,-0.010000000000002,-0.06%,17.12,17.42,17.0714,155892,"14:22 ET"
CRTO,"Criteo S.A. ADR",33.44,0.41999999999999,+1.27%,33.08,33.625,33.08,80549,"14:19 ET"
CRUS,"Cirrus Logic Inc",78.43,-0.19,-0.24%,77.23,78.9,76.65,277844,"14:20 ET"
CRVL,"Corvel Cp",194.3,-0.94999999999999,-0.49%,194.55,196.73,191.58,18762,"14:14 ET"
CRWD,"Crowdstrike Holdings Inc",144.64,0.35999999999999,+0.25%,143.89,146.02,142.4377,1482763,"14:22 ET"
CSCO,"Cisco Systems Inc",50.81,-0.049999999999997,-0.10%,50.78,51.015,50.44,5290485,"14:22 ET"
CSGP,"Costar Group Inc",89.51,-0.41,-0.46%,89.8,91.31,89.02,2036292,"14:22 ET"
CSGS,"C S G Sys Intl",51.25,-0.65,-1.25%,51.94,51.995,50.9725,58478,"14:21 ET"
CSIQ,"Canadian Solar Inc",37.18,0.81,+2.23%,36.1,37.25,36.1,414159,"14:22 ET"
CSWI,"Csw Industrials Inc",164.18,1.09,+0.67%,162.64,163.91,162.64,7632,"14:11 ET"
CSX,"CSX Corp",33.47,-0.0049999999999955,-0.01%,33.48,33.625,33.38,4540487,"14:22 ET"
CTAS,"Cintas Corp",489.48,-1.71,-0.35%,490.9,490.93,487.39,108039,"14:20 ET"
CTKB,"Cytek Biosciences Inc",7.99,0.07,+0.88%,7.89,8.005,7.73,211871,"14:22 ET"
CTSH,"Cognizant Tech Sol",63.41,0.27999999999999,+0.44%,63.09,63.99,63.09,1455453,"14:22 ET"
CVAC,"Curevac N.V.",11.1,0.15,+1.37%,10.9,11.4886,10.62,466449,"14:20 ET"
CVBF,"Cvb Financial Corp",13.33,-0.22,-1.62%,13.49,13.495,13.24,440412,"14:22 ET"
CVCO,"Cavco Inds Inc",293.9,2,+0.69%,293.9,294.04,288.22,11335,"14:17 ET"
CVLT,"Commvault Systems",71.52,1.13,+1.61%,70.35,71.6706,69.81,113067,"14:22 ET"
CWST,"Casella Waste Sys",86.64,0.040000000000006,+0.05%,86.88,86.955,86.24,83448,"14:13 ET"
CYBR,"Cyberark Soft Ord",152.07,-1.92,-1.25%,153.75,155.49,152,148988,"14:22 ET"
CYCN,"Cyclerion Therapeutics Inc",4.2,-0.1,-2.33%,4.25,4.28,4.15,3167,"14:16 ET"
CYRX,"Cryoport Inc",17.32,-0.02,-0.12%,17.37,17.54,16.96,298271,"14:20 ET"
CYTK,Cytokinetics,33.55,-0.2,-0.59%,33.81,34.25,33.33,257022,"14:22 ET"
CZR,"Caesars Entertainment Inc",48.17,-0.1,-0.21%,47.96,48.635,47.75,1062421,"14:22 ET"
DAWN,"Day One Biopharmaceuticals Inc",12.2,0.37,+3.13%,11.88,12.27,11.76,374262,"14:20 ET"
DBX,"Dropbox Inc",26.56,0.42,+1.61%,26.13,26.65,26.06,1414825,"14:21 ET"
DDOG,"Datadog Inc Cl A",98.83,3.14,+3.28%,95.69,100.58,95.6275,3926981,"14:22 ET"
DH,"Definitive Healthcare Corp Cl A",10.61,0.049999999999999,+0.47%,10.48,10.66,10.32,323025,"14:17 ET"
DICE,"Dice Therapeutics Inc",46.76,0.079999999999998,+0.17%,46.73,46.76,46.67,2122631,"14:22 ET"
DIOD,"Diodes Inc",89.41,-1.1,-1.22%,89.49,90.66,88.83,128559,"14:20 ET"
DISH,"Dish Network Corp",6.53,0.16,+2.51%,6.35,6.54,6.21,5963989,"14:22 ET"
DKNG,"Draftkings Inc",25.95,-0.010000000000002,-0.04%,25.86,26.28,25.67,4012610,"14:22 ET"
DLO,"Dlocal Ltd Cl A",12.23,0.12,+0.99%,12.2,12.34,12.01,754481,"14:20 ET"
DLTR,"Dollar Tree Inc",146.27,-0.41,-0.28%,146.34,146.99,145.44,818437,"14:22 ET"
DNLI,"Denali Therapeutics Inc",29.93,0.76,+2.61%,29.23,30.24,28.81,523786,"14:22 ET"
DNUT,"Krispy Kreme Inc",14.72,0.020000000000001,+0.14%,14.66,14.74,14.6,596187,"14:21 ET"
