Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
DDOG,"Datadog Inc Cl A",94.43,4.89,+5.46%,94.8,87.5,4429600,2023-10-06
DLTR,"Dollar Tree Inc",105.35,-1.06,-1.00%,106.03,103.68,2587800,2023-10-06
DXCM,"Dexcom Inc",83.22,-0.78,-0.93%,83.69,81.07,6761700,2023-10-06
EA,"Electronic Arts Inc",122.96,2.17,+1.80%,123.48,120.44,1666900,2023-10-06
EBAY,"Ebay Inc",43.01,0.4,+0.94%,43.33,42.22,4459000,2023-10-06
ENPH,"Enphase Energy Inc",119.16,3.15,+2.72%,119.67,112.5,3385200,2023-10-06
EXC,"Exelon Corp",38.08,0.67,+1.79%,38.17,36.35,6224100,2023-10-06
FANG,"Diamondback Energy",151.23,6.11,+4.21%,153,146.16,4441400,2023-10-06
FAST,"Fastenal Company",56.12,1.22,+2.22%,56.47,54.76,3725100,2023-10-06
FTNT,"Fortinet Inc",59.93,1.91,+3.29%,60.21,57.5,4752600,2023-10-06
GEHC,"Ge Healthcare Technologies Inc",68.46,0.86,+1.27%,68.99,66.65,2319700,2023-10-06
GFS,"Globalfoundries Inc",56.92,0.45,+0.80%,57.25,55.57,1131600,2023-10-06
GILD,"Gilead Sciences Inc",74.74,0.04,+0.05%,75.01,73.91,4635200,2023-10-06
GOOG,"Alphabet Cl C",138.73,2.74,+2.01%,139.19,134.94,20826600,2023-10-06
GOOGL,"Alphabet Cl A",137.58,2.51,+1.86%,138.15,134.01,27597498,2023-10-06
HON,"Honeywell International Inc",184.66,4.64,+2.58%,185.3,179.7,3770800,2023-10-06
IDXX,"Idexx Laboratories",445.98,15.46,+3.59%,448.04,425.66,581200,2023-10-06
ILMN,"Illumina Inc",140.02,0.59,+0.42%,141.6,136.8,1408000,2023-10-06
INTC,"Intel Corp",36.19,0.3,+0.84%,36.46,35.18,33262102,2023-10-06
INTU,"Intuit Inc",533.3,17,+3.29%,534.66,511.28,1766600,2023-10-06
ISRG,"Intuitive Surg Inc",295.68,5.59,+1.93%,296.73,284.99,1444000,2023-10-06
JD,"Jd.com Inc ADR",29.61,0.96,+3.35%,29.73,28.66,10870800,2023-10-06
KDP,"Keurig Dr Pepper Inc",30.07,-0.14,-0.46%,30.14,29.17,10862900,2023-10-06
KHC,"Kraft Heinz Company",32.03,-0.29,-0.90%,32.21,31.12,10106500,2023-10-06
KLAC,"K L A-Tencor Corp",468.05,6.97,+1.51%,471.14,449.35,995900,2023-10-06
LCID,"Lucid Group Inc",5.13,-0.03,-0.58%,5.21,5.04,29056900,2023-10-06
LRCX,"Lam Research Corp",628.11,2.28,+0.36%,632.08,609.22,1064900,2023-10-06
LULU,"Lululemon Athletica",367.22,6.86,+1.90%,368.78,354.66,1677900,2023-10-06
MAR,"Marriot Int Cl A",195.98,1.21,+0.62%,197.82,192.85,1735800,2023-10-06
MCHP,"Microchip Technology",79.54,2.19,+2.83%,80.02,76.29,5348300,2023-10-06
MDLZ,"Mondelez Intl Inc",63.36,-1.71,-2.63%,64.41,61.19,19041600,2023-10-06
MELI,"Mercadolibre Inc",1237.53,23.15,+1.91%,1243,1190.01,303300,2023-10-06
META,"Meta Platforms Inc",315.43,10.64,+3.49%,316.31,300.91,21803799,2023-10-06
MNST,"Monster Beverage Cp",49.97,-0.12,-0.24%,50.1,48.51,7947100,2023-10-06
MRNA,"Moderna Inc",103.88,0.91,+0.88%,104.97,101.11,2463000,2023-10-06
MRVL,"Marvell Technology Inc",54.53,1.43,+2.69%,54.94,52.25,7855600,2023-10-06
MSFT,"Microsoft Corp",327.26,7.9,+2.47%,329.19,316.3,25673600,2023-10-06
MU,"Micron Technology",69.96,0.91,+1.32%,70.32,68,15113301,2023-10-06
NFLX,"Netflix Inc",381.51,8.92,+2.39%,382.52,367.77,4778100,2023-10-06
NVDA,"Nvidia Corp",457.62,10.74,+2.40%,457.89,440.26,43443598,2023-10-06
NXPI,"Nxp Semiconductors",199.02,3.57,+1.83%,200.79,192.14,1837300,2023-10-06
ODFL,"Old Dominion Freight Line Inc",413.42,10.14,+2.51%,415.46,401.22,601200,2023-10-06
ON,"On Semiconductor",90.93,2.76,+3.13%,91.5,86.84,4095900,2023-10-06
ORLY,"O'Reilly Automotive",902.15,1.35,+0.15%,906.4,882.14,363200,2023-10-06
PANW,"Palo Alto Networks Inc",246.69,9.91,+4.19%,249.91,235.04,4168900,2023-10-06
PAYX,"Paychex Inc",117.4,2.53,+2.20%,117.68,113.62,2219600,2023-10-06
PCAR,"Paccar Inc",87.48,1.25,+1.45%,87.92,85.08,2443900,2023-10-06
PDD,"Pdd Holdings Inc",105.64,7.28,+7.40%,107.59,99,19077799,2023-10-06
PEP,"Pepsico Inc",160.29,0.19,+0.12%,160.92,155.83,12774600,2023-10-06
PYPL,"Paypal Holdings",57.77,0.29,+0.50%,58.25,55.86,18348600,2023-10-06
QCOM,"Qualcomm Inc",110.88,1.08,+0.98%,111.32,108.05,7930500,2023-10-06
REGN,"Regeneron Pharmaceuticals",836.57,5.45,+0.66%,842,825.95,392400,2023-10-06
ROST,"Ross Stores Inc",112.38,0.66,+0.59%,113.24,110.02,1752700,2023-10-06
SBUX,"Starbucks Corp",92.85,0.48,+0.52%,93.34,91.68,6979300,2023-10-06
SGEN,"Seagen Inc",213.52,-0.27,-0.13%,214.32,213.48,1270900,2023-10-06
SIRI,"Sirius XM Holdings",4.32,-0.05,-1.14%,4.42,4.28,13576000,2023-10-06
SNPS,"Synopsys Inc",473.26,13.51,+2.94%,476.98,454.6,905200,2023-10-06
TEAM,"Atlassian Corp",199.21,11.36,+6.05%,201.8,184.38,1448800,2023-10-06
TMUS,"T-Mobile US",139.03,1.6,+1.16%,139.46,136.86,4871100,2023-10-06
TSLA,"Tesla Inc",260.53,0.48,+0.18%,261.65,250.65,118121797,2023-10-06
TTD,"Trade Desk Inc",82.15,3.99,+5.10%,83.32,77.12,4823500,2023-10-06
TXN,"Texas Instruments",157,1.89,+1.22%,158.1,153.56,5016300,2023-10-06
VRSK,"Verisk Analytics Inc",239.97,1.34,+0.56%,241.59,235.46,1091500,2023-10-06
VRTX,"Vertex Pharmaceutic",360.62,5.48,+1.54%,362.99,352.25,1147900,2023-10-06
WBA,"Walgreens Boots Alliance",21.81,-0.37,-1.67%,22.08,21.4,9854200,2023-10-06
WBD,"Discovery Inc Series A",10.28,0.19,+1.88%,10.42,9.95,21052600,2023-10-06
WDAY,"Workday Inc",213.63,8.49,+4.14%,214.81,202.01,2208600,2023-10-06
XEL,"XCEL Energy Inc",57.35,0.87,+1.54%,57.67,55.64,6337200,2023-10-06
ZM,"Zoom Video Communications Cl A",65.48,0.96,+1.49%,65.8,63.68,3237400,2023-10-06
ZS,"Zscaler Inc",163.59,10.29,+6.71%,163.6,150.7,2549200,2023-10-06
"Downloaded from Barchart.com as of 10-08-2023 06:31pm CDT"
