>
>
Symbol
RL

BIIB
KNBE
RCL
OPRX
APPS
OUT
GRBK
CHUY
R
FRPT
RAMP
FBRT
NTNX
FAZE
LVS
DHI
DINO
AVXL
SPT
KRYS
HUBB
IDCC
PCVX
EXAS
IIPR
XNCR
IVR
CF
PFS
SGH
TMHC
EAT
PHM
VRTV
AAL
HTHT
TMST
CARS
MHO
RHI
XHR
KTB
CGNX
TREX
WIX
HD
ROCK
TRN
GMED
WBD
WDFC
OXM
BCRX
RCUS
IONS
ENV
RRX
RNR
SMPL
SAVA
BLFS
EOG
AHCO
CYBR
TPX
DFIN
GES
BCC
KBH
PII
RL
SHAK
ILMN
NICE
DVAX
LGIH
WYNN
IPAR
CLH
WOR
OPCH
JBL
LZB
HVT
AMWD
SSB
BLMN
ANF
OXY
HPP
BC
NAVI
JACK
DNLI
CMP
FIX
NARI
DPZ
FOCS
LPX
COF
RGLD
SPNS
ROKU
TNDM
APOG
KEX
LEN
YY
DSGX
ZS
DAL
TCOM
ASH
KRG
NCLH
ADNT
REX
UFPI
DAR
ADSK
MEDP
COHU
PNR
PDD
MTH
BLDR
EFC
AXON
SPXC
HBAN
TPH
NVR
KRNT
URBN
UAL
KEY
ASND
ACM
HLT
COHR
FRSH
HTH
MAS
TRS
JAMF
SAH
SSD
DECK
AMKR
JYNT
PSX
JRVR
ECPG
PCTY
PGTI
GDOT
PBF
INT
QURE
ALB
FN
SUPN
CATY
FBK
HOLX
CIVI
RDWR
GMS
CVCO
DBI
WSC
FOXF
CUBI
POOL
WGO
XP
ASIX
UVV
AIR
MDC
TBK
MTRN
TBBK
VIRT
FOLD
AOSL
OZK
FDS
RF
MOS
PEGA
BFH
GOGO
EXR
KOP
EWBC
CRUS
LNN
TCBI
FIVN
TMO
RUTH
LAMR
ON
NUS
CLDX
DKS
EL
MMI
SNV
CHRW
POST
SRPT
NOC
ESNT
MKSI
MSEX
CMC
COOP
CHKP
REGN
CRDO
EPR
BNTX
CLDT
KMT
MGM
PRAA
CTAS
CSII
SAM
NVEI
AMAT
WSFS
ATRC
OLED
MATV
KURA
PDFS
ALGM
WWW
SAIA
LCII
SLM
REXR
CROX
FICO
SHOO
FIVE
SKX
VLO
SBRA
NX
SEIC
SIX
NSA
MP
ZBRA
BCOR
MDGL
ATI
AX
RGEN
NOV
EBIX
MTSI
MYRG
DXC
LNC
LEG
SCHN
BL
DIOD
FTDR
VRSN
SLAB
AWR
KMB
QLYS
URI
PACW
MNRO
APPF
ABMD
WTRG
PEN
NEM
ARCB
PNFP
CPRX
CAKE
CRTO
SCHW
RVMD
OLLI
CPE
NVDA
ODFL
ACHC
SWK
INTC
ITOS
AMEH
DLX
MOV
AA
WHR
SCVL
GPI
HST
MLAB
VRSK
BRO
BOOM
ALKS
RRR
CACC
INTU
MTG
TBI
GIII
SBH
FTNT
IPGP
MTB
LYB
BECN
ACA
SFNC
AAPL
MDRX
VAC
FCX
PRG
