Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
EA,"Electronic Arts Inc",132.09,3.49,+2.71%,132.47,129.64,4013800,2025-02-10
EXC,"Exelon Corp",41.8,0.49,+1.19%,41.88,41.13,7279300,2025-02-10
FANG,"Diamondback Energy",161.66,3.53,+2.23%,161.75,159.32,1697400,2025-02-10
FAST,"Fastenal Company",73.72,-0.12,-0.16%,74.63,73.62,2015900,2025-02-10
FTNT,"Fortinet Inc",109.55,1.89,+1.76%,110.99,107.45,5110800,2025-02-10
GEHC,"GE Healthcare Technologies Inc",87.5,-0.14,-0.16%,88.28,86.86,2036500,2025-02-10
GFS,"Globalfoundries Inc",37.74,-0.71,-1.85%,39.57,37.59,4229000,2025-02-10
GILD,"Gilead Sciences Inc",95.48,-0.56,-0.58%,96.17,94.56,9628000,2025-02-10
GOOG,"Alphabet Cl C",188.2,1.06,+0.57%,189.99,187.61,16596699,2025-02-10
GOOGL,"Alphabet Cl A",186.47,1.13,+0.61%,188.2,185.86,23093701,2025-02-10
HON,"Honeywell International Inc",208.52,3,+1.46%,209.15,205.08,6628100,2025-02-10
IDXX,"Idexx Laboratories",464.91,5.13,+1.12%,466.53,458.86,829900,2025-02-10
INTC,"Intel Corp",19.77,0.67,+3.51%,20.08,19.24,72971906,2025-02-10
INTU,"Intuit Inc",586.84,7.99,+1.38%,588.8,575,1571300,2025-02-10
ISRG,"Intuitive Surg Inc",595.7,12.72,+2.18%,595.96,586.77,1248800,2025-02-10
KDP,"Keurig Dr Pepper Inc",30.9,-0.14,-0.45%,31.14,30.67,9896601,2025-02-10
KHC,"Kraft Heinz Company",28.96,-0.34,-1.16%,29.17,28.7,9990200,2025-02-10
KLAC,"K L A-Tencor Corp",751.46,3.76,+0.50%,761.25,743.68,1564400,2025-02-10
LIN,"Linde Plc",460.86,5.81,+1.28%,461.12,453.4,1876600,2025-02-10
LRCX,"Lam Research Corp",83.73,1.4,+1.70%,84.67,82.56,13612500,2025-02-10
LULU,"Lululemon Athletica",399.71,1.61,+0.40%,401.07,387.28,1341600,2025-02-10
MAR,"Marriot Int Cl A",304.45,0.48,+0.16%,306.22,301.36,1770200,2025-02-10
MCHP,"Microchip Technology",52.05,0.16,+0.31%,53.09,51.41,9450000,2025-02-10
MDB,"Mongodb Inc Cl A",286.36,8.49,+3.06%,288.54,280.82,1138100,2025-02-10
MDLZ,"Mondelez Intl Inc",58.53,0.08,+0.14%,58.63,57.51,9511700,2025-02-10
MELI,"Mercadolibre Inc",2042.22,45.57,+2.28%,2046.39,2011.51,245700,2025-02-10
META,"Meta Platforms Inc",717.4,2.88,+0.40%,721.2,711.33,12899101,2025-02-10
MNST,"Monster Beverage Corp",47.81,1.24,+2.66%,48.11,46.57,7114300,2025-02-10
MRVL,"Marvell Technology Inc",112.8,2.18,+1.97%,113.54,111,10212700,2025-02-10
MSFT,"Microsoft Corp",412.22,2.47,+0.60%,415.46,410.92,20809699,2025-02-10
MSTR,"Microstrategy Cl A",334.62,7.06,+2.16%,340.38,328.3,10093400,2025-02-10
MU,"Micron Technology",95.93,3.63,+3.93%,96.26,93.17,16211700,2025-02-10
NFLX,"Netflix Inc",1027.6,13.67,+1.35%,1032.85,1015.88,3295700,2025-02-10
NVDA,"Nvidia Corp",133.57,3.73,+2.87%,135,129.96,216712891,2025-02-10
NXPI,"Nxp Semiconductors",210.05,-2.88,-1.35%,215.07,208.76,2412300,2025-02-10
ODFL,"Old Dominion Freight Line Inc",201.78,4.58,+2.32%,201.98,198,1984600,2025-02-10
ON,"On Semiconductor",47.04,-4.21,-8.21%,51,46.57,23760600,2025-02-10
ORLY,"O'Reilly Automotive",1310.02,-6.73,-0.51%,1326.83,1307.07,265800,2025-02-10
PANW,"Palo Alto Networks Inc",196.4,2.46,+1.27%,198.74,195.5,5111800,2025-02-10
PAYX,"Paychex Inc",147.01,0.27,+0.18%,147.98,146.54,1331700,2025-02-10
PCAR,"Paccar Inc",106.11,0.09,+0.08%,107.11,105.8,1747100,2025-02-10
PDD,"Pdd Holdings Inc",116.34,2.07,+1.81%,119.03,114.8,8165200,2025-02-10
PEP,"Pepsico Inc",144.35,-0.23,-0.16%,144.52,143.01,8715200,2025-02-10
PLTR,"Palantir Technologies Inc Cl A",116.65,5.8,+5.23%,116.76,108.72,99683398,2025-02-10
PYPL,"Paypal Holdings",78.24,0.93,+1.20%,78.92,77.61,11814001,2025-02-10
QCOM,"Qualcomm Inc",171.36,3.4,+2.02%,171.8,169,6235500,2025-02-10
REGN,"Regeneron Pharmaceuticals",690.36,-19.64,-2.77%,719.78,688.92,918700,2025-02-10
ROP,"Roper Industries",574.52,1.76,+0.31%,575.26,567.41,569100,2025-02-10
ROST,"Ross Stores Inc",142.13,-0.46,-0.32%,143.88,139.84,2185200,2025-02-10
SBUX,"Starbucks Corp",111.45,-0.75,-0.67%,112.58,111,8348199,2025-02-10
SNPS,"Synopsys Inc",531.33,5.51,+1.05%,536.21,526.27,769100,2025-02-10
TEAM,"Atlassian Corp",322.94,8.66,+2.76%,326,316.5,2041900,2025-02-10
TMUS,"T-Mobile US",255.83,9.59,+3.89%,256.48,251.25,4885400,2025-02-10
TSLA,"Tesla Inc",350.73,-10.89,-3.01%,362.7,350.51,77316602,2025-02-10
TTD,"Trade Desk Inc",122.54,5.25,+4.48%,125.8,119.6,6185900,2025-02-10
TTWO,"Take-Two Interactive",212.51,3.74,+1.79%,215.84,206.27,3454300,2025-02-10
TXN,"Texas Instruments",180.31,0.31,+0.17%,181.57,179.1,3826900,2025-02-10
VRSK,"Verisk Analytics Inc",294,0.27,+0.09%,295.23,290.11,516900,2025-02-10
VRTX,"Vertex Pharmaceutic",469.97,0.65,+0.14%,471.94,464.01,1758800,2025-02-10
WBD,"Discovery Inc Series A",9.98,-0.18,-1.77%,10.33,9.96,25187301,2025-02-10
WDAY,"Workday Inc",269.88,-2.01,-0.74%,277.23,269.59,1675300,2025-02-10
XEL,"XCEL Energy Inc",66.88,0.28,+0.42%,67.03,65.87,2638300,2025-02-10
ZS,"Zscaler Inc",212.53,7,+3.41%,212.69,207.48,1356200,2025-02-10
"Downloaded from Barchart.com as of 02-10-2025 08:01pm CST"
