Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
ASO,"Academy Sports and Outdoors Inc",43.72,0.16,+0.38%,43.12,44.3,42.83,1385700,2023-10-06
ASTE,"Astec Inds Inc",45.11,0.39,+0.87%,44.45,45.72,44.37,123900,2023-10-06
ATEC,"Alphatec Holdings",11.31,0.16,+1.43%,11.1,11.35,10.95,1235400,2023-10-06
ATRC,"Atricure Inc",41.79,0.71,+1.73%,40.83,42.08,40.29,289300,2023-10-06
ATRI,"Atrion Corp",403.99,1.99,+0.50%,400,403.99,400,4200,2023-10-06
ATSG,"Air Transport",21.41,-0.12,-0.56%,21.39,21.49,20.93,354600,2023-10-06
ATVI,"Activision Blizzard",94.24,0.57,+0.61%,94,94.26,93.94,8134200,2023-10-06
AUPH,"Aurinia Pharm Ord",7.3,0.03,+0.41%,7.17,7.37,7.12,1544700,2023-10-06
AUR,"Aurora Innovation Inc",2.11,-0.06,-2.76%,2.16,2.16,2.06,5830200,2023-10-06
AVAH,"Aveanna Healthcare Holdings Inc",1.15,0.01,+0.88%,1.13,1.15,1.13,167700,2023-10-06
AVAV,"Aerovironment Inc",105.02,-0.95,-0.90%,105,106.25,104.67,125400,2023-10-06
AVDL,"Avadel Pharmaceuticals Plc ADR",11.12,-0.1,-0.89%,11.33,11.34,10.92,439700,2023-10-06
AVDX,"Avidxchange Holdings Inc",9.14,0.24,+2.70%,8.81,9.24,8.78,1171200,2023-10-06
AVGO,"Broadcom Ltd",845.26,21.4,+2.60%,819.4,848.39,811.72,2110300,2023-10-06
AVID,"Avid Tech Inc",26.86,0.02,+0.07%,26.85,26.89,26.84,314800,2023-10-06
AVIR,"Atea Pharmaceuticals Inc",2.97,-0.04,-1.33%,3,3.01,2.94,277700,2023-10-06
AVO,"Mission Produce Inc",9.56,-0.02,-0.16%,9.58,9.62,9.35,111600,2023-10-06
AVPT,"Avepoint Inc Cl A",6.91,-0.06,-0.86%,6.91,7.08,6.86,1730600,2023-10-06
AVT,"Avnet Inc",48.39,0.31,+0.64%,48.03,48.72,47.79,359200,2023-10-06
AXNX,"Axonics Inc",58.22,1.94,+3.45%,56.17,58.36,55.97,526300,2023-10-06
AXON,"Axon Enterprise Inc",199.7,3.59,+1.83%,193.12,201.45,192.63,370200,2023-10-06
AXSM,"Axsome Thera",68.6,1.24,+1.84%,66.35,69.99,66.26,677000,2023-10-06
AY,"Atlantica Yield Plc",17.65,0.85,+5.06%,16.71,17.8,16.69,1688500,2023-10-06
AZN,"Astrazeneca Plc ADR",67.42,0.54,+0.81%,67.04,67.56,66.44,3077200,2023-10-06
AZPN,"Aspen Technology",202.74,1.97,+0.98%,199.81,204.18,199.81,113300,2023-10-06
AZTA,"Azenta Inc",49.6,0.1,+0.20%,48.89,49.89,48.89,637300,2023-10-06
BANF,"Bancfirst Corp",86.84,-0.08,-0.09%,86.46,87.95,85.83,47200,2023-10-06
BANR,"Banner Corp",43.65,0.65,+1.51%,42.56,43.93,42.14,192100,2023-10-06
BATRK,"Atlanta Braves Holdings Inc C",37.49,0.1,+0.27%,37.19,37.84,37.19,115100,2023-10-06
BBIO,"Bridgebio Pharma Inc",25.26,0.61,+2.47%,24.25,25.44,24.01,1636800,2023-10-06
BCBP,"Bcb Bancorp Inc",11.31,0.1,+0.89%,11.3,11.32,10.94,48800,2023-10-06
BCPC,"Balchem Cp",126.17,0.12,+0.10%,125.23,127.07,124.51,89800,2023-10-06
BEAM,"Beam Therapeutics Inc",21.43,-0.83,-3.73%,21.83,22.19,21.15,878900,2023-10-06
BECN,"Beacon Roofing Suppl",75.89,-0.32,-0.42%,75.77,77.1,75.37,390000,2023-10-06
BFST,"Business First Bancshares Inc",18.66,-0.29,-1.53%,18.82,19.08,18.66,46000,2023-10-06
BGC,"Bgc Partners Cl A",5.53,0.11,+2.03%,5.41,5.56,5.41,1876500,2023-10-06
BGNE,"Beigene Ltd ADR",173.88,3.21,+1.88%,173.44,175.29,171,190700,2023-10-06
BHAC,"Crixus Bh3 Acquisition Cl A",10.53,0.01,+0.14%,10.56,10.78,10.4,19800,2023-10-06
BHF,"Brighthouse Financial Inc",47.74,1.29,+2.78%,46.27,48.15,46.2,337900,2023-10-06
BIDU,"Baidu Inc ADR",134.76,4.66,+3.58%,129.37,135.29,129.37,1687300,2023-10-06
BIIB,"Biogen Inc",263.25,3.48,+1.34%,259.5,265.17,258.76,1080000,2023-10-06
BILI,"Bilibili Inc ADR",13.57,0.43,+3.27%,13.35,13.77,13.33,5540100,2023-10-06
BKNG,"Booking Holdings Inc",3049.44,30.68,+1.02%,2997.49,3054.56,2997.49,205600,2023-10-06
BKR,"Baker Hughes Company",33.73,0.38,+1.14%,33.37,33.97,33.03,6259300,2023-10-06
BL,"Blackline Inc",54.25,1.81,+3.45%,51.76,54.46,51.76,573500,2023-10-06
BLDP,"Ballard Power Sys",3.59,0.18,+5.28%,3.36,3.59,3.35,3214300,2023-10-06
BLKB,"Blackbaud Inc",69.92,0.74,+1.07%,68.79,70.59,68.66,134000,2023-10-06
BLMN,"Bloomin' Brands Inc",23.33,-0.38,-1.60%,23.56,23.68,22.97,1193200,2023-10-06
BMRC,"Bank of Marin Bancrp",18,-0.07,-0.39%,18.02,18.34,17.8,50300,2023-10-06
BMRN,"Biomarin Pharmaceuticals",88.11,0.82,+0.94%,87.06,89.05,86.97,889800,2023-10-06
BNTX,"Biontech Se ADR",111.21,1.36,+1.24%,109.4,112.37,109.03,520200,2023-10-06
BOKF,"Bok Financial Corp",78.13,0.16,+0.21%,77.39,79.02,76.86,201500,2023-10-06
BPMC,"Blueprint Medicines Corp",49.51,0.16,+0.32%,48.93,49.76,47.97,319600,2023-10-06
BPOP,"Popular Inc",64.16,0.33,+0.52%,63.04,64.83,62.35,395100,2023-10-06
BRID,"Bridgford Foods Cp",11,0,0.00%,11,11,11,600,2023-10-06
BRKR,"Bruker Corp",62.78,0.49,+0.79%,61.99,63.21,61.99,458700,2023-10-06
BRP,"Brp Group Inc Cl A",23.64,-0.04,-0.17%,23.66,24.1,23.5,421900,2023-10-06
BRZE,"Braze Inc Cl A",47.48,1.56,+3.40%,45,47.76,45,737900,2023-10-06
BSY,"Bentley Systems Inc Cl B",52.36,0.93,+1.81%,50.86,52.88,50.16,1194200,2023-10-06
BTWN,"Bridgetown Holdings Ltd Cl A",6.63,-0.75,-10.16%,7.33,7.33,6.3,98900,2023-10-06
BUSE,"First Busey Corp",19.37,0.01,+0.05%,19.18,19.53,19.04,92300,2023-10-06
BVS,"Bioventus Inc Cl A",3.13,-0.02,-0.63%,3.11,3.17,2.96,101100,2023-10-06
BYFC,"Broadway Fin Cp",0.9038,-0.0262,-2.82%,0.9249,0.9249,0.88,11500,2023-10-06
BYND,"Beyond Meat Inc",8.26,0.07,+0.85%,8.08,8.34,7.9,2377700,2023-10-06
BZ,"Kanzhun Ltd ADR",16.09,0.87,+5.72%,15.3,16.22,15.18,2258600,2023-10-06
CACC,"Credit Acceptance",431.4,-2.74,-0.63%,429.43,442.29,427.1,54300,2023-10-06
CAKE,"Cheesecake Fact",29.23,-0.47,-1.58%,29.5,29.59,28.63,965100,2023-10-06
CALM,"Cal-Maine Foods IN",46,1.93,+4.38%,44.15,46.21,43.95,1232800,2023-10-06
CAMT,"Camtek Ltd",63.33,2.06,+3.36%,60.8,64.12,60.21,438600,2023-10-06
CAR,"Avis Budget Group",178.68,4.68,+2.69%,173.02,182.63,172.09,548000,2023-10-06
CARG,"Cargurus Inc Cl A",17.34,0.21,+1.23%,17.07,17.44,17.03,562600,2023-10-06
CART,"Maplebear Inc [Instacart]",25.47,-0.73,-2.79%,26.2,26.22,24.68,2728300,2023-10-06
CARV,"Carver Bancorp",1.9917,-0.0083,-0.41%,1.975,2,1.975,12400,2023-10-06
CASH,"Pathward Financial Inc",47.92,0.36,+0.76%,47.03,48.6,47.03,161300,2023-10-06
CASY,"Casey's General Stor",269.69,-4.34,-1.58%,272.7,272.82,267.52,261800,2023-10-06
CATY,"Cathay Genl Bncp",34.67,0.28,+0.81%,34.02,35.04,33.76,286900,2023-10-06
CBSH,"Commerce Bancshares",47.93,0.34,+0.71%,47.06,48.29,46.85,560800,2023-10-06
CCCS,"CCC Intelligent Solutions Hldgs Inc",12.76,0.06,+0.47%,12.61,12.89,12.53,3109800,2023-10-06
CCEP,"Coca-Cola Europacific Partners Plc",58.88,0.36,+0.62%,57.9,59.12,56.28,3490600,2023-10-06
CCLP,"CSI Compressco",1.39,0,0.00%,1.33,1.3999,1.3282,11300,2023-10-06
CCOI,"Cogent Comm Hlds",61.52,0.09,+0.15%,60.89,61.88,60.61,260100,2023-10-06
CD,"Chindata Group Holdings Ltd ADR",8.19,-0.13,-1.56%,8.32,8.37,8.11,4192200,2023-10-06
CDNS,"Cadence Design Sys",243.95,9.18,+3.91%,232.88,244.88,231.84,1415300,2023-10-06
CDW,"CDW Corp",205.63,2.59,+1.28%,202.57,206.68,202.57,1065400,2023-10-06
CEG,"Constellation Energy Corp",110.17,2.29,+2.12%,106.55,110.58,105.13,2095800,2023-10-06
CELH,"Celsius Holdings Inc",154.11,0.96,+0.63%,150.5,154.51,150.01,1031300,2023-10-06
CENN,"Cenntro Electric Group Ltd",0.2294,0.0025,+1.10%,0.23,0.2301,0.216,1195300,2023-10-06
CENTA,"Central Garden & Pet",39.54,0.21,+0.53%,39.04,39.74,38.65,133200,2023-10-06
CERE,"Cerevel Therapeutics Hldg Inc",21.32,-0.37,-1.71%,21.41,21.97,21.24,472300,2023-10-06
CERS,"Cerus Corp",1.34,-0.07,-4.96%,1.39,1.41,1.325,1024500,2023-10-06
CERT,"Certara Inc",14.38,0.04,+0.28%,14.26,14.56,14.22,382900,2023-10-06
CEVA,"Ceva Inc",18.55,-0.13,-0.70%,18.54,18.98,18.41,149900,2023-10-06
CFFN,"Capitol Fed Finl Inc",4.65,-0.01,-0.21%,4.61,4.7,4.55,883400,2023-10-06
CFLT,"Confluent Inc Cl A",29.76,1.5,+5.31%,27.95,29.8,27.81,3478500,2023-10-06
CG,"The Carlyle Group",29.59,0.02,+0.07%,29.18,29.92,28.94,2341500,2023-10-06
CGNX,"Cognex Cp",42.15,0.18,+0.43%,41.78,42.51,41.58,729000,2023-10-06
CHCI,"Comstock Hlds Cos",4.39,-0.17,-3.73%,4.52,4.67,4.39,4500,2023-10-06
CHCO,"City Holding Company",91.81,-1.02,-1.10%,92.22,92.98,91.49,79300,2023-10-06
CHDN,"Churchill Downs IN",111.88,0.27,+0.24%,111.01,112.97,110.33,293000,2023-10-06
CHEF,"The Chefs Warehouse",18.88,-0.74,-3.77%,19.65,19.7,18.85,568500,2023-10-06
CHK,"Chesapeake Energy Corp",87.28,3.3,+3.93%,84.62,88.07,84.13,2030200,2023-10-06
CHKP,"Check Point Software",137.02,2.22,+1.65%,134.7,137.37,134.15,626300,2023-10-06
CHRD,"Chord Energy Corp",156.83,2.32,+1.50%,155.77,158.72,153.9,461500,2023-10-06
CHRW,"C.H. Robinson Ww",84.86,0.51,+0.60%,84.22,85.54,83.75,719800,2023-10-06
CHTR,"Charter Communications Inc",431.16,-0.62,-0.14%,428.69,435.65,425.43,1453800,2023-10-06
CHX,"Championx Corp",33.28,0.34,+1.03%,33.05,33.57,32.63,819800,2023-10-06
CIFR,"Cipher Mining Inc",2.67,0.22,+8.98%,2.41,2.68,2.41,1103400,2023-10-06
CIGI,"Colliers Intl Grp IN",95.02,0.28,+0.30%,93.9,96,92.85,59400,2023-10-06
CINF,"Cincinnati Financial",100.26,-1.08,-1.07%,100.74,101.16,100.04,953000,2023-10-06
CLBK,"Columbia Financial Inc",16.1,0.06,+0.37%,15.93,16.31,15.01,96900,2023-10-06
CLDX,"Celldex Therapeutics",27.92,0.36,+1.31%,27.18,27.99,26.96,375300,2023-10-06
CLNE,"Clean Energy Fuels",3.73,0.16,+4.48%,3.54,3.78,3.54,2054300,2023-10-06
CLOV,"Clover Health Investments Corp",1.09,0.03,+2.83%,1.05,1.12,1.05,2201300,2023-10-06
CMCO,"Columbus Mckinnon",35.23,0.28,+0.80%,34.79,35.58,34.7,117300,2023-10-06
CMCSA,"Comcast Corp A",43.47,0.45,+1.05%,42.71,43.6,42.38,23466900,2023-10-06
CME,"CME Group Inc",211.93,4.53,+2.18%,207.91,212.43,207.7,1789500,2023-10-06
CMND,"Clearmind Medicine Inc",0.1496,-0.0111,-6.91%,0.1603,0.1659,0.1477,637900,2023-10-06
CMPR,"Cimpress N.V. Ord",67.32,-0.22,-0.33%,66.99,69.06,66.38,144000,2023-10-06
CNDT,"Conduent Inc",3.42,-0.09,-2.56%,3.49,3.52,3.41,702200,2023-10-06
CNSL,"Consolidated Communications Holdings Inc",3.49,0,0.00%,3.45,3.54,3.42,248700,2023-10-06
CNXC,"Concentrix Corp",80.51,2.32,+2.97%,78.19,81.6,78.19,260600,2023-10-06
CNXN,"PC Connection Inc",54.37,1.05,+1.97%,53,54.8,53,78600,2023-10-06
COHU,"Cohu Inc",34.93,0.23,+0.66%,34.67,35.18,34.36,271400,2023-10-06
COIN,"Coinbase Global Inc Cl A",78.46,3.84,+5.15%,72.47,78.95,72.32,7931200,2023-10-06
COKE,"Coca Cola Bot Cons",642.12,9.83,+1.55%,632.29,645.52,624.14,33900,2023-10-06
COLB,"Columbia Banking Sys",19.87,0.44,+2.26%,19.5,20.08,19.17,1373200,2023-10-06
COLM,"Columbia Sprtswr",70.98,-0.03,-0.04%,70.58,71.64,69.94,289000,2023-10-06
CONX,"Conx Corp Cl A",10.43,0.01,+0.10%,10.43,10.43,10.43,100,2023-10-06
COO,"Cooper Companies",313.46,1.95,+0.63%,309.42,315.87,305.35,468800,2023-10-06
COOP,"Mr.Cooper Group Inc",54.44,-0.95,-1.72%,55.08,55.39,54.15,530600,2023-10-06
CORT,"Corcept Therapeutics",26.4,-0.09,-0.34%,26.33,27.24,26.24,729300,2023-10-06
COST,"Costco Wholesale",557.53,-11.99,-2.11%,566.09,566.95,542.63,4246600,2023-10-06
CPRT,"Copart Inc",44.83,0.79,+1.79%,43.72,45.03,43.46,4114400,2023-10-06
CPRX,"Catalyst Pharm Inc",12.53,0,0.00%,12.51,12.87,12.47,1081400,2023-10-06
CRDO,"Credo Technology Group Holding Ltd",17.25,0.79,+4.80%,16.35,17.36,16.35,2805700,2023-10-06
CROX,"Crocs Inc",84.82,0.55,+0.65%,83.33,85.7,82.75,927100,2023-10-06
CRSP,"Crispr Therapeutics Ag",43.06,0.06,+0.14%,43,43.62,42.36,1010300,2023-10-06
CRSR,"Corsair Gaming Inc",14.23,0.08,+0.57%,14.06,14.32,13.98,251100,2023-10-06
CRTO,"Criteo S.A. ADR",28.84,0.09,+0.31%,28.57,29.14,28.37,104500,2023-10-06
CRUS,"Cirrus Logic Inc",72.44,1.08,+1.51%,71.15,73.03,70.98,372800,2023-10-06
CRVL,"Corvel Cp",202.61,5.49,+2.79%,197.71,203.69,197.71,36100,2023-10-06
CRWD,"Crowdstrike Holdings Inc",176.69,11.4,+6.90%,163.51,176.94,163,6897000,2023-10-06
CSCO,"Cisco Systems Inc",53.45,0.38,+0.72%,52.99,53.74,52.74,15665500,2023-10-06
CSGP,"Costar Group Inc",80.64,1.15,+1.45%,78.63,81.2,78.04,2284700,2023-10-06
CSGS,"C S G Sys Intl",51.45,0.75,+1.48%,50.53,51.83,50.44,204600,2023-10-06
CSIQ,"Canadian Solar Inc",21.89,0.35,+1.62%,21.42,22.1,21.08,933800,2023-10-06
CSWI,"Csw Industrials Inc",177.75,1,+0.57%,175.26,179,175.26,31300,2023-10-06
CSX,"CSX Corp",30.91,0.5,+1.64%,30.23,31.11,30.13,11781899,2023-10-06
CTAS,"Cintas Corp",493.26,11.41,+2.37%,480.03,495.37,479.99,613100,2023-10-06
CTKB,"Cytek Biosciences Inc",5.36,-0.08,-1.47%,5.39,5.47,5.32,502400,2023-10-06
CTSH,"Cognizant Tech Sol",67.84,0.14,+0.21%,67.18,68.17,66.82,2171000,2023-10-06
CVAC,"Curevac N.V.",6.35,0.17,+2.75%,6.23,6.44,6.19,701600,2023-10-06
CVBF,"Cvb Financial Corp",16.28,-0.07,-0.43%,16.12,16.5,15.93,1034200,2023-10-06
CVCO,"Cavco Inds Inc",257.67,2.01,+0.79%,253.45,260.55,253.13,64900,2023-10-06
CVLT,"Commvault Systems",68.64,0.92,+1.36%,67.59,69.27,67.59,142200,2023-10-06
CWST,"Casella Waste Sys",76.76,0.2,+0.26%,76.42,77.3,75.74,223700,2023-10-06
CYBR,"Cyberark Soft Ord",167.19,9.19,+5.82%,155.91,168.9,155.91,471000,2023-10-06
CYCN,"Cyclerion Therapeutics Inc",3.33,0.17,+5.38%,3.3,3.33,3.29,800,2023-10-06
CYTK,Cytokinetics,30.6,3.13,+11.39%,27.34,31.36,26.83,2580700,2023-10-06
CZR,"Caesars Entertainment Inc",44.6,0.92,+2.11%,43.09,45.1,42.92,2566200,2023-10-06
DASH,"Doordash Inc Cl A",74.51,0.7,+0.95%,73,74.75,71.91,4727600,2023-10-06
DAWN,"Day One Biopharmaceuticals Inc",12.19,0.21,+1.75%,11.81,12.45,11.65,766300,2023-10-06
DBX,"Dropbox Inc",27.63,0.72,+2.68%,26.73,27.73,26.73,1565700,2023-10-06
DCOM,"Dime Community Bancshares Inc",19.54,-0.33,-1.66%,19.61,19.78,19.09,370500,2023-10-06
DDOG,"Datadog Inc Cl A",94.43,4.89,+5.46%,87.58,94.8,87.5,4429600,2023-10-06
DHC,"Diversified Healthcare Trust",1.83,-0.05,-2.66%,1.86,1.885,1.79,849900,2023-10-06
DIOD,"Diodes Inc",80.45,1.34,+1.69%,78.94,81.17,78.93,290900,2023-10-06
DKNG,"Draftkings Inc",29.64,1.27,+4.48%,28.01,29.77,27.97,10482700,2023-10-06
DLTR,"Dollar Tree Inc",105.35,-1.06,-1.00%,106.03,106.03,103.68,2587800,2023-10-06
DNLI,"Denali Therapeutics Inc",20.91,-0.23,-1.09%,20.79,21.2,20.51,593700,2023-10-06
DNUT,"Krispy Kreme Inc",12.35,-0.09,-0.72%,12.38,12.63,12.23,1150200,2023-10-06
DOCU,"Docusign Inc",42.13,1.09,+2.66%,40.63,42.34,40.53,3659600,2023-10-06
DOOO,"Brp Inc",75.57,0.53,+0.71%,75.06,75.73,73.93,74900,2023-10-06
DORM,"Dorman Products Inc",76.4,0.01,+0.01%,75.73,76.95,75.08,96700,2023-10-06
DOX,"Amdocs Ltd Ord",84.23,0.5,+0.60%,83.48,84.66,83.11,490300,2023-10-06
DRS,"Leonardo Drs Inc",16.86,0.28,+1.69%,16.59,16.9,16.32,643200,2023-10-06
DSGN,"Design Therapeutics Inc",2.3,-0.06,-2.54%,2.32,2.42,2.29,276600,2023-10-06
