Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
GOOGL,"Alphabet Cl A",105.6,2.23,+2.16%,106.3,104.46,40797699,2023-03-23
GS,"Goldman Sachs Group",314.85,1.18,+0.38%,321.36,312.64,2585800,2023-03-23
HD,"Home Depot",283.91,1.3,+0.46%,286.11,280.22,6005800,2023-03-23
HON,"Honeywell International Inc",186.92,-0.24,-0.13%,189.42,185.55,2360100,2023-03-23
IBM,"International Business Machines",123.37,-0.68,-0.55%,124.93,122.6,4651900,2023-03-23
INTC,"Intel Corp",29.03,0.9,+3.20%,29.16,28.22,43785398,2023-03-23
JNJ,"Johnson & Johnson",151.13,0.08,+0.05%,151.69,150.11,9051500,2023-03-23
JPM,"JP Morgan Chase & Company",126.84,-0.34,-0.27%,129.53,126.02,16677600,2023-03-23
KHC,"Kraft Heinz Company",37.42,-0.15,-0.40%,37.79,37.22,5383900,2023-03-23
KO,"Coca-Cola Company",59.92,-0.13,-0.22%,60.39,59.72,15478900,2023-03-23
LIN,"Linde Plc",341.33,2.18,+0.64%,346.12,339.55,2082100,2023-03-23
LLY,"Eli Lilly and Company",332.64,1.67,+0.50%,335.34,330.21,2703400,2023-03-23
LMT,"Lockheed Martin Corp",467.9,-1,-0.21%,470.95,466.5,1168500,2023-03-23
LOW,"Lowe's Companies",189.69,-1.88,-0.98%,193.1,188.07,3346500,2023-03-23
MA,"Mastercard Inc",354.37,3.34,+0.95%,359.86,351.84,2598000,2023-03-23
MCD,"McDonald's Corp",269.62,1.75,+0.65%,271.48,267.99,2263800,2023-03-23
MDLZ,"Mondelez Intl Inc",67.2,-0.16,-0.24%,67.76,67,6043900,2023-03-23
MDT,"Medtronic Inc",77.57,-2.37,-2.96%,79.81,77.3,6712600,2023-03-23
MET,"Metlife Inc",54.3,-1.81,-3.23%,56.54,54.1,5849700,2023-03-23
META,"Meta Platforms Inc",204.28,4.47,+2.24%,207.88,202.15,27389600,2023-03-23
MMM,"3M Company",101,-0.54,-0.53%,102.93,100.76,3177200,2023-03-23
MO,"Altria Group",43.46,-1.69,-3.74%,44.4,43.25,15549700,2023-03-23
MRK,"Merck & Company",104.23,-0.17,-0.16%,104.63,103.46,6801600,2023-03-23
MS,"Morgan Stanley",85.84,-1.71,-1.95%,88.8,85.24,9373000,2023-03-23
MSFT,"Microsoft Corp",277.66,5.37,+1.97%,281.06,275.2,36610801,2023-03-23
NEE,"Nextera Energy",73.81,-0.32,-0.43%,75.72,73.37,7541300,2023-03-23
NFLX,"Netflix Inc",320.37,26.47,+9.01%,322.78,304.14,15653301,2023-03-23
NKE,"Nike Inc",120.97,1.47,+1.23%,123.27,119.46,7628000,2023-03-23
NVDA,"Nvidia Corp",271.91,7.23,+2.73%,274.99,266.9,56488801,2023-03-23
ORCL,"Oracle Corp",87.78,-0.12,-0.14%,89.64,87.64,10747101,2023-03-23
PEP,"Pepsico Inc",175.65,-0.86,-0.49%,177.22,175.02,4655600,2023-03-23
PFE,"Pfizer Inc",40.18,0.17,+0.42%,40.5,40,16958100,2023-03-23
PG,"Procter & Gamble Company",143.79,-0.2,-0.14%,145.12,143.19,5788400,2023-03-23
PM,"Philip Morris International Inc",90.27,-2.1,-2.27%,92.5,90.21,5549100,2023-03-23
PYPL,"Paypal Holdings",72.56,-1.78,-2.39%,74.51,71.71,18567602,2023-03-23
QCOM,"Qualcomm Inc",124.15,2.18,+1.79%,127,122.1,7353800,2023-03-23
RTX,"Raytheon Technologies Corp",96,-0.7,-0.72%,97.45,95.65,4352000,2023-03-23
SBUX,"Starbucks Corp",98.42,-0.7,-0.71%,100.13,97.51,6879100,2023-03-23
SCHW,"The Charles Schwab Corp",52.89,-3.37,-5.99%,56.89,52.79,46162402,2023-03-23
SO,"Southern Company",66.34,-0.37,-0.55%,67.42,66.06,4542600,2023-03-23
SPG,"Simon Property Group",102.38,-1.93,-1.85%,105.74,101.55,2180300,2023-03-23
T,"AT&T Inc",18.46,0.07,+0.38%,18.57,18.34,28957801,2023-03-23
TGT,"Target Corp",156.12,-1.35,-0.86%,159.24,154.45,2791700,2023-03-23
TMO,"Thermo Fisher Scientific Inc",555.19,0.87,+0.16%,560.58,550.38,951500,2023-03-23
TMUS,"T-Mobile US",142.3,-1.16,-0.81%,143.85,141.16,6064400,2023-03-23
TSLA,"Tesla Inc",192.22,1.07,+0.56%,199.31,188.65,144193797,2023-03-23
TXN,"Texas Instruments",180.28,3.96,+2.25%,181.89,177.35,5083300,2023-03-23
UNH,"Unitedhealth Group Inc",469.91,-5.61,-1.18%,480.67,466.67,3284800,2023-03-23
UNP,"Union Pacific Corp",186.2,0.48,+0.26%,187.85,183.69,3854800,2023-03-23
UPS,"United Parcel Service",185.29,-0.25,-0.13%,188.59,183.45,2901700,2023-03-23
USB,"U.S. Bancorp",35.06,0.27,+0.78%,36.08,34.72,26061900,2023-03-23
V,"Visa Inc",222.59,2.55,+1.16%,225.25,220.26,6427700,2023-03-23
VZ,"Verizon Communications Inc",37.37,0.06,+0.16%,37.63,37.16,15799000,2023-03-23
WBA,"Walgreens Boots Alliance",32.33,-0.17,-0.52%,32.77,32.01,7579700,2023-03-23
WFC,"Wells Fargo & Company",36.61,-0.59,-1.59%,37.64,36.51,30239801,2023-03-23
WMT,"Walmart Inc",140.65,1.13,+0.81%,141.61,139.49,7348000,2023-03-23
XOM,"Exxon Mobil Corp",103.41,-1.18,-1.13%,106.34,102.44,14385800,2023-03-23
"Downloaded from Barchart.com as of 03-24-2023 06:42am CDT"
