Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
AGEN,"Agenus Inc",1.98,-0.11,-5.26%,2.08,2.08,1.96,4877300,2023-02-24
AGIO,"Agios Pharmaceuticals",25.11,-0.95,-3.65%,25.61,25.89,25.03,584000,2023-02-24
AGL,"Agilon Health Inc",21.12,-0.26,-1.22%,21.14,21.17,20.59,2412100,2023-02-24
AGM,"Federal Agricultural Mortgage Corp",141.08,5.54,+4.09%,135.6,141.9,132.58,130700,2023-02-24
AGNC,"Agnc Investment Corp",11.1,-0.22,-1.94%,11.2,11.25,11.02,11699801,2023-02-24
AGO,"Assured Guaranty Ltd",62.55,0.22,+0.35%,61.94,62.65,61.62,164000,2023-02-24
AGR,"Avangrid Inc",40.42,-0.44,-1.08%,40.39,40.56,39.7977,943100,2023-02-24
AGTI,"Agiliti Inc",18.89,-0.79,-4.01%,19.33,19.45,18.32,141200,2023-02-24
AGX,"Argan Inc",39.44,-0.53,-1.33%,39.55,39.795,39.19,59500,2023-02-24
AGYS,"Agilysys Inc",79.91,-0.55,-0.68%,79.79,80.3,78.53,101900,2023-02-24
AHCO,"Adapthealth Corp Cl. A",22.19,-0.54,-2.38%,22.44,22.69,22,1223700,2023-02-24
AHH,"Armada Hoffler Properties Inc",12.88,-0.23,-1.75%,12.92,12.93,12.8,300200,2023-02-24
AI,"C3.Ai Inc Cl A",22.41,-0.46,-2.01%,22.23,22.65,21.68,9800900,2023-02-24
AIG,"American International Group",60.17,-0.14,-0.23%,59.85,60.35,59.47,4102300,2023-02-24
AIMC,"Altra Indtl Mtn",61.53,-0.04,-0.06%,61.55,61.58,61.5,2588100,2023-02-24
AIN,"Albany International Corp",101.33,-0.87,-0.85%,101.04,101.48,100.2,74900,2023-02-24
AIR,"AAR Corp",54.71,-0.29,-0.53%,54.34,54.71,53.95,156800,2023-02-24
AIRC,"Apartment Income REIT Corp",38.4,-0.47,-1.21%,38.49,38.5,38.09,519800,2023-02-24
AIT,"Applied Industrial Technologies",138.85,-0.78999999999999,-0.57%,138.15,139.59,137.3,125300,2023-02-24
AIV,"Apartment Investment and Management",7.54,-0.02,-0.26%,7.46,7.55,7.4,1408600,2023-02-24
AIZ,"Assurant Inc",127.98,-0.23,-0.18%,126.96,128.41,126.04,293700,2023-02-24
AJG,"Arthur J. Gallagher & Company",184.73,-0.73000000000002,-0.39%,184.22,185.51,182.88,741000,2023-02-24
AJRD,"Aerojet Rocketdyne Holdings",56.16,0.049999999999997,+0.09%,56.09,56.17,56.06,494800,2023-02-24
AKAM,"Akamai Technologies",72.71,-2.44,-3.25%,74.21,74.29,72.56,2059400,2023-02-24
AKR,"Acadia Realty Trust",14.58,-0.14,-0.95%,14.5,14.59,14.42,502200,2023-02-24
AKRO,"Akero Therapeutics Inc",41.83,-2.69,-6.04%,44.78,44.99,41.5,514000,2023-02-24
AKTS,"Akoustis Technologies Inc",3.59,-0.14,-3.75%,3.75,3.82,3.54,570200,2023-02-24
AL,"Air Lease Corp Cl A",42.83,-0.34,-0.79%,42.49,43,42.2,264400,2023-02-24
ALB,"Albemarle Corp",249.52,-4.33,-1.71%,248.84,251,244.56,1301600,2023-02-24
ALBO,"Albireo Pharma Inc",43.61,0.02,+0.05%,43.56,43.88,43.53,182900,2023-02-24
ALE,"Allete Inc",61.39,0.009999999999998,+0.02%,60.75,61.79,60.51,301800,2023-02-24
ALEC,"Alector Inc",8.76,-0.51,-5.50%,9.09,9.12,8.68,351500,2023-02-24
ALEX,"Alexander and Baldwin Inc",18.6,-0.31,-1.64%,18.58,18.6,18.4,181200,2023-02-24
ALG,"Alamo Group",178.25,16.32,+10.08%,163.61,181.02,163.25,141400,2023-02-24
ALGM,"Allegro Microsystems Inc",43.23,-0.56,-1.28%,42.9,43.54,42.7,884900,2023-02-24
ALGN,"Align Technology",306.28,0.82,+0.27%,297.47,306.78,297.26,699600,2023-02-24
ALGT,"Allegiant Travel Com",100.94,-0.67,-0.66%,99.25,101.29,98.09,144600,2023-02-24
ALHC,"Alignment Healthcare Inc",9.27,-0.39,-4.04%,9.54,9.54,9.14,697500,2023-02-24
ALIT,"Alight Inc Cl A",9.84,-0.050000000000001,-0.51%,9.7,9.99,9.61,3178100,2023-02-24
ALK,"Alaska Air Group",47.3,-0.41,-0.86%,46.92,47.315,46.27,1302300,2023-02-24
ALKS,"Alkermes Plc",27.18,-0.18,-0.66%,27.17,27.45,27,1220300,2023-02-24
ALKT,"Alkami Technology Inc",15.43,-0.46,-2.89%,17.5,17.5,15.27,226900,2023-02-24
ALL,"Allstate Corp",131.59,-0.25999999999999,-0.20%,131.1,132.03,130.01,1365600,2023-02-24
ALLE,"Allegion Plc",113.01,-0.77,-0.68%,112.25,113.81,111.37,1048900,2023-02-24
ALLO,"Allogene Therapeutics Inc",6.19,-0.3,-4.62%,6.41,6.42,6.09,2138900,2023-02-24
ALLY,"Ally Financial",30.22,-0.27,-0.89%,29.87,30.25,29.55,3449100,2023-02-24
ALNY,"Alnylam Pharmaceuticals",189.78,-6.46,-3.29%,191.77,199.58,188.68,1542900,2023-02-24
ALRM,Alarm.com,50.89,-1.35,-2.58%,50.43,52.94,49.26,348100,2023-02-24
ALRS,"Alerus Financial Corp",19.88,0.09,+0.45%,19.74,19.89,19.56,15500,2023-02-24
ALSN,"Allison Transmission Holdings",47.54,-0.030000000000001,-0.06%,47.47,47.65,46.93,638800,2023-02-24
ALTG,"Alta Equipment Group Inc",18.18,0.079999999999998,+0.44%,17.95,18.26,17.59,232400,2023-02-24
ALTR,"Altair Engineering Inc Cl A",63.54,6.97,+12.32%,58.5,63.67,57.97,847100,2023-02-24
ALX,"Alexander's Inc",220.9,-1.4,-0.63%,221.93,223.48,220.9,9100,2023-02-24
ALXO,"Alx Oncology Holdings Inc",6.56,-0.41,-5.88%,6.87,6.95,6.45,189400,2023-02-24
AM,"Antero Midstream Corp",10.77,0.1,+0.94%,10.61,10.78,10.53,1819700,2023-02-24
AMAL,"Amalgamated Financial Corp",23.42,-0.22,-0.93%,23.55,23.63,23.27,107100,2023-02-24
AMAT,"Applied Materials",111.31,-1.6,-1.42%,111.01,112.1,110.38,5808400,2023-02-24
AMBA,"Ambarella Inc",91.04,-2.3,-2.46%,91.42,91.94,89.88,378700,2023-02-24
AMBC,"Ambac Financial Group",16.44,-0.009999999999998,-0.06%,16.26,16.45,16.2,265700,2023-02-24
AMBP,"Ardagh Metal Packaging S.A.",5.06,-0.06,-1.17%,5.01,5.1187,4.95,1230400,2023-02-24
AMC,"Amc Entertainment Holdings",6.2,-0.03,-0.48%,6.13,6.2399,5.99,23398200,2023-02-24
AMCR,"Amcor Plc",11.28,-0.020000000000001,-0.18%,11.19,11.37,11.11,13012200,2023-02-24
AMCX,"Amc Networks Cl A",23.67,-0.94,-3.82%,23.96,24.78,23.47,653800,2023-02-24
AMD,"Adv Micro Devices",78.09,-1.66,-2.08%,77.75,78.81,76.94,46700000,2023-02-24
AME,"Ametek Inc",140.94,-1.83,-1.28%,141.25,141.67,140.06,1115500,2023-02-24
AMED,"Amedisys Inc",91.82,0.05,+0.05%,90.58,92.73,90.49,400400,2023-02-24
AMEH,"Apollo Medical Holdings Inc",35.44,2.79,+8.55%,34.17,35.79,32.7,259300,2023-02-24
AMG,"Affiliated Managers Group",158.78,-1.08,-0.68%,157.99,159.52,157.18,219800,2023-02-24
AMGN,"Amgen Inc",233.66,-3.96,-1.67%,236.83,237.06,233.12,1854000,2023-02-24
AMH,"American Homes 4 Rent",31.53,-1.33,-4.05%,32.01,32.37,31.42,3565700,2023-02-24
AMK,"Assetmark Financial Holdings Inc",30.57,0.17,+0.56%,30.64,30.71,29.84,283200,2023-02-24
AMKR,"Amkor Technology",25.27,-0.26,-1.02%,25.03,25.51,24.97,940000,2023-02-24
AMLX,"Amylyx Pharmaceuticals Inc",34.51,-0.87,-2.46%,34.78,35.46,34.21,553200,2023-02-24
AMN,"Amn Healthcare Services Inc",92.06,-0.33,-0.36%,91.55,93.31,91.415,579900,2023-02-24
AMNB,"American Natl Bksh",33.39,-0.31,-0.92%,33.51,33.67,33.24,13200,2023-02-24
AMOT,"Allied Motion Tech",41,-0.45,-1.09%,40.62,41.12,40.01,47600,2023-02-24
AMP,"Ameriprise Financial Services",339.79,0.70000000000005,+0.21%,336.24,341.85,333.75,363900,2023-02-24
AMPH,"Amphastar Pharma",32.54,0.21,+0.65%,32.17,32.71,32,303500,2023-02-24
AMPL,"Amplitude Inc Cl A",13.42,-0.32,-2.33%,13.4,13.6,13.21,452300,2023-02-24
AMPS,"Altus Power Inc",6.75,-0.13,-1.89%,6.77,6.87,6.61,748700,2023-02-24
AMPY,"Amplify Energy Corp",8.31,0.22,+2.72%,7.93,8.34,7.93,323200,2023-02-24
AMR,"Alpha Metallurgical Resources Inc",156.64,-3.53,-2.20%,159.62,159.62,153.57,292500,2023-02-24
AMRC,"Ameresco Inc",50.24,-2.09,-3.99%,50.79,51.34,49.63,225400,2023-02-24
AMRK,"A-Mark Precious Meta",29.82,-0.1,-0.33%,29.62,29.85,29.01,192400,2023-02-24
AMRS,"Amyris Inc",1.27,-0.05,-3.79%,1.3,1.31,1.25,6761800,2023-02-24
AMRX,"Amneal Pharmaceuticals Inc",2.18,-0.05,-2.24%,2.21,2.219,2.14,459600,2023-02-24
AMSF,"Amerisafe Inc",54.02,-0.32,-0.59%,54.21,54.32,53.64,58000,2023-02-24
AMSWA,"Amer Software Inc",13.99,0.07,+0.50%,13.74,14.27,13.46,299600,2023-02-24
AMT,"American Tower Corp",195.73,-6.23,-3.08%,198.79,200.28,194.08,2727000,2023-02-24
AMTB,"Mercantil Bank Holding Cl A",28.71,-0.4,-1.37%,28.77,28.96,28.44,52600,2023-02-24
AMWD,"Amer Woodmark Cp",58.14,0.31,+0.54%,56.58,58.68,56.58,85000,2023-02-24
AMWL,"American Well Corp Cl A",3.03,-0.09,-2.88%,3.02,3.065,2.91,1763300,2023-02-24
AMZN,"Amazon.com Inc",93.5,-2.32,-2.42%,93.53,94.14,92.32,57053797,2023-02-24
AN,"Autonation Inc",139.25,-2.61,-1.84%,139.36,141.09,137.72,643000,2023-02-24
ANAB,"Anaptysbio Inc",24.94,-0.94,-3.63%,25.64,25.8,24.81,442400,2023-02-24
ANDE,"Andersons Inc",45.44,1.2,+2.71%,44.04,45.45,43.69,290600,2023-02-24
ANET,"Arista Networks Inc",135.53,-1.31,-0.96%,135.11,136.03,133.2,1327100,2023-02-24
ANF,"Abercrombie & Fitch Company",28.99,0.029999999999998,+0.10%,28.44,29.11,27.92,1479100,2023-02-24
ANGO,"Angiodynamics Inc",12.56,-0.11,-0.87%,12.57,12.65,12.33,200700,2023-02-24
ANIK,"Anika Therapeutics",30.96,-0.94,-2.95%,31.51,31.8,30.9,66400,2023-02-24
ANIP,"ANI Pharma Inc",41.13,-0.09,-0.22%,40.71,41.35,40.08,54800,2023-02-24
ANSS,"Ansys Inc",291.34,-3.41,-1.16%,289.78,293.81,288.22,987600,2023-02-24
AON,"AON Plc",302.97,-1.51,-0.50%,302.41,304.61,301.28,675700,2023-02-24
AORT,"Artivion Inc",12.94,-0.45,-3.36%,13.1,13.12,12.69,222200,2023-02-24
AOS,"Smith A.O. Corp",64.9,-0.91,-1.38%,65.11,65.4,64.39,810300,2023-02-24
AOSL,"Alpha and Omega Semi",27.12,0.15,+0.56%,26.24,27.33,26.02,227400,2023-02-24
APA,"Apa Corp",39.22,0.1,+0.26%,38.72,39.4,38.29,5303700,2023-02-24
APAM,"Artisan Partners Asset Mgmt",32.7,-0.8,-2.39%,33.05,33.2859,32.55,490900,2023-02-24
APD,"Air Products and Chemicals",280.98,1.26,+0.45%,275.77,282.29,275,1507900,2023-02-24
APG,"Api Group Corp",23.6,0.12,+0.51%,23.18,23.8,22.98,967000,2023-02-24
APH,"Amphenol Corp",76.52,-1.12,-1.44%,76.62,76.92,76.225,2197400,2023-02-24
APLE,"Apple Hospitality REIT Inc",16.68,-0.24,-1.42%,16.7,16.7902,16.53,1672500,2023-02-24
APLS,"Apellis Pharmaceuticals Inc",66.69,-0.27,-0.40%,66.32,67.78,65.51,2236800,2023-02-24
APO,"Apollo Asset Management Inc",70.87,-0.33999999999999,-0.48%,70.05,70.99,69.76,2156400,2023-02-24
APOG,"Apogee Entrpr Inc",45.88,-0.48,-1.04%,45.7,46.11,45.25,117800,2023-02-24
APP,"Applovin Corp Cl A",14.21,-0.28,-1.93%,14.06,14.51,14.01,3171000,2023-02-24
APPF,"Appfolio Cl A",130.44,-0.8,-0.61%,129.24,131.97,127.5,109100,2023-02-24
APPN,"Appian Corp Cl A",42.44,-1.66,-3.76%,42.58,43.15,42.1,301000,2023-02-24
APPS,"Digital Turbine",10.91,-0.55,-4.80%,11.09,11.26,10.84,2534100,2023-02-24
APTV,"Aptiv Plc",114.94,-1.5,-1.29%,114,115.56,112.92,1497000,2023-02-24
AQUA,"Evoqua Water Technologies Corp",48.49,-0.4,-0.82%,48.08,48.715,47.9,1309700,2023-02-24
AR,"Antero Resources Corp",27.51,2.05,+8.05%,25.56,27.63,25.4,11626200,2023-02-24
ARCB,"Arcbest Corp",97.25,-0.28,-0.29%,95.55,97.7,94.6,162100,2023-02-24
ARCH,"Arch Resources Inc",150.26,-0.72,-0.48%,149.48,150.36,146.74,385600,2023-02-24
ARCT,"Arcturus Therapeutics Ltd",16.17,-1.17,-6.75%,17.07,17.13,16,508300,2023-02-24
ARE,"Alexandria Real Estate Equities",151.74,-4.07,-2.61%,153.9,154.16,151.34,986500,2023-02-24
ARES,"Ares Management LP",80.17,-1.8,-2.20%,80.26,80.87,79.885,761000,2023-02-24
ARGO,"Argo Group Intl Hlds",29.21,-0.039999999999999,-0.14%,29.22,29.25,29.2,286200,2023-02-24
ARI,"Apollo Commercial Real Estate",11.56,-0.25,-2.12%,11.67,11.69,11.405,772600,2023-02-24
ARIS,"Aris Water Solutions Inc Cl A",13.47,-0.29,-2.11%,13.53,13.595,13.105,140900,2023-02-24
ARKO,"Arko Corp",8.05,-0.08,-0.98%,8.07,8.11,7.99,174600,2023-02-24
ARLO,"Arlo Technologies Inc",3.84,-0.12,-3.03%,3.87,3.905,3.79,420500,2023-02-24
ARMK,"Aramark Holdings Corp",37.5,-0.43,-1.13%,37.36,37.65,37.145,2250800,2023-02-24
ARNC,"Arconic Corp",21.83,-1.32,-5.70%,22.59,22.59,21.45,1356500,2023-02-24
AROC,"Archrock Inc",10.94,0.53,+5.09%,10.41,10.98,10.32,1967900,2023-02-24
AROW,"Arrow Financial Corp",30.95,-0.12,-0.39%,30.9,31.11,30.89,25100,2023-02-24
ARQT,"Arcutis Biotherapeutics Inc",15.66,-0.23,-1.45%,15.74,16.02,15.35,509500,2023-02-24
ARR,"Armour Residential R",5.62,-0.08,-1.40%,5.63,5.69,5.6,5732900,2023-02-24
ARRY,"Array Technologies Inc",18.97,-0.96,-4.82%,19.49,19.62,18.75,2922100,2023-02-24
ARTNA,"Artesian Res Cp A",57.41,-0.77,-1.32%,58,58,56.73,31300,2023-02-24
ARVN,"Arvinas Inc",31.98,-0.96,-2.91%,32.1,32.51,31.28,439400,2023-02-24
ARW,"Arrow Electronics",117.34,-2.05,-1.72%,117.42,117.59,116.28,388600,2023-02-24
ARWR,"Arrowhead Pharma",32.63,-0.12,-0.37%,32.1,32.85,32.1,866000,2023-02-24
ASAN,"Asana Inc Cl A",14.64,-0.6,-3.94%,14.76,14.855,14.4,1998200,2023-02-24
ASB,"Associated Banc-Corp",23.58,0.22,+0.94%,23.19,23.59,23.1,1003900,2023-02-24
ASC,"Ardmore Shipping Corp",18.35,0.09,+0.49%,18.14,18.67,18.03,955400,2023-02-24
ASGN,"On Assignment",88.42,-1.13,-1.26%,88.1,88.9,87.79,289500,2023-02-24
ASH,"Ashland Inc",102.25,-0.23999999999999,-0.23%,101.25,102.25,100.445,392300,2023-02-24
ASIX,"Advansix Inc",41.56,-0.41999999999999,-1.00%,41.12,41.68,40.517,125300,2023-02-24
ASLE,"Aersale Corp",19.49,0.09,+0.46%,19.15,19.52,19.15,236300,2023-02-24
ASO,"Academy Sports and Outdoors Inc",59.55,-0.04,-0.07%,58.6,59.9,58.13,919300,2023-02-24
ASPN,"Aspen Aerogels Inc",10.95,-0.37,-3.27%,10.93,11.12,10.71,438600,2023-02-24
ASTE,"Astec Inds Inc",44.54,-0.82,-1.81%,44.71,45.25,44.13,100400,2023-02-24
ATEC,"Alphatec Holdings",14.8,0.21,+1.44%,14.34,14.89,14.22,643200,2023-02-24
ATEN,"A10 Networks Inc",14.8,-0.02,-0.13%,14.65,14.87,14.63,367300,2023-02-24
ATEX,"Anterix Inc.",29.33,0.57,+1.98%,28.61,29.61,28.39,317300,2023-02-24
ATGE,"Adtalem Global Education Inc",39.79,-0.22,-0.55%,39.7,40.2,39.53,165000,2023-02-24
ATI,"Ati Inc",39.51,-0.93,-2.30%,39.69,39.89,39.01,1002300,2023-02-24
ATKR,"Atkore Inc",143.14,0.33999999999997,+0.24%,141,143.6937,140.13,334200,2023-02-24
ATNI,"Atn International",42.65,1.79,+4.38%,40.51,43.11,40.51,36100,2023-02-24
ATO,"Atmos Energy Corp",115.75,-0.40000000000001,-0.34%,114.81,116.16,114.23,515300,2023-02-24
ATR,Aptargroup,114.77,0.20999999999999,+0.18%,113.8,115.04,112.99,215000,2023-02-24
ATRA,"Atara Biotherap",4.06,-0.21,-4.92%,4.19,4.19,4.03,714600,2023-02-24
ATRC,"Atricure Inc",39.81,-2.2,-5.24%,41.17,41.78,39.74,361900,2023-02-24
ATRI,"Atrion Corp",682.8,12.77,+1.91%,677.04,682.8,677.04,2800,2023-02-24
ATSG,"Air Transport",20.22,-4.68,-18.80%,23.31,23.62,19.88,2135400,2023-02-24
ATUS,"Altice USA Inc Cl A",3.91,-0.27,-6.46%,4.1,4.11,3.83,7096800,2023-02-24
ATVI,"Activision Blizzard",76.82,-0.25,-0.32%,76.67,76.9,76.47,3903800,2023-02-24
AUB,"Atlantic Union Bancshares Corp",37.53,-0.11,-0.29%,37.33,37.7,37.09,235500,2023-02-24
AUPH,"Aurinia Pharm Ord",8.19,-0.21,-2.50%,8.21,8.34,7.97,2366800,2023-02-24
AURA,"Aura Biosciences Inc",10.31,-0.15,-1.43%,10.27,10.59,10.22,46900,2023-02-24
AVA,"Avista Corp",41.43,-0.26,-0.62%,41.33,41.57,41.03,532400,2023-02-24
AVAV,"Aerovironment Inc",85.13,-0.98,-1.14%,85.14,86.22,84.13,126500,2023-02-24
AVB,"Avalonbay Communities",175,-2.83,-1.59%,175.61,176.355,173.83,737200,2023-02-24
AVD,"American Vanguard Corp",20.25,0.15,+0.75%,19.8,20.27,19.8,95200,2023-02-24
AVDX,"Avidxchange Holdings Inc",10.02,-0.14,-1.38%,9.96,10.06,9.9,906800,2023-02-24
AVGO,"Broadcom Ltd",577.75,-6.05,-1.04%,577.53,580.24,573.61,1535300,2023-02-24
AVID,"Avid Tech Inc",29.01,-0.8,-2.68%,29.17,29.25,28.77,133700,2023-02-24
AVIR,"Atea Pharmaceuticals Inc",3.67,-0.2,-5.17%,3.83,3.87,3.65,425500,2023-02-24
AVNS,"Avanos Medical Inc",28.66,-0.64,-2.18%,28.88,28.88,28.285,202400,2023-02-24
AVNT,"Avient Corp",42.75,0.69,+1.64%,41.17,42.75,40.78,540700,2023-02-24
AVO,"Mission Produce Inc",11.93,-0.18,-1.49%,12.02,12.02,11.82,61900,2023-02-24
AVPT,"Avepoint Inc Cl A",4.83,0.07,+1.47%,4.71,4.85,4.67,437900,2023-02-24
AVT,"Avnet Inc",45.61,-0.15,-0.33%,45.39,45.69,45,432500,2023-02-24
AVTA,"Avantax Inc",29.31,-0.11,-0.37%,29.3,29.41,29.07,1293000,2023-02-24
AVTR,"Avantor Inc",24.62,0.030000000000001,+0.12%,24.31,24.64,24.195,8736800,2023-02-24
AVXL,"Anavex Lf SC",9.72,-0.21,-2.11%,9.8,9.83,9.6,856900,2023-02-24
AVY,"Avery Dennison Corp",181.65,-0.090000000000003,-0.05%,178.7,182.4,178.05,589100,2023-02-24
AWI,"Armstrong World Industries Inc",79.87,-0.20999999999999,-0.26%,79.43,80.28,78.91,370500,2023-02-24
AWK,"American Water Works",141.56,-2.3,-1.60%,142.04,142.46,140.34,917700,2023-02-24
AWR,"American States Water Company",91.32,-0.62,-0.67%,91.27,91.44,90.45,97300,2023-02-24
AX,"Axos Financial Inc",47.6,-0.11,-0.23%,47.38,47.74,46.78,201100,2023-02-24
AXGN,"Axogen Inc",8.22,0.08,+0.98%,8.07,8.29,7.96,304900,2023-02-24
AXL,"American Axle & Manufacturing",8.63,0,0.00%,8.42,8.76,8.41,745100,2023-02-24
AXNX,"Axonics Inc",57.37,-0.77,-1.32%,57.19,57.74,56.48,373700,2023-02-24
AXON,"Axon Enterprise Inc",193.55,-1.49,-0.76%,192.26,196.74,191.51,605700,2023-02-24
