>
>
Symbol
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
PYPL
RL
V

ILMN
RCL
SLB
FTNT
CDAY
COP
LEN
PHM
EQT
LVS
ETSY
CRM
ULTA
KEY
CTSH
NFLX
EXPE
AAL
NCLH
APA
CF
CZR
KEYS
PWR
CDNS
TRMB
IQV
MTCH
PAYC
STE
DXC
BAC
MOS
MHK
RHI
ADSK
POOL
NTRS
ALB
MAS
WBD
MGM
ZTS
OGN
ON
ANET
EXR
FCX
SNPS
CVS
PYPL
CMA
ZBRA
FFIV
