Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
GOOG,"Alphabet Cl C",188.2,1.06,+0.57%,189.99,187.61,16606000,2025-02-10
GOOGL,"Alphabet Cl A",186.47,1.13,+0.61%,188.2,185.86,23105600,2025-02-10
GS,"Goldman Sachs Group",650.53,-5.37,-0.82%,662.49,644.25,2351700,2025-02-10
HD,"Home Depot",413.99,6.62,+1.63%,414.95,408.7902,2617500,2025-02-10
HON,"Honeywell International Inc",208.52,3,+1.46%,209.15,205.08,6628200,2025-02-10
IBM,"International Business Machines",249.27,-1.4,-0.56%,251.95,246.87,3564400,2025-02-10
INTC,"Intel Corp",19.77,0.67,+3.51%,20.08,19.24,73007203,2025-02-10
INTU,"Intuit Inc",586.84,7.99,+1.38%,588.8,575,1571400,2025-02-10
JNJ,"Johnson & Johnson",154.24,1.12,+0.73%,154.37,152.29,6936500,2025-02-10
JPM,"JP Morgan Chase & Company",271.04,-4.76,-1.73%,276.18,269.59,8627300,2025-02-10
KHC,"Kraft Heinz Company",28.96,-0.34,-1.16%,29.17,28.7,9991700,2025-02-10
KO,"Coca-Cola Company",64.55,0.70999999999999,+1.11%,64.65,63.66,16154300,2025-02-10
LIN,"Linde Plc",460.86,5.81,+1.28%,461.12,453.4,1876600,2025-02-10
LLY,"Eli Lilly and Company",868.88,-9.43,-1.07%,880,859.37,3065600,2025-02-10
LMT,"Lockheed Martin Corp",448.22,3.83,+0.86%,448.94,440.7104,1427800,2025-02-10
LOW,"Lowe's Companies",256.44,4.5,+1.79%,256.86,252.56,1980600,2025-02-10
MA,"Mastercard Inc",565.49,2.74,+0.49%,567.27,561,2357700,2025-02-10
MCD,"McDonald's Corp",308.42,14.12,+4.80%,310.28,301.51,8051900,2025-02-10
MDLZ,"Mondelez Intl Inc",58.53,0.08,+0.14%,58.63,57.51,9511801,2025-02-10
MDT,"Medtronic Inc",90.84,0.83,+0.92%,90.94,90.01,5029300,2025-02-10
MET,"Metlife Inc",83.08,-0.84,-1.00%,84.15,82.4,3656800,2025-02-10
META,"Meta Platforms Inc",717.4,2.88,+0.40%,721.2,711.33,12904300,2025-02-10
MMM,"3M Company",149.69,-0.18,-0.12%,150.6,148.13,3531400,2025-02-10
MO,"Altria Group",53.84,1.18,+2.24%,53.87,52.72,5778600,2025-02-10
MRK,"Merck & Company",86.4,-0.88,-1.01%,87.98,86.27,21212000,2025-02-10
MS,"Morgan Stanley",137.31,-2.67,-1.91%,140.31,135.61,5517700,2025-02-10
MSFT,"Microsoft Corp",412.22,2.47,+0.60%,415.46,410.92,20817900,2025-02-10
NEE,"Nextera Energy",69.7,1.43,+2.09%,69.74,68.09,9121300,2025-02-10
NFLX,"Netflix Inc",1027.6,13.67,+1.35%,1032.85,1015.88,3296500,2025-02-10
NKE,"Nike Inc",70.94,2.26,+3.29%,70.95,69.12,16201300,2025-02-10
NVDA,"Nvidia Corp",133.57,3.73,+2.87%,135,129.96,216989000,2025-02-10
ORCL,"Oracle Corp",178.92,4.46,+2.56%,179.99,174.92,7625900,2025-02-10
PEP,"Pepsico Inc",144.35,-0.23,-0.16%,144.52,143.01,8715300,2025-02-10
PFE,"Pfizer Inc",25.87,0.13,+0.51%,26.12,25.51,39632700,2025-02-10
PG,"Procter & Gamble Company",167.53,-0.44,-0.26%,168.48,166.4,7063100,2025-02-10
PM,"Philip Morris International Inc",146.57,2.16,+1.50%,146.7,143.41,5900100,2025-02-10
PYPL,"Paypal Holdings",78.24,0.93,+1.20%,78.92,77.61,11815500,2025-02-10
QCOM,"Qualcomm Inc",171.36,3.4,+2.02%,171.8,169,6237600,2025-02-10
RTX,"Rtx Corp",128.25,0.3,+0.23%,128.5,126.9,5345100,2025-02-10
SBUX,"Starbucks Corp",111.45,-0.75,-0.67%,112.58,111,8348300,2025-02-10
SCHW,"The Charles Schwab Corp",81.17,-2.01,-2.42%,81.76,80.26,17849200,2025-02-10
SO,"Southern Company",85.51,0.93000000000001,+1.10%,85.53,84.18,4141900,2025-02-10
SPG,"Simon Property Group",180.56,0.62,+0.34%,180.9299,178.7475,1492000,2025-02-10
T,"AT&T Inc",24.86,0.32,+1.30%,24.94,24.6,31913300,2025-02-10
TGT,"Target Corp",131.28,-0.07,-0.05%,132.32,130.29,4003400,2025-02-10
TMO,"Thermo Fisher Scientific Inc",552.86,-18.61,-3.26%,563.36,544.01,2972000,2025-02-10
TMUS,"T-Mobile US",255.83,9.59,+3.89%,256.48,251.25,4887500,2025-02-10
TSLA,"Tesla Inc",350.73,-10.89,-3.01%,362.7,350.51,77514898,2025-02-10
TXN,"Texas Instruments",180.31,0.31,+0.17%,181.57,179.1,3827100,2025-02-10
UNH,"Unitedhealth Group Inc",533.37,6.34,+1.20%,534.16,523.38,3143100,2025-02-10
UNP,"Union Pacific Corp",244.33,2.25,+0.93%,244.5,241.58,2315000,2025-02-10
UPS,"United Parcel Service",114.16,1.05,+0.93%,114.77,112.76,6101400,2025-02-10
USB,"U.S. Bancorp",46.88,-0.35,-0.74%,47.32,46.475,8459700,2025-02-10
V,"Visa Inc",351.23,3.21,+0.92%,351.9,347.7,6067000,2025-02-10
VZ,"Verizon Communications Inc",39.95,0.07,+0.18%,40.144,39.82,16737400,2025-02-10
WFC,"Wells Fargo & Company",79.1,-1.57,-1.95%,80.57,78.25,18357300,2025-02-10
WMT,"Walmart Inc",102.92,1.77,+1.75%,102.93,101.25,15274600,2025-02-10
XOM,"Exxon Mobil Corp",110.97,2.08,+1.91%,111.03,109.875,12142100,2025-02-10
"Downloaded from Barchart.com as of 02-10-2025 10:01pm CST"
