Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
FTNT,"Fortinet Inc",52.97,0.39,+0.74%,53.71,52.76,5587400,2023-11-22
GEHC,"Ge Healthcare Technologies Inc",73.6,0.22,+0.30%,74.18,73.19,1123300,2023-11-22
GFS,"Globalfoundries Inc",56.87,0.38,+0.67%,57.59,56.58,731100,2023-11-22
GILD,"Gilead Sciences Inc",75.7,1.01,+1.35%,75.73,74.89,4419100,2023-11-22
GOOG,"Alphabet Cl C",140.02,1.4,+1.01%,141.1,139,17310201,2023-11-22
GOOGL,"Alphabet Cl A",138.49,1.52,+1.11%,139.42,137.47,17820400,2023-11-22
HON,"Honeywell International Inc",192.31,1.07,+0.56%,192.87,190.13,1881900,2023-11-22
IDXX,"Idexx Laboratories",478.33,0.62,+0.13%,484.07,476.71,289700,2023-11-22
ILMN,"Illumina Inc",97.76,1.79,+1.87%,98.85,96.91,2431700,2023-11-22
INTC,"Intel Corp",43.67,0.03,+0.07%,44.63,43.54,31490502,2023-11-22
INTU,"Intuit Inc",564.23,2.05,+0.36%,571.82,563.49,899300,2023-11-22
ISRG,"Intuitive Surg Inc",315.8,3.98,+1.28%,317.39,313.92,1199800,2023-11-22
JD,"Jd.com Inc ADR",28.31,0.23,+0.82%,28.55,28.08,9279300,2023-11-22
KDP,"Keurig Dr Pepper Inc",32.41,0.5,+1.57%,32.43,32.01,6123900,2023-11-22
KHC,"Kraft Heinz Company",34.68,0.53,+1.55%,34.71,34.21,7111400,2023-11-22
KLAC,"K L A-Tencor Corp",554.17,3.48,+0.63%,562.84,549.97,594400,2023-11-22
LCID,"Lucid Group Inc",4.2,-0.02,-0.47%,4.28,4.11,18113699,2023-11-22
LRCX,"Lam Research Corp",717.46,10.09,+1.43%,728.22,713.4,782200,2023-11-22
LULU,"Lululemon Athletica",428.63,-1.74,-0.40%,435.07,428.19,800600,2023-11-22
MAR,"Marriot Int Cl A",209.95,2.76,+1.33%,210.74,208.25,1241200,2023-11-22
MCHP,"Microchip Technology",82.46,-0.05,-0.06%,84.18,82.35,3110300,2023-11-22
MDLZ,"Mondelez Intl Inc",71.49,0.52,+0.73%,71.75,71.17,3647000,2023-11-22
MELI,"Mercadolibre Inc",1525,29.52,+1.97%,1542.45,1503.18,448800,2023-11-22
META,"Meta Platforms Inc",341.49,4.51,+1.34%,342.92,338.58,10715101,2023-11-22
MNST,"Monster Beverage Cp",55.22,0.42,+0.77%,55.61,55,4756300,2023-11-22
MRNA,"Moderna Inc",78.17,1.03,+1.34%,78.67,76.83,2203900,2023-11-22
MRVL,"Marvell Technology Inc",55.5,0.82,+1.50%,56.34,55.08,7268100,2023-11-22
MSFT,"Microsoft Corp",377.85,4.78,+1.28%,379.79,374.96,23361102,2023-11-22
MU,"Micron Technology",77.1,0.39,+0.51%,78.45,76.85,8580300,2023-11-22
NFLX,"Netflix Inc",478,3.05,+0.64%,482.7,476.56,2843800,2023-11-22
NVDA,"Nvidia Corp",487.16,-12.28,-2.46%,503.35,476.9,90064203,2023-11-22
NXPI,"Nxp Semiconductors",199.58,-0.86,-0.43%,204.98,199.27,1501000,2023-11-22
ODFL,"Old Dominion Freight Line Inc",403.75,-1.13,-0.28%,411.43,403.15,400000,2023-11-22
ON,"On Semiconductor",68.56,0.17,+0.25%,69.82,68.24,4376100,2023-11-22
ORLY,"O'Reilly Automotive",991.46,7.87,+0.80%,995.07,982.34,254300,2023-11-22
PANW,"Palo Alto Networks Inc",263.14,-0.89,-0.34%,268.1,262.07,2753100,2023-11-22
PAYX,"Paychex Inc",118.95,0.59,+0.50%,119.89,118.25,2495300,2023-11-22
PCAR,"Paccar Inc",91.24,-0.19,-0.21%,91.57,90.45,1566800,2023-11-22
PDD,"Pdd Holdings Inc",117.44,0.1,+0.09%,119.01,116.01,5516100,2023-11-22
PEP,"Pepsico Inc",169.22,1.42,+0.85%,169.57,168.3,3235700,2023-11-22
PYPL,"Paypal Holdings",56.34,0.94,+1.70%,56.74,55.62,11456800,2023-11-22
QCOM,"Qualcomm Inc",127.5,0.48,+0.38%,129.51,127.16,6649000,2023-11-22
REGN,"Regeneron Pharmaceuticals",799.73,0.9,+0.11%,807.46,798.09,233000,2023-11-22
ROST,"Ross Stores Inc",130.98,0.26,+0.20%,131.31,130.23,1512200,2023-11-22
SBUX,"Starbucks Corp",103.44,-0.25,-0.24%,104.68,103.28,4831000,2023-11-22
SGEN,"Seagen Inc",213.07,-1.1,-0.51%,214.62,212.82,845100,2023-11-22
SIRI,"Sirius XM Holdings",4.9,0.05,+1.03%,4.96,4.86,10061900,2023-11-22
SNPS,"Synopsys Inc",541.03,0.65,+0.12%,549,540.7,600700,2023-11-22
TEAM,"Atlassian Corp",180.55,-4.52,-2.44%,186,180.36,1038200,2023-11-22
TMUS,"T-Mobile US",148.91,0.3,+0.20%,149.6,148.67,2913700,2023-11-22
TSLA,"Tesla Inc",234.21,-6.99,-2.90%,244.01,231.4,118117000,2023-11-22
TTD,"Trade Desk Inc",66.83,0.98,+1.49%,67.56,66.05,4557300,2023-11-22
TXN,"Texas Instruments",153.93,0.5,+0.33%,156.16,153.28,3159800,2023-11-22
VRSK,"Verisk Analytics Inc",240.03,0.24,+0.10%,242.95,239.89,706900,2023-11-22
VRTX,"Vertex Pharmaceutic",353.23,-1.55,-0.44%,358.5,350.03,913400,2023-11-22
WBA,"Walgreens Boots Alliance",20.69,-0.29,-1.38%,21.09,20.6,7682200,2023-11-22
WBD,"Discovery Inc Series A",10.66,0.08,+0.76%,10.75,10.6,12171300,2023-11-22
WDAY,"Workday Inc",234.26,-2.42,-1.02%,238.99,233.9,1313700,2023-11-22
XEL,"XCEL Energy Inc",60.43,0.41,+0.68%,60.47,59.77,4060300,2023-11-22
ZM,"Zoom Video Communications Cl A",63.83,-2.11,-3.20%,66.53,63.77,5099000,2023-11-22
ZS,"Zscaler Inc",190.64,-0.72,-0.38%,193.07,189.18,1411300,2023-11-22
"Downloaded from Barchart.com as of 11-23-2023 04:32pm CST"
