Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
ICUI,"I C U Medical Inc",138.47,0.72,+0.52%,138.11,140.92,137.87,89900,2023-08-28
ICVX,"Icosavax Inc",8.02,0.14,+1.78%,7.9,8.2,7.84,62800,2023-08-28
IDCC,"Interdigital Inc",83.93,0.25,+0.30%,84.12,84.72,83.83,165700,2023-08-28
IDXX,"Idexx Laboratories",493.08,0.4,+0.08%,498.17,500.37,491.09,250500,2023-08-28
IDYA,"Ideaya Biosciences Inc",28.31,0.02,+0.07%,28.31,28.74,28.27,394500,2023-08-28
IEP,"Icahn Enterprises",19.45,-0.15,-0.77%,19.75,19.98,19.32,581300,2023-08-28
ILMN,"Illumina Inc",158.2,0.12,+0.08%,159,161.76,157.82,976900,2023-08-28
IMGN,"Immunogen Inc",15.54,-0.59,-3.66%,15,15.73,14.81,4553400,2023-08-28
IMKTA,"Ingles Markets Inc",80.45,-0.52,-0.64%,81.29,81.82,80.42,62000,2023-08-28
IMPL,"Impel Pharmaceuticals Inc",0.465,-0.047,-9.18%,0.536,0.5388,0.45,156300,2023-08-28
IMTX,"Immatics NV",12.14,-0.11,-0.90%,12.28,12.37,11.87,115600,2023-08-28
IMVT,"Immunovant Inc",21.03,0.97,+4.84%,20.06,21.08,19.94,795500,2023-08-28
INBK,"First Internet Bcp",19.2,-0.08,-0.41%,19.29,19.74,19.12,25100,2023-08-28
INBX,"Inhibrx Inc",19.35,1.25,+6.91%,18.26,19.37,18.24,178600,2023-08-28
INCY,"Incyte Corp",64.83,0.97,+1.52%,64,65.13,63.83,1121500,2023-08-28
INDB,"Independent Bk Corp",53.24,0.49,+0.93%,52.99,53.5,51.01,183900,2023-08-28
INDI,"Indie Semiconductor Cl A",6.42,0.06,+0.94%,6.44,6.58,6.38,1633800,2023-08-28
INDV,"Indivior Plc",22.53,0.6,+2.74%,21.6,22.86,21.6,9600,2023-08-28
INFN,"Infinera Corp",3.98,-0.12,-2.93%,4.1,4.16,3.93,1591200,2023-08-28
INMB,"Inmune Bio Inc",7.45,-0.46,-5.82%,7.87,7.95,7.45,30600,2023-08-28
INMD,"Inmode Ltd",37.9,-0.14,-0.35%,38.46,38.73,37.7,528200,2023-08-28
INO,"Inovio Pharma",0.418,-0.0047,-1.11%,0.4201,0.4506,0.415,2613400,2023-08-28
INOD,"Innodata Inc",13.73,0.14,+1.03%,13.79,15.2,13.33,1231500,2023-08-28
INSM,"Insmed Inc",21.62,-0.22,-1.01%,21.87,22.04,21.49,727900,2023-08-28
INTA,"Intapp Inc",34.47,0.84,+2.50%,33.97,34.88,33.48,295300,2023-08-28
INTC,"Intel Corp",33.62,0.37,+1.11%,33.5,33.78,33.21,22335900,2023-08-28
INTR,"Inter Cl A",4.57,0.11,+2.47%,4.47,4.6,4.44,191200,2023-08-28
INTU,"Intuit Inc",518.87,-0.18,-0.03%,519.05,522.67,513.83,1307800,2023-08-28
INVA,"Innoviva Inc",13.13,-0.17,-1.28%,13.35,13.38,13.12,354400,2023-08-28
INVZ,"Innoviz Technologies Ltd",2.22,0.07,+3.26%,2.16,2.22,2.13,3021400,2023-08-28
INZY,"Inozyme Pharma Inc",5,0.06,+1.21%,4.97,5.06,4.89,355200,2023-08-28
IONS,"Ionis Pharmaceuticals",40.86,0.54,+1.34%,40.38,40.86,40.34,457100,2023-08-28
IOSP,"Innospec Inc",105.89,2.36,+2.28%,103.85,106.25,103.85,77100,2023-08-28
IOVA,"Iovance Biotherapeutics Inc",6.12,-0.03,-0.49%,6.2,6.29,6.01,1962600,2023-08-28
IPAR,"Inter Parfums Inc",135.39,0.36,+0.27%,135.73,136.6,134.79,49000,2023-08-28
IPGP,"Ipg Photonics Corp",105.65,3.57,+3.50%,102.48,105.94,102.45,200400,2023-08-28
IQ,"Iqiyi Inc ADR",4.8,0.17,+3.67%,4.64,4.84,4.63,8716000,2023-08-28
IRBT,"Irobot Corp",39.43,0.32,+0.82%,39.06,39.5,39.06,262100,2023-08-28
IRDM,"Iridium Comm Inc",48.23,0.43,+0.90%,48.09,48.6,48.09,295800,2023-08-28
IRON,"Disc Medicine Inc",54.78,-0.55,-0.99%,55.58,56.4,54.08,186900,2023-08-28
IRTC,"Irhythm Technologies Inc",100.9,-3.42,-3.28%,104.03,104.61,100.56,340500,2023-08-28
IRWD,"Ironwood Pharmaceuti",9.11,-0.13,-1.41%,9.24,9.44,9.11,1714100,2023-08-28
ISRG,"Intuitive Surg Inc",301.48,3.93,+1.32%,301.22,304.91,300,1449700,2023-08-28
ISTR,"Investar Holding",13.37,0.35,+2.69%,13.09,13.4,13.09,6100,2023-08-28
ITCI,"Intra-Cellular Ther",55.29,0.23,+0.42%,55.16,55.47,54.96,370400,2023-08-28
ITRI,"Itron Inc",68.16,0.77,+1.14%,67.69,68.66,67.69,196700,2023-08-28
ITRN,"Ituran Location",29.9,-0.16,-0.53%,30.17,30.37,29.86,39700,2023-08-28
JACK,"Jack IN The Box Inc",79.43,-0.08,-0.10%,79.63,81.17,79.17,321700,2023-08-28
JAMF,"Jamf Holding Corp",16.59,0.01,+0.06%,16.73,16.9,16.51,200800,2023-08-28
JANX,"Janux Therapeutics Inc",11.12,0.11,+1.00%,11.05,11.31,11.05,82800,2023-08-28
JAZZ,"Jazz Pharma Plc",142.1,0.85,+0.60%,141.62,142.59,141.11,413100,2023-08-28
JBHT,"J B Hunt Transport",186.82,-0.84,-0.45%,188.7,190.59,186.22,503100,2023-08-28
JBLU,"Jetblue Airways Cp",6.07,0.01,+0.17%,6.16,6.27,6.04,15933100,2023-08-28
JD,"Jd.com Inc ADR",33.81,0.85,+2.58%,33.69,34.1,33.35,10388899,2023-08-28
JJSF,"J J Snack Foods",159.37,-0.7,-0.44%,160.74,161.27,159.27,36500,2023-08-28
JKHY,"Jack Henry & Assoc",158.68,0.31,+0.20%,158.9,160.12,157.95,407700,2023-08-28
JRVR,"James River Gp HD",14.57,-0.15,-1.02%,14.75,15.13,14.55,116400,2023-08-28
KALU,"Kaiser Aluminum",73.68,1.18,+1.63%,72.83,74.62,72.56,49200,2023-08-28
KC,"Kingsoft Cloud Holdings Ltd ADR",5.34,0.19,+3.69%,5.16,5.41,5.16,1497800,2023-08-28
KDP,"Keurig Dr Pepper Inc",33.7,0.42,+1.26%,33.48,33.73,33.39,5062200,2023-08-28
KELYA,"Kelly Svcs Cl A",18.44,0.08,+0.44%,18.38,18.73,18.38,209300,2023-08-28
KFRC,"Kforce Inc",61.96,0.17,+0.28%,61.76,62.34,61.66,58600,2023-08-28
KHC,"Kraft Heinz Company",33.84,-0.01,-0.03%,33.99,34.04,33.71,5728300,2023-08-28
KIDS,"Orthopediatrics Corp",37.11,0.81,+2.23%,36.32,37.22,36.32,70300,2023-08-28
KLAC,"K L A-Tencor Corp",486.49,4.76,+0.99%,484.37,489.32,481.65,598100,2023-08-28
KLIC,"Kulicke and Soffa",51.13,0.26,+0.51%,51.3,51.88,50.86,298300,2023-08-28
KNTE,"Kinnate Biopharma Inc",2.15,0.1,+4.88%,2.07,2.24,2.07,128400,2023-08-28
KOD,"Kodiak Sciences Inc",2.37,0.1,+4.41%,2.3,2.4,2.27,645200,2023-08-28
KOPN,"Kopin Cp",1.4,0.03,+2.19%,1.39,1.42,1.345,293700,2023-08-28
KRNT,"Kornit Digital Ord",21.96,0.46,+2.14%,21.77,22.08,21.51,133000,2023-08-28
KROS,"Keros Therapeutics Inc",35.61,-0.62,-1.71%,36.26,36.6,35.44,111400,2023-08-28
KRTX,"Karuna Therapeutics Inc",177.98,1.46,+0.83%,177.39,178.48,174.71,152400,2023-08-28
KRYS,"Krystal Biotech Inc",125.15,-0.95,-0.75%,126.4,127.76,124.92,166800,2023-08-28
KTOS,"Kratos Defns",15.68,0.43,+2.82%,15.33,15.76,15.26,719500,2023-08-28
KURA,"Kura Oncology",10.32,0.04,+0.39%,10.3,10.77,10.19,364700,2023-08-28
KYMR,"Kymera Therapeutics Inc",19.66,0.02,+0.10%,19.76,19.97,19.2,236500,2023-08-28
LAMR,"Lamar Advertis A",90.28,1.01,+1.13%,89.5,90.64,89.35,317700,2023-08-28
LANC,"Lancaster Colony Cor",165.19,-0.04,-0.02%,165.88,166.42,163.58,161400,2023-08-28
LAUR,"Laureate Education Inc",13.97,0.01,+0.07%,14,14.09,13.95,444000,2023-08-28
LAZR,"Luminar Technologies Inc",5.69,0.12,+2.15%,5.61,5.72,5.57,3703300,2023-08-28
LBRDA,"Liberty Broadband Corp Sr A",91.99,2.96,+3.32%,89.16,92.06,89.16,82500,2023-08-28
LBRDK,"Liberty Broadband Corp Sr C",91.89,3.07,+3.46%,89.48,92,89.3,537900,2023-08-28
LBTYA,"Liberty Global Ord A",18.04,0.57,+3.26%,17.66,18.06,17.59,1532000,2023-08-28
LBTYK,"Liberty Global Ord C",19.37,0.57,+3.03%,19.02,19.39,18.92,1510400,2023-08-28
LCID,"Lucid Group Inc",6.15,0.13,+2.16%,6.07,6.2,5.98,20673100,2023-08-28
LECO,"Lincoln Elec Holdings",188.22,1.78,+0.95%,187.8,189.03,186.45,234600,2023-08-28
LEGN,"Legend Biotech Corp ADR",69.09,-0.69,-0.99%,69.83,70.64,68.25,212300,2023-08-28
LESL,"Leslie's Inc",6.7,0.39,+6.18%,6.33,6.73,6.33,2625600,2023-08-28
LFCR,"Lifecore Biomedical Inc",8.38,-0.01,-0.12%,8.4,8.48,8.24,157600,2023-08-28
LFST,"Lifestance Health Group Inc",7.88,0.31,+4.10%,7.6,7.93,7.56,657600,2023-08-28
LFUS,"Littelfuse Inc",262.41,0.89,+0.34%,263.22,266.79,262.15,46800,2023-08-28
LGIH,"LGI Homes Inc",116.89,0.99,+0.85%,117.42,117.46,115.63,109400,2023-08-28
LGND,"Ligand Pharm",64.96,-0.43,-0.66%,65.76,66.57,64.55,71700,2023-08-28
LI,"Li Auto Inc ADR",39.81,0.55,+1.40%,39.68,40.15,39.14,3854000,2023-08-28
LILAK,"Liberty Latin America Cl C",8.89,0.27,+3.13%,8.7,8.98,8.7,826000,2023-08-28
LILM,"Lilium N.V.",1.09,0.02,+1.87%,1.08,1.1,1.05,1695800,2023-08-28
LITE,"Lumentum Holdings",51.08,-0.51,-0.99%,51.37,52,50.79,1471200,2023-08-28
LIVN,"Livanova Plc OR Sh",55.49,-0.24,-0.43%,55.83,56.72,54.85,376800,2023-08-28
LKFN,"Lakeland Finl Corp",51.32,0.41,+0.81%,51.04,51.94,51.04,74800,2023-08-28
LKQ,"LKQ Corp",52.1,0.32,+0.62%,51.98,52.39,51.9,1464500,2023-08-28
LMFA,"Lm Funding America Inc",0.6264,0.021,+3.47%,0.6104,0.6275,0.6079,9000,2023-08-28
LNT,"Alliant Energy Corp",50.69,-0.09,-0.18%,50.89,51.16,50.65,834200,2023-08-28
LNTH,"Lantheus Holdings",66.4,0.03,+0.05%,66.54,67.43,66.26,662300,2023-08-28
LNW,"Light & Wonder Inc",76.92,1.07,+1.41%,76.06,77.41,75.85,902600,2023-08-28
LOGI,"Logitech Int S.A.",67.77,0.55,+0.82%,67.81,68.04,67.66,197200,2023-08-28
LOPE,"Grand Canyon Educati",114.3,0.27,+0.24%,113.98,115.11,113.98,122500,2023-08-28
LPLA,"Lpl Financial Holdings",236.7,2.57,+1.10%,233.59,238.76,232.43,569400,2023-08-28
LPSN,"Liveperson Inc",3.82,-0.09,-2.30%,3.98,3.99,3.76,1321900,2023-08-28
LRCX,"Lam Research Corp",666.32,6.05,+0.92%,669.76,674.76,661.65,609200,2023-08-28
LSCC,"Lattice Semicond",90.41,1.87,+2.11%,89.35,91,89.35,851900,2023-08-28
LSTR,"Landstar System",187,0.05,+0.03%,187.55,190.37,186.61,105400,2023-08-28
LSXMA,"Liberty Media Siriusxm Sr A",23.05,0.05,+0.22%,23.16,23.44,22.99,553900,2023-08-28
LSXMK,"Liberty Media Siriusxm Sr C",23.37,0.09,+0.39%,23.45,23.78,23.3,557200,2023-08-28
LTCH,"Latch Inc",0.83,0.11,+15.28%,0.65,0.8499,0.65,457600,2023-08-28
LULU,"Lululemon Athletica",365.84,0.25,+0.07%,367.09,367.99,362.97,1191200,2023-08-28
LUNA,"Luna Innovations Inc",6.75,-0.03,-0.44%,6.8,6.95,6.72,122000,2023-08-28
LWLG,"Lightwave Logic Inc",6.75,0.07,+1.05%,6.73,6.82,6.62,283400,2023-08-28
LYEL,"Lyell Immunopharma Inc",2.2,-0.09,-3.93%,2.2,2.27,2.06,585600,2023-08-28
LYFT,"Lyft Inc Cl A",10.28,0.06,+0.59%,10.25,10.37,10.22,9882600,2023-08-28
LZ,"Legalzoom.com Inc",11.16,-0.3,-2.62%,11.56,11.64,11.01,769000,2023-08-28
MANH,"Manhattan Assoc",193.81,1.45,+0.75%,193.16,196.21,192.56,297300,2023-08-28
MAR,"Marriot Int Cl A",202.53,2.74,+1.37%,200.66,203.07,199.14,1062100,2023-08-28
MARA,"Marathon Digital Hldgs Inc",10.62,0.07,+0.66%,10.62,10.94,10.52,13625800,2023-08-28
MASI,"Masimo Corp",111.77,1.02,+0.92%,111.1,112.11,111.07,512400,2023-08-28
MASS,"908 Devices Inc",7.27,0.06,+0.83%,7.24,7.48,7.24,63600,2023-08-28
MAT,"Mattel Inc",21.82,-0.04,-0.18%,21.9,22.19,21.77,1654300,2023-08-28
MATW,"Matthews Intl Corp",41.52,0.42,+1.02%,41.25,42.16,41.07,64000,2023-08-28
MAXN,"Maxeon Solar Tech Ltd",14.17,0.7,+5.20%,13.53,14.2,13.53,1030700,2023-08-28
MBIN,"Merchants Bancorp",28.84,-0.14,-0.48%,29.1,29.45,28.81,44200,2023-08-28
MBLY,"Mobileye Global Inc Cl A",34.86,0.28,+0.81%,34.89,34.96,33.93,1978300,2023-08-28
MBUU,"Malibu Boats Inc",53.42,-0.46,-0.85%,54.02,54.66,53.05,125600,2023-08-28
MCHP,"Microchip Technology",80.29,0.92,+1.16%,80.05,80.75,79.64,3849800,2023-08-28
MCRB,"Seres Therapeutics Inc",3.56,0.03,+0.85%,3.54,3.61,3.52,994700,2023-08-28
MCRI,"Monarch Casino",66.81,0.28,+0.42%,66.62,67.3,66.45,99300,2023-08-28
MDB,"Mongodb Inc Cl A",354.32,-9.14,-2.51%,365.41,368.72,353.89,1128600,2023-08-28
MDGL,"Madrigal Pharmaceuticals Inc",180.83,1.51,+0.84%,179.6,180.87,177.58,149800,2023-08-28
MDLZ,"Mondelez Intl Inc",71.55,0.05,+0.07%,71.92,71.94,71.16,3577000,2023-08-28
MDRX,"Veradigm Inc",13.49,0.07,+0.52%,13.51,13.72,13.48,550500,2023-08-28
ME,"23Andme Holding Co.",1.1,-0.01,-0.90%,1.14,1.16,1.07,1634300,2023-08-28
MEDP,"Medpace Holdings Inc",261.65,1.83,+0.70%,260.8,264.37,260.27,188900,2023-08-28
MELI,"Mercadolibre Inc",1249.46,11.62,+0.94%,1245.53,1249.94,1235,212900,2023-08-28
MEOH,"Methanex Cp",42.11,0.81,+1.96%,41.65,42.29,41.65,139300,2023-08-28
META,"Meta Platforms Inc",290.26,4.76,+1.67%,288,291.45,285.8,14229199,2023-08-28
MGEE,"Mge Energy Inc",73.89,-0.41,-0.55%,74.45,75.07,73.79,69900,2023-08-28
MGIC,"Magic Software Entpr",12.15,0.15,+1.25%,12.06,12.19,11.93,50200,2023-08-28
MGNI,"Magnite Inc",7.75,-0.02,-0.26%,7.79,7.89,7.69,905200,2023-08-28
MGNX,Macrogenics,5.06,0.01,+0.20%,5.11,5.16,5.03,251400,2023-08-28
MGPI,"MGP Ingredients Inc",118.84,-0.16,-0.13%,119.51,120.36,118.21,72100,2023-08-28
MGRC,"Mcgrath Rentcorp",102.86,1.19,+1.17%,102.2,103.7,102.2,70900,2023-08-28
MGTX,"Meiragtx Holdings Plc",6.41,0.22,+3.55%,6.21,6.49,6.03,102500,2023-08-28
MIDD,"Middleby Corp",143.46,1.57,+1.11%,142.71,144.01,142.68,236600,2023-08-28
MKSI,"Mks Instruments Inc",95.6,0.9,+0.95%,95.66,96.5,94.69,256500,2023-08-28
MKTX,"Marketaxess Holdings",245.88,1.33,+0.54%,245.24,246.59,242.8,259600,2023-08-28
MLAB,"Mesa Labs Inc",139.82,-2.13,-1.50%,142.37,143.93,138.99,20800,2023-08-28
MLCO,"Melco Resorts & Entertainment ADR",11.26,0.28,+2.55%,11.03,11.31,10.95,2437900,2023-08-28
MLKN,"Millerknoll Inc",18.68,0.23,+1.25%,18.56,19.06,18.56,312600,2023-08-28
MLTX,"Moonlake Immunotherapeutics",53.53,-3.28,-5.77%,56.89,58,53,444700,2023-08-28
MMAT,"Meta Materials Inc",0.2286,-0.0002,-0.09%,0.2271,0.2324,0.2225,2955900,2023-08-28
MMSI,"Merit Medical Sys",65.91,-1.28,-1.91%,67.28,68.21,65.75,322200,2023-08-28
MMYT,"Makemytrip Ltd",38.72,0.65,+1.71%,38.1,38.79,38.07,433600,2023-08-28
MNDY,"Monday.com Ltd",169.18,-0.01,-0.01%,170.16,171.92,167.43,384700,2023-08-28
MNKD,"Mannkind Corp",4.77,0.05,+1.06%,4.72,4.94,4.72,2283800,2023-08-28
MNRO,"Monro Muffler Brak",33.58,0.31,+0.93%,33.55,33.8,33.42,282300,2023-08-28
MNST,"Monster Beverage Cp",57.71,0.37,+0.65%,57.74,57.95,57.4,2244900,2023-08-28
MNTK,"Montauk Renewables Inc",9.72,0.03,+0.31%,9.74,9.78,9.47,246800,2023-08-28
MODV,"Modivcare Inc",36.03,0.54,+1.52%,35.6,36.93,35.39,100200,2023-08-28
MOMO,"Hello Group Inc ADR",9.37,0.37,+4.11%,9.01,9.49,8.98,1131600,2023-08-28
MOND,"Mondee Holdings Cl A",6.48,0.26,+4.18%,6.33,6.5,5.99,139900,2023-08-28
MORF,"Morphic Holding Inc",54.78,-0.31,-0.56%,55.17,56.21,54.21,209100,2023-08-28
MORN,"Morningstar Inc",226.37,4.27,+1.92%,222.86,227.76,220.68,160900,2023-08-28
MPWR,"Monolithic Power Sys",493.87,4.79,+0.98%,496.55,499.08,486.54,421600,2023-08-28
MQ,"Marqeta Inc Cl A",5.72,0.05,+0.88%,5.72,5.81,5.67,3326200,2023-08-28
MRAM,"Everspin Technologies Inc",9.72,0,0.00%,9.75,9.99,9.59,133300,2023-08-28
MRCY,"Mercury Sys Inc",40.38,1.06,+2.70%,39.51,40.51,39.37,599300,2023-08-28
MRNA,"Moderna Inc",113.83,1.9,+1.70%,114.73,116.95,113,2697900,2023-08-28
MRSN,"Mersana Therapeutics Inc",1.23,0.02,+1.65%,1.21,1.245,1.2,1130900,2023-08-28
MRTN,"Marten Transport L",21.23,0.22,+1.05%,21.08,21.45,21.08,197100,2023-08-28
MRTX,"Mirati Therapeutics",37.15,0.13,+0.35%,36.88,37.35,36.36,412900,2023-08-28
MRUS,"Merus N.V. CS",21.74,-0.58,-2.60%,22.33,22.51,20.44,104400,2023-08-28
MRVI,"Maravai Lifesciences Holdings Inc Cl A",10.32,-0.08,-0.77%,10.43,10.6,9.98,4086000,2023-08-28
MRVL,"Marvell Technology Inc",55.17,1.67,+3.12%,53.79,55.26,53.56,13558800,2023-08-28
MSEX,"Middlesex Water Company",77.48,-1.41,-1.79%,79.23,79.23,77.45,32400,2023-08-28
MSFT,"Microsoft Corp",323.7,0.72,+0.22%,325.66,326.15,321.72,14802101,2023-08-28
MSTR,"Microstrategy Cl A",344.37,8.32,+2.48%,339.36,350.38,338.55,352400,2023-08-28
MTC,"Mmtec Inc",0.7,0.0001,+0.01%,0.7,0.7499,0.6999,24500,2023-08-28
MTCH,"Match Group Inc",44.25,0.46,+1.05%,44.28,44.73,43.95,2608000,2023-08-28
MTSI,"Macom Technology S",80.58,0.54,+0.67%,81.68,83.13,80.13,738400,2023-08-28
MTTR,"Matterport Inc",2.51,0.01,+0.40%,2.52,2.57,2.48,1121700,2023-08-28
MU,"Micron Technology",65.31,1.59,+2.50%,65.72,66.11,64.66,9903101,2023-08-28
MVIS,Microvision,2.46,0,0.00%,2.49,2.54,2.44,1387600,2023-08-28
MVLA,"Movella Holdings Inc",0.8099,0.0453,+5.92%,0.8034,0.8202,0.77,126500,2023-08-28
MVST,"Microvast Hldgs Inc",1.73,0.08,+4.85%,1.7,1.765,1.65,2198200,2023-08-28
MXL,"Maxlinear Inc",22.19,0.17,+0.77%,22.16,22.53,22.07,508500,2023-08-28
MYGN,"Myriad Genetics Inc",17.57,-0.13,-0.73%,17.71,17.99,17.38,272700,2023-08-28
MYPS,"Playstudios Inc",3.48,-0.01,-0.29%,3.49,3.53,3.45,193600,2023-08-28
MYRG,"MYR Group Inc",141.17,0.21,+0.15%,141.4,143.26,140.57,71700,2023-08-28
NARI,"Inari Medical Inc",65.3,-0.59,-0.90%,66.26,66.6,65.09,444600,2023-08-28
NATI,"Natl Instruments Cor",59.71,0.04,+0.07%,59.7,59.74,59.67,1826900,2023-08-28
NAVI,"Navient Cp",17.47,0.01,+0.06%,17.58,17.81,17.45,623600,2023-08-28
NBIX,"Neurocrine Bioscienc",106.88,-0.64,-0.60%,107.52,107.99,106.29,392400,2023-08-28
NBTB,"NBT Bancorp Inc",34.64,0.42,+1.23%,34.36,34.92,34.36,123900,2023-08-28
NCNO,"Ncino Inc",28.94,0.25,+0.87%,28.91,29.19,28.8,697300,2023-08-28
NDAQ,"Nasdaq Inc",53.17,0.44,+0.83%,52.82,53.49,52.75,1633300,2023-08-28
NDSN,"Nordson Corp",242.56,3.96,+1.66%,240.39,243.01,240.15,267300,2023-08-28
NEGG,"Newegg Commerce Inc",1.1,0.04,+3.77%,1.06,1.13,1.06,281100,2023-08-28
NEO,"Neogenomics Inc",13.81,-0.11,-0.79%,14.05,14.39,13.78,748300,2023-08-28
NEOG,"Neogen Cp",22.91,0.16,+0.70%,22.9,23.25,22.82,857900,2023-08-28
NEXT,"Nextdecade Corp",6.11,0.07,+1.16%,6.1,6.2,6.09,611800,2023-08-28
NFE,"New Fortress Energy Llc",29.15,0.34,+1.18%,29.5,29.97,28.94,841400,2023-08-28
NFLX,"Netflix Inc",418.06,2.03,+0.49%,418.04,419.83,413.27,2925900,2023-08-28
NGM,"Ngm Biopharmaceuticals Inc",2.05,0.05,+2.50%,2.01,2.07,1.98,223300,2023-08-28
NICE,"Nice Ltd ADR",195.29,-1.53,-0.78%,198.31,198.6,194.61,205600,2023-08-28
NIU,"Niu Technologies ADR",3.07,0.07,+2.33%,3.07,3.09,3,232500,2023-08-28
NKLA,"Nikola Corp",1.24,-0.07,-5.34%,1.35,1.35,1.17,56569602,2023-08-28
NKTX,"Nkarta Inc",1.76,0.04,+2.33%,1.75,1.79,1.72,180000,2023-08-28
NMIH,"Nmi Holdings Inc",28.48,0.16,+0.56%,28.36,28.82,28.36,430600,2023-08-28
NMRK,"Newmark Group Inc Cl A",6.8,0.21,+3.19%,6.62,6.86,6.6,590900,2023-08-28
NN,"Nextnav Inc",4.28,-0.07,-1.61%,4.37,4.53,4.2,219500,2023-08-28
NNBR,"NN Inc",2.16,0.06,+2.86%,2.14,2.22,2.08,54200,2023-08-28
NNDM,"Nano Dimension ADR",2.98,0.13,+4.56%,2.9,3.03,2.88,2703100,2023-08-28
NNOX,"Nano-X Imaging Ltd",7.84,0.12,+1.55%,7.81,8.02,7.7,864800,2023-08-28
NOVT,"Novanta Inc",156.6,1.33,+0.86%,155.77,158.27,155.77,61700,2023-08-28
NRC,"National Research Corp",42.01,-0.5,-1.18%,42.09,42.25,42,17100,2023-08-28
NRIX,"Nurix Therapeutics Inc",8.62,0.11,+1.29%,8.54,8.77,8.34,318300,2023-08-28
NSIT,"Insight Enterpr",155.85,3.25,+2.13%,153.53,156.34,153.4,156800,2023-08-28
NSSC,"Napco Sec Tech Inc",22.78,0.09,+0.40%,22.59,23.2,22.2,649800,2023-08-28
NTAP,"Netapp Inc",76.01,1.29,+1.73%,75.25,76.14,75.09,1376400,2023-08-28
NTCT,"Netscout Systems",28.38,0.13,+0.46%,28.25,28.57,28.25,318100,2023-08-28
NTES,"Netease Inc ADR",103.53,4.77,+4.83%,100.35,104.02,100.35,1284100,2023-08-28
NTLA,"Intellia Thera CS",38.01,-0.24,-0.63%,38.61,38.79,37.75,441600,2023-08-28
NTNX,"Nutanix Inc",30.65,1.06,+3.58%,30.03,30.83,29.8,1811200,2023-08-28
NTRA,"Natera Inc",55.51,-1.87,-3.26%,57.34,57.38,55.35,608600,2023-08-28
NTRS,"Northern Trust Corp",75.53,0.86,+1.15%,75.14,76.44,74.99,730900,2023-08-28
NUTX,"Nutex Health Inc",0.2838,0.0058,+2.09%,0.2713,0.2986,0.2713,773000,2023-08-28
NUVA,"Nuvasive Inc",39.96,0.79,+2.02%,39.65,41.1,39.24,4002600,2023-08-28
NUVL,"Nuvalent Inc Cl A",42.81,0.06,+0.14%,42.97,43.88,42.29,196600,2023-08-28
NVAX,"Novavax Inc",8.35,0.3,+3.73%,8.15,9.04,8.08,14407500,2023-08-28
NVCR,"Novocure Ltd Ord Sh",18.6,-11.17,-37.52%,19.74,20.96,18.6,13511700,2023-08-28
NVDA,"Nvidia Corp",468.35,8.17,+1.78%,464.82,469.8,448.88,68373508,2023-08-28
NVEE,"Nv5 Global",98.87,0.23,+0.23%,99.19,100.08,98.38,61000,2023-08-28
NVMI,"Nova Ltd",120.7,-0.39,-0.32%,121.27,123.13,120.42,54900,2023-08-28
NVTS,"Navitas Semiconductor Corp",8.42,-0.07,-0.82%,8.5,8.59,8.06,2128100,2023-08-28
NWBI,"Northwest Bancshares",11.02,0.08,+0.73%,11,11.13,10.99,344700,2023-08-28
NWE,"Northwestern Corp",51.26,0.02,+0.04%,51.16,51.87,51.16,355700,2023-08-28
NWL,"Newell Rubbermaid Inc",10.42,0.17,+1.66%,10.28,10.47,10.27,2716800,2023-08-28
NWS,"News Corp Cl B",21.32,0.12,+0.57%,21.37,21.49,21.26,471700,2023-08-28
NWSA,"News Corp Cl A",20.89,0.15,+0.72%,20.79,21.07,20.79,1840400,2023-08-28
NWTN,"Nwtn Inc Cl B",9.95,0.99,+11.05%,9,9.98,9,7000,2023-08-28
NXGN,"Nextgen Healthcare Inc",18.31,0.36,+2.01%,18.24,18.42,18.13,515600,2023-08-28
NXPI,"Nxp Semiconductors",199.23,3.03,+1.54%,197.51,200.81,197.51,1456600,2023-08-28
NXPL,"Nextplat Corp",2.24,0.05,+2.28%,2.31,2.41,2.19,11100,2023-08-28
NXST,"Nexstar Media Group Inc",160.06,2.98,+1.90%,157.3,161.22,157.3,190700,2023-08-28
NYAX,"Nayax Ltd",23.37,0.73,+3.22%,23.37,23.37,23.37,200,2023-08-24
NYMT,"New York Mtge Trust",9.46,0.31,+3.39%,9.18,9.47,9.18,632500,2023-08-28
OABI,"Omniab Inc",5.62,-0.03,-0.53%,5.65,5.72,5.59,226500,2023-08-28
OB,"Outbrain Inc",5.68,-0.02,-0.35%,5.68,5.75,5.49,98000,2023-08-28
OBIO,"Orchestra Biomed Hldgs Inc",6.65,-0.06,-0.89%,6.73,7.12,6.16,64100,2023-08-28
OCFC,"Oceanfirst Financial Corp",16.69,0.19,+1.15%,16.61,16.87,16.56,109600,2023-08-28
OCGN,"Ocugen Inc",0.4515,-0.0055,-1.20%,0.47,0.47,0.445,1737000,2023-08-28
ODFL,"Old Dominion Freight Line Inc",416.39,7.35,+1.80%,412.95,420.2,410.94,526700,2023-08-28
ODP,"Office Depot",49.23,1.01,+2.09%,48.58,49.67,48.58,289900,2023-08-28
OFLX,"Omega Flex Inc",82.49,2.49,+3.11%,81.03,82.49,81.03,8900,2023-08-28
OKTA,"Okta Inc Cl A",72.12,-0.11,-0.15%,71.99,72.9,71.41,1762100,2023-08-28
