Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
DIN,"Dineequity Inc",76.4,1.32,+1.76%,77.04,75.16,107100,2022-04-20
DIOD,"Diodes Inc",75.27,0.02,+0.03%,77.52,74.55,372600,2022-04-20
DLX,"Deluxe Corp",29.96,0.44,+1.49%,30.23,29.62,152500,2022-04-20
DNOW,"Now Inc",11.63,0.07,+0.61%,11.83,11.37,521500,2022-04-20
DORM,"Dorman Products Inc",95.93,0.28,+0.29%,97.39,95.8,92600,2022-04-20
DOUG,"Douglas Elliman Inc",6.79,-0.1,-1.45%,6.96,6.77,309100,2022-04-20
DRH,"Diamondrock Hospitality Company",10.31,0.06,+0.59%,10.63,10.27,2042700,2022-04-20
DRQ,Dril-Quip,34.96,-1.12,-3.10%,36.01,33.97,252300,2022-04-20
DXPE,"Dxp Enterprise",25.98,-0.06,-0.23%,26.61,25.93,31600,2022-04-20
EAT,"Brinker International",37.49,0.23,+0.62%,38,37.21,689158,"17:08 ET"
EBIX,"Ebix Inc",32.22,-0.76,-2.30%,33.22,32.2,151400,2022-04-20
EBS,"Emergent Biosolutions",40.95,-0.23,-0.56%,41.87,40.94,329300,2022-04-20
ECOL,"US Ecology Inc",47.96,0.01,+0.02%,48.09,47.94,1280200,2022-04-20
ECPG,"Encore Capital Group",59.78,0.09,+0.15%,61.18,59.47,286700,2022-04-20
EFC,"Ellington Financial Llc",16.82,0.37,+2.25%,16.94,16.54,819500,2022-04-20
EGBN,"Eagle Bancorp Inc",56.19,0.46,+0.83%,56.86,55.81,150500,2022-04-20
EGHT,"8X8 Inc",10.4,-0.69,-6.22%,11.22,10.32,1674500,2022-04-20
EGRX,"Eagle Pharmaceuticals",50.26,0.23,+0.46%,50.78,49.75,53500,2022-04-20
EHTH,"Ehealth Inc",8.69,-0.37,-4.08%,9.39,8.48,594200,2022-04-20
EIG,"Employers Holdings Inc",42.81,1.05,+2.51%,42.88,42,79800,2022-04-20
ELF,"E.L.F. Beauty Inc",25.94,0.23,+0.89%,26.13,25.77,250100,2022-04-20
ENDP,"Endo Int'l Plc",2.59,-0.15,-5.47%,2.77,2.56,5808400,2022-04-20
ENSG,"The Ensign Group IN",87.05,2.23,+2.63%,87.53,85.34,286900,2022-04-20
ENTA,"Enanta Pharmaceutica",75.79,3.09,+4.25%,76.64,72.64,196000,2022-04-20
ENVA,"Enova International Inc",39.27,-0.17,-0.43%,40.15,38.92,179800,2022-04-20
EPAC,"Actuant Corp",21.32,0.38,+1.81%,21.55,20.99,310400,2022-04-20
EPAY,"Bottomline Tech IN",56.73,-0.02,-0.04%,56.85,56.73,551400,2022-04-20
EPC,"Edgewell Personal Care",38.02,0.8,+2.15%,38.14,37.08,302400,2022-04-20
EPRT,"Essential Properties Realty Trust Inc",26.55,0.23,+0.87%,26.75,26.38,641500,2022-04-20
ESE,"Esco Technologies Inc",66.33,0.4,+0.61%,67.3,66.3,114200,2022-04-20
ETD,"Ethan Allen Interiors Inc",26.44,0.04,+0.15%,27.1,26.19,261300,2022-04-20
EVTC,"Evertec Inc",40.99,-0.21,-0.51%,41.84,40.97,187400,2022-04-20
EXLS,"Exlservice Holdings",152.01,4.69,+3.18%,153.14,148.56,264200,2022-04-20
EXPO,"Exponent Inc",111.41,1.09,+0.99%,112.06,109.65,354800,2022-04-20
EXTR,"Extreme Networks",12.07,0.17,+1.43%,12.23,11.95,837600,2022-04-20
EZPW,"Ezcorp Inc",7.11,-0.05,-0.70%,7.27,7.06,221500,2022-04-20
FARO,"Faro Tech Inc",45.95,0.3,+0.66%,46.49,45.47,92500,2022-04-20
FBC,"Flagstar Bancorp",41.64,0.93,+2.28%,42.18,40.97,705600,2022-04-20
FBK,"Fb Financial Corp",42.71,0.87,+2.08%,43.11,41.97,208700,2022-04-20
FBNC,"First Bancorp [Nc]",40.41,0.35,+0.87%,41.05,40.32,122100,2022-04-20
FBP,"First Bancorp",13.87,0.34,+2.51%,13.905,13.63,1890688,"17:11 ET"
FBRT,"Franklin Bsp Realty Trust Inc",13.47,-0.31,-2.25%,13.83,13.43,1122900,2022-04-20
FCF,"First Commonwealth Financial Corp",14.99,0.12,+0.81%,15.11,14.86,481300,2022-04-20
FCPT,"Four Corners Property Trust IN",29.72,0.21,+0.71%,29.98,29.59,889000,2022-04-20
FDP,"Fresh Del Monte Produce",27.81,0.23,+0.83%,28.38,27.63,141200,2022-04-20
FELE,"Franklin Electric Company",81.98,0.87,+1.07%,83.04,81.79,145000,2022-04-20
FF,"Futurefuel Corp",10.14,-0.02,-0.20%,10.23,10.01,122100,2022-04-20
FFBC,"First Finl Bncp [Oh]",22.91,0.29,+1.28%,23.15,22.74,259000,2022-04-20
FHB,"First Hawaiian Inc",27.99,-0.05,-0.18%,28.43,27.97,531700,2022-04-20
FIX,"Comfort Systems USA",91.67,2.59,+2.91%,93.63,90.3,113000,2022-04-20
FIZZ,"Natl Beverage Cp",46.61,0.62,+1.35%,46.97,46.24,91200,2022-04-20
FLGT,"Fulgent Genetics Inc",59.66,0.52,+0.88%,60.81,58.51,404800,2022-04-20
FN,Fabrinet,102.76,3.03,+3.04%,103.3,100.27,171900,2022-04-20
FOE,"Ferro Corp",21.95,0.18,+0.83%,21.97,21.94,2797000,2022-04-20
FORM,"Formfactor Inc",37.5,0.03,+0.08%,38.77,37.5,234900,2022-04-20
FORR,"Forrester Resrch",58.22,0.8,+1.39%,58.63,57.2,42300,2022-04-20
FOSL,"Fossil Group",10.88,-0.19,-1.72%,11.2,10.83,360600,2022-04-20
FRGI,"Fiesta Restaurant Gp",7.13,0.07,+0.99%,7.2,6.99,139700,2022-04-20
FSP,"Franklin Street Properties",5.53,-0.02,-0.36%,5.64,5.53,537100,2022-04-20
FSS,"Federal Signal Corp",34.34,0.21,+0.62%,34.92,34.34,197600,2022-04-20
FUL,"H. B. Fuller Company",72.04,0.34,+0.47%,72.94,72.01,272900,2022-04-20
FWRD,"Foward Air Corp",94.24,1.77,+1.91%,97.39,93.66,269800,2022-04-20
GBX,"Greenbrier Companies",44.96,0.15,+0.33%,45.89,44.92,391600,2022-04-20
GCI,"Gannett Co. Inc",4.3,0,0.00%,4.35,4.22,917300,2022-04-20
GCO,"Genesco Inc",69.17,-0.89,-1.27%,71.78,69.03,152300,2022-04-20
GCP,"Gcp Applied Technologies Inc C",31.26,0.04,+0.13%,31.42,31.23,667900,2022-04-20
GDEN,"Golden Entmt",54.55,-0.28,-0.51%,55.68,54.43,217000,2022-04-20
GDOT,"Green Dot Corp",28.46,-0.33,-1.15%,29.05,28.3,378700,2022-04-20
GEO,"Geo Group Inc",6.92,0.08,+1.17%,7.05,6.82,1796000,2022-04-20
GES,"Guess Inc",23.78,-0.25,-1.04%,24.66,23.65,1158200,2022-04-20
GFF,"Griffon Corp",19.11,0.050000000000001,+0.26%,19.71,19.08,310744,"17:26 ET"
GHL,"Greenhill & Co. Inc",15.13,0.49,+3.35%,15.21,14.69,72600,2022-04-20
GIII,"G-III Apparel Gp",29.53,-0.06,-0.20%,30.45,29.5,581800,2022-04-20
GKOS,"Glaukos Corp",61.26,0.27,+0.44%,61.85,59.96,233000,2022-04-20
GLT,Glatfelter,12.44,0.16,+1.30%,12.66,12.39,235800,2022-04-20
GMS,"Gms Inc",51.92,1.57,+3.12%,51.92,51,177400,2022-04-20
GNL,"Global Net Lease Inc",15.17,-0.01,-0.07%,15.38,15.17,467200,2022-04-20
GNW,"Genworth Financial Inc",3.95,0.16,+4.22%,3.97,3.81,3915800,2022-04-20
GPI,"Group 1 Automotive",173.39,-1.99,-1.13%,180.73,173.22,129700,2022-04-20
GPMT,"Granite Point Mortgage Trust Inc",10.41,0.37,+3.69%,10.51,10.14,299800,2022-04-20
GPRE,"Green Plains Inc",30.16,-0.39,-1.28%,31.09,29.66,840700,2022-04-20
GTY,"Getty Realty Corp",29,0.33,+1.15%,29.05,28.63,401300,2022-04-20
GVA,"Granite Construction Inc",32.56,0.08,+0.25%,33.39,32.47,272800,2022-04-20
HA,"Hawaiian Hlds Inc",20.01,0.27,+1.37%,20.32,19.77,832400,2022-04-20
HAFC,"Hanmi Financial Cp",25.04,0.15,+0.60%,25.44,24.95,140500,2022-04-20
HAYN,"Haynes Intl Inc",45.03,-0.45,-0.99%,45.7,44.54,37700,2022-04-20
HCC,"Warrior Met Coal Inc",36.97,-1.54,-4.00%,38.95,36.81,967000,2022-04-20
HCI,"Homeowners Choice",65.39,-0.84,-1.27%,67.27,64.66,57500,2022-04-20
HCSG,"Healthcare Svcs Gp",19.91,3.31,+19.94%,20.54,17.5,5434300,2022-04-20
HFWA,"Heritage Financial",25.28,0.19,+0.76%,25.6,25.22,113300,2022-04-20
HI,"Hillenbrand Inc",42.79,0.45,+1.06%,43.26,42.77,254500,2022-04-20
HIBB,"Hibbett Inc",47.28,-0.17,-0.36%,48.23,46.48,299100,2022-04-20
HLIT,"Harmonic Inc",8.72,0.08,+0.93%,8.89,8.69,497100,2022-04-20
HLX,"Helix Energy Solutions Group",5.26,0,0.00%,5.31,5.09,1242800,2022-04-20
HMN,"Horace Mann Educators Corp",41.27,0.49,+1.20%,41.47,40.85,142600,2022-04-20
HMST,"Homestreet Inc",45.52,-0.04,-0.09%,46.21,45.39,80600,2022-04-20
HNGR,"Hanger Inc",19.24,0.59,+3.16%,19.27,18.76,52900,2022-04-20
HNI,"Hon Industries Inc",37.08,0.44,+1.20%,37.64,36.98,161300,2022-04-20
HOPE,"Hope Bancorp Inc",16.06,-0.04,-0.25%,16.58,16.03,728600,2022-04-20
HP,"Helmerich & Payne",49.67,0.39,+0.79%,50.34,49.22,1838300,2022-04-20
HRMY,"Harmony Biosciences Holdings Inc",52.06,-0.09,-0.17%,54,51.02,647400,2022-04-20
HSC,"Harsco Corp",11.6,0.08,+0.69%,11.82,11.54,222000,2022-04-20
HSII,"Heidrick & Struggl",40.03,0.13,+0.33%,40.59,39.77,42500,2022-04-20
HSKA,"Heska Corp",138.19,1.11,+0.81%,143.51,136.39,111600,2022-04-20
HSTM,"Healthstream Inc",20.19,0.45,+2.28%,20.42,19.71,67700,2022-04-20
HT,"Hersha Hospitality Trust",9.66,0.02,+0.21%,9.96,9.63,94100,2022-04-20
HTH,"Hilltop Holdings Inc",28.93,0.19,+0.66%,29.26,28.92,215800,2022-04-20
HTLD,"Heartland Express",13.4,0.03,+0.22%,13.69,13.39,299600,2022-04-20
HUBG,"Hub Group Inc A",64.44,0.49,+0.77%,65.35,63.92,183300,2022-04-20
HVT,"Haverty Furniture Companies",27.24,0.17,+0.63%,27.67,27.18,97400,2022-04-20
HWKN,"Hawkins Inc",41.77,0.16,+0.38%,42.39,41.73,30300,2022-04-20
HZO,"Marinemax Inc",42.05,-0.36,-0.85%,42.96,41.89,461400,2022-04-20
IBP,"Installed Building Products",84.83,3.08,+3.77%,85.78,81.81,418100,2022-04-20
IBTX,"Independent Bank Group",72.3,-0.01,-0.01%,73.28,72.23,164900,2022-04-20
ICHR,"Ichor Holdings Ltd",30.15,0.03,+0.10%,31.55,30.15,192800,2022-04-20
IDCC,"Interdigital Inc",61.28,0.43,+0.71%,61.84,60.98,110500,2022-04-20
IIIN,"Insteel Industries",40.09,-0.13,-0.32%,41.05,39.28,140500,2022-04-20
IIPR,"Innovative Industrial Properties",164.08,-0.24,-0.15%,168.26,162.41,349600,2022-04-20
ILPT,"Industrial Logistics Properties Trust",20.97,0.22,+1.06%,21.17,20.85,371700,2022-04-20
INDB,"Independent Bk Corp",80.7,0.82,+1.03%,81.62,79.45,121300,2022-04-20
INGN,"Inogen Inc",27.78,-0.38,-1.35%,28.58,27.75,102700,2022-04-20
INN,"Summit Hotel Properties",9.75,-0.02,-0.20%,10,9.74,838759,"17:06 ET"
INT,"World Fuel Services Corp",27.68,0.05,+0.18%,28.17,27.55,318000,2022-04-20
INVA,"Innoviva Inc",18.28,0.2,+1.11%,18.5,17.81,836000,2022-04-20
IOSP,"Innospec Inc",95.8,0.39,+0.41%,96.9,95.3,38800,2022-04-20
IPAR,"Inter Parfums Inc",84.42,-0.33,-0.39%,86.12,83.2,125200,2022-04-20
IRBT,"Irobot Corp",51.81,-1.13,-2.13%,53.34,50.9,323600,2022-04-20
IRT,"Independence Realty Trust Inc",27.84,0.54,+1.98%,27.96,27.45,2600600,2022-04-20
ITGR,"Integer Holdings Corp",87.38,3.2,+3.80%,88.58,84.35,336700,2022-04-20
ITOS,"Iteos Therapeutics Inc",31.05,-0.26,-0.83%,31.67,29.9,421200,2022-04-20
ITRI,"Itron Inc",49.93,-0.31,-0.62%,50.94,49.79,257000,2022-04-20
IVR,"Invesco Mortgage Capital Inc",1.88,0.06,+3.30%,1.89,1.8,5888200,2022-04-20
JACK,"Jack IN The Box Inc",91.45,0.54,+0.59%,92.36,91.11,195000,2022-04-20
JBSS,"John B Sanfilippo",86.36,1,+1.17%,86.84,85.64,114100,2022-04-20
JBT,"John Bean Technologies Corp",111.52,-0.44,-0.39%,114.28,111.47,190000,2022-04-20
JJSF,"J J Snack Foods",159.69,2.69,+1.71%,160.16,157,57600,2022-04-20
JOE,"St. Joe Company",60.25,1.85,+3.17%,60.43,58.63,150400,2022-04-20
JRVR,"James River Gp HD",24.23,0.37,+1.55%,24.25,23.59,967500,2022-04-20
JYNT,"The Joint Corp",33.52,-0.94,-2.73%,34.69,33.2,252300,2022-04-20
KALU,"Kaiser Aluminum",102.12,-0.36,-0.35%,103.83,100.87,117700,2022-04-20
KAMN,"Kaman Corp",44.11,0.03,+0.07%,45.14,44.08,191100,2022-04-20
KAR,"Kar Auction Services Inc",17.49,0.24,+1.39%,17.7,17.1,2314000,2022-04-20
KELYA,"Kelly Svcs Cl A",21.05,0.17,+0.81%,21.38,20.87,164200,2022-04-20
KFY,"Korn/Ferry International",66.89,0.37,+0.56%,68.08,66.74,166700,2022-04-20
KLIC,"Kulicke and Soffa",51.73,-0.23,-0.44%,53.73,51.66,841800,2022-04-20
KN,"Knowles Corp",19.13,0.05,+0.26%,19.37,19.04,462100,2022-04-20
KOP,"Koppers Holdings Inc",27.18,-0.02,-0.07%,27.89,26.93,79900,2022-04-20
KREF,"KKR Real Estate Finance Trust Inc",20.28,0.29,+1.45%,20.5,20.03,487200,2022-04-20
KTB,"Kontoor Brands Inc",42.65,-0.14,-0.33%,43.67,42.61,477300,2022-04-20
KWR,"Quaker Chemical Corp",168.93,3.37,+2.04%,170.51,165.7,63906,"17:07 ET"
LCII,"Lci Industries",106.51,-3.93,-3.56%,112,106.18,178200,2022-04-20
LGIH,"LGI Homes Inc",93.89,0.41,+0.44%,96.69,93.35,398500,2022-04-20
LGND,"Ligand Pharm",102.77,-0.41,-0.40%,105.32,102.71,85900,2022-04-20
LKFN,"Lakeland Finl Corp",77.61,1.63,+2.15%,78.07,76.44,133600,2022-04-20
LL,"Ll Flooring Hldgs Inc",14.43,0.16,+1.12%,14.5797,14.22,189013,"17:12 ET"
LMAT,"Lemaitre Vascular",47.55,0.7,+1.49%,47.89,47.2,114100,2022-04-20
LNN,"Lindsay Corp",149.38,-2.54,-1.67%,154,149.38,68500,2022-04-20
LNTH,"Lantheus Holdings",63.76,2.33,+3.79%,64.14,61.39,809600,2022-04-20
LOCO,"El Pollo Loco",11.01,0.02,+0.18%,11.26,10.98,137800,2022-04-20
LPG,"Dorian Lpg Ltd",15.7,0.04,+0.26%,15.85,15.41,469800,2022-04-20
LPI,"Laredo Petroleum Holdings Inc",85.67,5.13,+6.37%,86.5,79.65,730900,2022-04-20
LPSN,"Liveperson Inc",24.35,-0.94,-3.72%,25.44,24.1,1337500,2022-04-20
LQDT,"Liquidity Services",17.94,-0.64,-3.44%,18.58,17.93,123500,2022-04-20
LTC,"Ltc Properties",36.59,0.43,+1.19%,37,35.95,200200,2022-04-20
LTHM,"Livent Corp",25.7,-0.35,-1.34%,26.8,25.41,1668900,2022-04-20
LXP,"Lxp Industrial Trust",13.31,0.09,+0.68%,13.4,13.21,3441500,2022-04-20
LYLT,"Loyalty Ventures Inc",15.3,-0.58,-3.65%,16.05,15.15,153000,2022-04-20
LZB,"La-Z-Boy Inc",27.81,0.39,+1.42%,28.29,27.42,588362,"17:14 ET"
MANT,"Mantech Intl Cp A",84.71,1.85,+2.23%,85,82.82,354400,2022-04-20
MATW,"Matthews Intl Corp",30.94,0.76,+2.52%,31.16,30.43,137400,2022-04-20
MATX,"Matson Inc",91.57,-4.01,-4.20%,97.34,90.7,872100,2022-04-20
MCRI,"Monarch Casino",93.08,2.27,+2.50%,94.26,90.68,156600,2022-04-20
MCS,"Marcus Corp",17.2,-0.18,-1.04%,17.59,17.18,87600,2022-04-20
MD,"Mednax Inc",24.32,0.58,+2.44%,24.51,23.99,482300,2022-04-20
MDC,"M.D.C. Holdings",37.92,-0.26,-0.68%,39.37,37.91,553616,"17:17 ET"
