Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
BKNG,"Booking Holdings Inc",2251.8,12.42,+0.55%,2284.25,2243.77,265500,2022-04-20
BKR,"Baker Hughes A Ge Co. Cl A",35.33,-1.41,-3.84%,36.37,32.8,23403301,2022-04-20
BLK,"Blackrock Inc",699,-2.57,-0.37%,710.79,697.53,928100,2022-04-20
BLL,"Ball Corp",89,1.37,+1.56%,89.885,87.84,1583892,"17:17 ET"
BMY,"Bristol-Myers Squibb Company",77.28,0.88,+1.15%,77.69,76.04,9721000,2022-04-20
BR,"Broadridge Financial Solutions Llc",155.46,0.82,+0.53%,156.65,154.98,386700,2022-04-20
BRK.B,"Berkshire Hathaway Cl B",348.82,0.32,+0.09%,350.59,347.7,3711200,2022-04-20
BRO,"Brown & Brown",71.06,0.9,+1.28%,71.27,70.2,1708000,2022-04-20
BSX,"Boston Scientific Corp",47.1,1.38,+3.02%,47.49,45.62,14255399,2022-04-20
BWA,"Borgwarner Inc",38.76,0.33,+0.86%,39.33,38.55,1325100,2022-04-20
BXP,"Boston Properties",127.69,1.48,+1.17%,128.35,126.33,497600,2022-04-20
C,"Citigroup Inc",53.1,0.18,+0.34%,53.98,52.88,20527801,2022-04-20
CAG,"Conagra Brands Inc",36.54,0.31,+0.86%,36.81,36.28,4309372,"17:24 ET"
CAH,"Cardinal Health",63.86,1.14,+1.82%,64.21,62.88,1900000,2022-04-20
CARR,"Carrier Global Corp",43.45,0.95,+2.24%,43.74,42.86,3667400,2022-04-20
CAT,"Caterpillar Inc",235.08,2.92,+1.26%,236.37,232.58,2905100,2022-04-20
CB,"Chubb Ltd",212.58,2.66,+1.27%,212.66,209.73,1719100,2022-04-20
CBOE,"CBOE Global Markets Inc",118.21,0.43,+0.37%,120.66,117.69,764000,2022-04-20
CBRE,"CBRE Group Inc",87.63,1.17,+1.35%,88.59,86.63,2807800,2022-04-20
CCI,"Crown Castle International Corp",197.93,4.06,+2.09%,198.59,193.55,1440600,2022-04-20
CCL,"Carnival Corp",19.62,-0.29,-1.46%,20.33,19.62,21159801,2022-04-20
CDAY,"Ceridian Hcm Holding Inc",59.52,-1.8,-2.94%,62,59.45,845000,2022-04-20
CDNS,"Cadence Design Sys",157.13,1.51,+0.97%,157.94,155.8,1834300,2022-04-20
CDW,"CDW Corp",179,5.06,+2.91%,181,175.6,962600,2022-04-20
CE,"Celanese Corp",148.34,0.95,+0.64%,150,147.93,965300,2022-04-20
CEG,"Constellation Energy Corp",65.41,-1.3,-1.95%,68.68,65.07,2182800,2022-04-20
CERN,"Cerner Corp",93.42,-0.04,-0.04%,93.59,93.31,2014000,2022-04-20
CF,"Cf Industries Holdings",106.14,-0.86,-0.80%,107.31,101.83,3174300,2022-04-20
CFG,"Citizens Financial Group Inc/Ri",44.32,0.28,+0.64%,45.34,44.26,6872200,2022-04-20
CHD,"Church & Dwight Company",103.08,0.73,+0.71%,104.18,102.68,1312100,2022-04-20
CHRW,"C.H. Robinson Ww",103.2,-0.19,-0.18%,104.83,103.07,1124200,2022-04-20
CHTR,"Charter Communicatio",535.96,-21.79,-3.91%,555.69,535.17,1540300,2022-04-20
CI,"Cigna Corp",268.87,7.84,+3.00%,269.84,261.46,1462900,2022-04-20
CINF,"Cincinnati Financial",141.25,2.41,+1.74%,141.46,139.01,553300,2022-04-20
CL,"Colgate-Palmolive Company",81.53,0.92,+1.14%,81.8,80.22,8789800,2022-04-20
CLX,"Clorox Company",146.2,0.88999999999999,+0.61%,147.1,144.92,1211999,"17:16 ET"
CMA,"Comerica Inc",87.1,-2.96,-3.29%,88.33,86.25,3015600,2022-04-20
CMCSA,"Comcast Corp A",47.4,-0.71,-1.48%,48.06,47.33,22555600,2022-04-20
CME,"CME Group Inc",236.2,2.1,+0.90%,237.61,233.91,1591800,2022-04-20
CMG,"Chipotle Mexican Grill",1612.58,-19.45,-1.19%,1645,1610,149100,2022-04-20
CMI,"Cummins Inc",204.81,3.53,+1.75%,205.75,202.86,883958,"17:21 ET"
CMS,"Cms Energy Corp",73.04,0.73,+1.01%,73.25,72.44,1481500,2022-04-20
CNC,"Centene Corp",89.01,3.02,+3.51%,89.1,86.91,2098400,2022-04-20
CNP,"Centerpoint Energy Inc",32.75,0.58,+1.80%,32.9,32.45,4812800,2022-04-20
COF,"Capital One Financial Corp",141.85,0.26,+0.18%,144.24,141.05,2035700,2022-04-20
COO,"Cooper Companies",418.58,7.81,+1.90%,420.25,412.65,230800,2022-04-20
COP,Conocophillips,102.67,1.11,+1.09%,103.47,101.38,6058100,2022-04-20
COST,"Costco Wholesale",603.53,9.23,+1.55%,605.28,597.3,1791400,2022-04-20
CPB,"Campbell Soup Company",47.14,0.94,+2.03%,47.25,46.24,1427600,2022-04-20
CPRT,"Copart Inc",120.76,0.34,+0.28%,122.18,120.19,767600,2022-04-20
CPT,"Camden Property Trust",169.03,3.29,+1.99%,169.45,165.75,770700,2022-04-20
CRL,"Charles River Laboratories Intl",296.85,8.3,+2.88%,297.93,286.45,412032,"17:11 ET"
CRM,"Salesforce Inc",186.23,-5.16,-2.70%,193.3,186.08,6013900,2022-04-20
CSCO,"Cisco Systems Inc",53.02,1.19,+2.30%,53.67,52.15,19525699,2022-04-20
CSX,"CSX Corp",35.3,0.01,+0.03%,35.82,35.2,13956500,2022-04-20
CTAS,"Cintas Corp",421.46,2.5,+0.60%,423.81,420.14,328700,2022-04-20
CTLT,"Catalent Inc",96.15,0.82,+0.86%,97.35,92.21,1647100,2022-04-20
CTRA,"Coterra Energy Inc",30.93,0.46,+1.51%,31.02,30.2,5671700,2022-04-20
CTSH,"Cognizant Tech Sol",86.21,0.47,+0.55%,87.27,86.03,2638300,2022-04-20
CTVA,"Corteva Inc",61.32,0.18,+0.29%,61.88,60.41,4258500,2022-04-20
CTXS,"Citrix Systems Inc",101.85,-0.09,-0.09%,102.1,101.8,1032900,2022-04-20
CVS,"CVS Corp",106.64,2.78,+2.68%,107.6,104.58,5629700,2022-04-20
CVX,"Chevron Corp",172.53,0.7,+0.41%,173.58,171.46,7493600,2022-04-20
CZR,"Caesars Entertainment Inc",71.7,-0.05,-0.07%,73.49,71.41,2106900,2022-04-20
D,"Dominion Resources",86.99,0.02,+0.02%,87.94,86.76,2893400,2022-04-20
DAL,"Delta Air Lines Inc",43.54,0.5,+1.16%,44.24,43.19,17413500,2022-04-20
DD,"Dupont Denemours Inc",70.56,1.29,+1.86%,71.46,69.78,2022300,2022-04-20
DE,"Deere & Company",437.39,-0.43,-0.10%,446.76,436.53,1717800,2022-04-20
DFS,"Discover Financial Services",118.82,0.07,+0.06%,121.11,118.4,1235500,2022-04-20
DG,"Dollar General Corp",259.04,3.68,+1.44%,259.37,256.97,2117300,2022-04-20
DGX,"Quest Diagnostics Inc",138.45,2.57,+1.89%,139.41,136.28,1157700,2022-04-20
DHI,"D.R. Horton",74.59,0.47,+0.63%,76.35,74.26,2618400,2022-04-20
DHR,"Danaher Corp",280.38,7.28,+2.67%,284,273.92,3793300,2022-04-20
DIS,"Walt Disney Company",124.57,-7.33,-5.56%,127.35,124.11,36393500,2022-04-20
DISH,"Dish Network Corp",32.95,-0.55,-1.64%,33.56,32.54,2322600,2022-04-20
DLR,"Digital Realty Trust",152.67,2.32,+1.54%,153.5,149.63,1451900,2022-04-20
DLTR,"Dollar Tree Inc",174.08,2.21,+1.29%,177.15,172.26,2726800,2022-04-20
DOV,"Dover Corp",155.52,3.84,+2.53%,156.82,154.13,1154500,2022-04-20
DOW,"Dow Inc",67.54,0.49,+0.73%,68.17,67.04,5016300,2022-04-20
DPZ,"Domino's Pizza Inc",396.49,2.41,+0.61%,397.57,390.11,324100,2022-04-20
DRE,"Duke Realty Corp",61.53,1.32,+2.19%,61.92,60.21,1444200,2022-04-20
DRI,"Darden Restaurants",136.58,1.18,+0.87%,138.08,135.73,698000,2022-04-20
DTE,"Dte Energy Company",139.12,1.35,+0.98%,139.78,138.43,785160,"17:10 ET"
DUK,"Duke Energy Corp",115.43,0.96,+0.84%,115.87,115.17,2152800,2022-04-20
DVA,"Davita Healthcare Partners Inc",123.38,2.62,+2.17%,124.81,121.43,387360,"17:12 ET"
DVN,"Devon Energy Corp",64.61,1.61,+2.56%,64.98,63.53,7116400,2022-04-20
DXC,"Dxc Technology Company",31.89,0.48,+1.53%,32.63,31.5,1375400,2022-04-20
DXCM,Dexcom,496.39,4.6,+0.94%,502.53,482.99,541500,2022-04-20
EA,"Electronic Arts Inc",123.31,-0.73,-0.59%,124.85,123.13,1571500,2022-04-20
EBAY,"Ebay Inc",54.86,-0.31,-0.56%,55.36,54.76,4937300,2022-04-20
ECL,"Ecolab Inc",182.26,1.5,+0.83%,183.64,181.15,1165632,"17:18 ET"
ED,"Consolidated Edison Company of New York",98.41,0.4,+0.41%,99.22,98.38,1344100,2022-04-20
EFX,"Equifax Inc",221.41,2.98,+1.36%,222.75,218.85,1333700,2022-04-20
EIX,"Edison International",72.75,0.94,+1.31%,73.07,72.37,1179100,2022-04-20
EL,"Estee Lauder Companies",278.26,3.7,+1.35%,285.79,277.82,1571700,2022-04-20
EMBC,"Embecta Corp",31.13,0.2,+0.65%,31.64,29.88,964500,2022-04-20
EMN,"Eastman Chemical Company",111,1.43,+1.31%,112.4,109.85,1253500,2022-04-20
EMR,"Emerson Electric Company",97.14,1.45,+1.52%,97.57,96.51,2055387,"17:16 ET"
ENPH,"Enphase Energy Inc",178.53,-17.07,-8.73%,197.85,176.72,2795400,2022-04-20
EOG,"Eog Resources",122.69,0.93,+0.76%,123.38,121.71,3273900,2022-04-20
EPAM,"Epam Systems Inc",289.61,-8.37,-2.81%,303.7,286.93,568700,2022-04-20
EQIX,"Equinix Inc",768.17,13.95,+1.85%,772.8,754.32,466600,2022-04-20
EQR,"Equity Residential",92.78,1.82,+2.00%,93.15,91.13,1361000,2022-04-20
ES,"Eversource Energy",93.26,0.76,+0.82%,93.82,92.86,933000,2022-04-20
ESS,"Essex Property Trust",355.98,8.3,+2.39%,357.03,348.39,237700,2022-04-20
ETN,"Eaton Corp",149.38,3.61,+2.48%,150.56,147.37,1834500,2022-04-20
ETR,"Entergy Corp",125.84,1.29,+1.04%,126.73,124.99,1382800,2022-04-20
ETSY,"Etsy Inc",107.41,-7.88,-6.83%,114.29,104.71,4810800,2022-04-20
EVRG,"Evergy Inc",72.62,1.51,+2.12%,72.65,71.58,1235300,2022-04-20
EW,"Edwards Lifesciences Corp",128.27,3.75,+3.01%,129.33,124.71,3256700,2022-04-20
EXC,"Exelon Corp",50.25,0.75,+1.52%,50.66,50.01,6193200,2022-04-20
EXPD,"Expeditors Intl",99.56,0.87,+0.88%,100.05,98.34,1069000,2022-04-20
EXPE,"Expedia Group Inc",185.87,-0.47,-0.25%,190.16,184.07,1475800,2022-04-20
EXR,"Extra Space Storage Inc",219.95,1.63,+0.75%,222.35,218.61,612100,2022-04-20
F,"Ford Motor Company",16.05,-0.1,-0.62%,16.55,16,47275203,2022-04-20
FANG,"Diamondback Energy",141.9,3.98,+2.89%,142.16,137.45,1880700,2022-04-20
FAST,"Fastenal Company",57.02,0.32,+0.56%,57.79,56.69,3631400,2022-04-20
FB,"Meta Platforms Inc",200.42,-16.89,-7.77%,214.16,198.92,42980598,2022-04-20
FBHS,"Fortune Brands Home & Security",72.53,0.8,+1.12%,73.2,71.79,1100500,2022-04-20
FCX,"Freeport-Mcmoran Inc",49.9,-0.74,-1.46%,50.52,48.88,13097000,2022-04-20
FDS,"Factset Research Systems Inc",443.4,8.91,+2.05%,444.52,435.87,311600,2022-04-20
FDX,"Fedex Corp",209.19,0.38,+0.18%,214.07,209.08,1823400,2022-04-20
FE,"Firstenergy Corp",48.46,0.96,+2.02%,48.63,47.86,3605700,2022-04-20
FFIV,"F5 Inc",204.57,2.11,+1.04%,207.27,203.07,346200,2022-04-20
FIS,"Fidelity National Information Services",103,-1.89,-1.80%,105.28,102.65,2933200,2022-04-20
FISV,"Fiserv Inc",101.49,-0.96,-0.94%,104.03,101.29,3062900,2022-04-20
FITB,"Fifth Third Bancorp",40.67,-0.12,-0.29%,41.87,40.6,8147100,2022-04-20
FLT,"Fleetcor Technologies",261.69,0.58,+0.22%,264,259.89,425700,2022-04-20
FMC,"FMC Corp",139.49,0.16,+0.11%,140.99,137.75,1036900,2022-04-20
FOX,"Fox Corp Cl B",36.48,0.28,+0.77%,36.61,35,924900,2022-04-20
FOXA,"Fox Corp Cl A",39.56,0.38,+0.97%,39.62,37.82,4384700,2022-04-20
FRC,"First Republic Bank",164.21,1,+0.61%,166.01,163.78,1401100,2022-04-20
FRT,"Federal Realty Investment Trust",126.48,1.67,+1.34%,127.1,125.25,365300,2022-04-20
FTNT,"Fortinet Inc",340.58,5.39,+1.61%,348.65,336.73,1067800,2022-04-20
FTV,"Fortive Corp",59.96,0.88,+1.49%,60.55,59.57,1559119,"17:15 ET"
GD,"General Dynamics Corp",247.69,1.1,+0.45%,249.69,246.08,862400,2022-04-20
GE,"General Electric Company",91.4,-0.5,-0.54%,93.11,91.25,4002000,2022-04-20
GILD,"Gilead Sciences Inc",63.6,0.82,+1.31%,64.15,62.98,7638200,2022-04-20
GIS,"General Mills",72.83,1.11,+1.55%,72.93,71.79,2944700,2022-04-20
GL,"Globe Life Inc",105.35,2.66,+2.59%,105.6,103.15,541100,2022-04-20
GLW,"Corning Inc",34.67,-0.04,-0.12%,35.3,34.6,4960700,2022-04-20
GM,"General Motors Company",41.72,-0.36,-0.86%,43.24,41.69,12984800,2022-04-20
GNRC,"Generac Holdings Inc",259.73,-7.47,-2.80%,270.88,258.07,831100,2022-04-20
GOOG,"Alphabet Cl C",2564.91,-45.71,-1.75%,2638.47,2557.88,1128800,2022-04-20
GOOGL,"Alphabet Cl A",2560.8,-39.38,-1.51%,2627.98,2550,1580200,2022-04-20
GPC,"Genuine Parts Company",137.67,3.85,+2.88%,138.08,135.33,779100,2022-04-20
GPN,"Global Payments Inc",143.51,-1.09,-0.75%,146.71,143.41,1461900,2022-04-20
GRMN,"Garmin Ltd",114.68,1.48,+1.31%,115.34,113.19,555400,2022-04-20
GS,"Goldman Sachs Group",341.06,5.11,+1.52%,344.9,337.5,3039300,2022-04-20
GWW,"W.W. Grainger",511.28,3.55,+0.70%,520.49,510.63,229100,2022-04-20
HAL,"Halliburton Company",39.6,-1.71,-4.14%,41.07,39.23,19744600,2022-04-20
HAS,"Hasbro Inc",88.69,0.85,+0.97%,88.99,87.14,1484400,2022-04-20
HBAN,"Huntington Bcshs",14.24,0.17,+1.21%,14.5,14.14,19033201,2022-04-20
HCA,"Hca Holdings Inc",275.16,13.2,+5.04%,275.96,263.53,1688600,2022-04-20
HD,"Home Depot",315.14,7.34,+2.38%,316.1,309.75,4715900,2022-04-20
HES,"Hess Corp",114.88,0.5,+0.44%,116.5,113.84,1478700,2022-04-20
HIG,"Hartford Financial Services Group",74.65,1.18,+1.61%,74.98,73.58,1450200,2022-04-20
HII,"Huntington Ingalls Industries",227.29,3.18,+1.42%,227.99,223.95,311100,2022-04-20
HLT,"Hilton Inc",162.91,-0.23,-0.14%,166.22,162.77,2113000,2022-04-20
HOLX,"Hologic Inc",78.18,1.9,+2.49%,78.21,76.03,1505400,2022-04-20
HON,"Honeywell International Inc",196.34,-0.86,-0.44%,199.5,196.01,2622800,2022-04-20
HPE,"Hewlett Packard Enterprise Comp",16.52,0.41,+2.55%,16.66,16.21,9380601,2022-04-20
HPQ,"Hp Inc",39.38,0.69,+1.78%,39.78,38.99,11074200,2022-04-20
HRL,"Hormel Foods Corp",54.68,0.95,+1.77%,54.7,53.79,1798700,2022-04-20
HSIC,"Henry Schein Inc",91.06,2.14,+2.41%,91.57,88.95,668500,2022-04-20
HST,"Host Marriott Financial Trust",20.43,0,0.00%,21.16,20.42,8853000,2022-04-20
HSY,"Hershey Foods Corp",229.68,2.7,+1.19%,230.99,226.93,890000,2022-04-20
HUM,"Humana Inc",465.49,6.8,+1.48%,467.11,457.88,852200,2022-04-20
HWM,"Howmet Aerospace Inc",36.84,0.2,+0.55%,37.2,36.58,1713800,2022-04-20
IBM,"International Business Machines",138.32,9.17,+7.10%,139.56,133.38,17827199,2022-04-20
ICE,"Intercontinental Exchange",123.85,0.92,+0.75%,125.36,122.61,2579000,2022-04-20
IDXX,"Idexx Laboratories",513.39,12.54,+2.50%,517.03,498.84,372900,2022-04-20
IEX,"Idex Corp",197.17,3.56,+1.84%,198.72,194.19,320600,2022-04-20
IFF,"International Flavors & Fragrances",125.15,0.61,+0.49%,125.98,124.45,1115900,2022-04-20
ILMN,"Illumina Inc",344.17,1.9,+0.56%,349.6,337.7,711400,2022-04-20
INCY,"Incyte Corp",78.71,-0.76,-0.96%,79.72,78.05,1165800,2022-04-20
INTC,"Intel Corp",48.11,0.18,+0.38%,48.75,47.97,22781701,2022-04-20
INTU,"Intuit Inc",481.95,-3.12,-0.64%,492.37,481.23,1184200,2022-04-20
IP,"International Paper Company",49.41,0.76,+1.56%,49.645,48.77,2432775,"17:09 ET"
IPG,"Interpublic Group of Companies",36.97,1.42,+3.99%,37.27,35.78,5355200,2022-04-20
IPGP,"Ipg Photonics Corp",100.18,-0.06,-0.06%,103.26,99.8,511700,2022-04-20
IQV,"Iqvia Holdings Inc",242.77,4.9,+2.06%,245.2,238.63,765100,2022-04-20
IR,"Ingersoll Rand Inc",49.36,1.41,+2.94%,49.765,48.05,2399964,"17:17 ET"
IRM,"Iron Mountain Inc",57.72,1.26,+2.23%,57.96,56.56,1231300,2022-04-20
ISRG,"Intuitive Surg Inc",302.9,8.04,+2.73%,307.37,294.93,2160900,2022-04-20
IT,"Gartner Inc",310.01,3.66,+1.19%,313.19,308.32,524000,2022-04-20
ITW,"Illinois Tool Works Inc",206.54,3.15,+1.55%,208.64,205.21,876700,2022-04-20
IVZ,"Invesco Plc",21.74,0,0.00%,22.08,21.7,2763700,2022-04-20
J,"Jacobs Engineering Group Inc",147.41,0.06,+0.04%,150.13,147.05,886800,2022-04-20
JBHT,"J B Hunt Transport",172.56,-1.32,-0.76%,176.57,172.42,1083600,2022-04-20
JCI,"Johnson Controls Intl",65.1,1.57,+2.47%,65.64,64.24,3111600,2022-04-20
JKHY,"Jack Henry & Assoc",201.79,-0.39,-0.19%,203.53,200.87,274500,2022-04-20
JNJ,"Johnson & Johnson",183.89,0.81,+0.44%,184.32,181.9,8039500,2022-04-20
JNPR,"Juniper Networks",36.5,0.73,+2.04%,36.65,35.98,3311700,2022-04-20
JPM,"JP Morgan Chase & Company",131.58,0.46,+0.35%,133.51,131.34,13420601,2022-04-20
K,"Kellogg Company",68.95,0.65,+0.95%,68.98,67.85,2308900,2022-04-20
KEY,Keycorp,21.75,0.32,+1.49%,22.17,21.57,13950101,2022-04-20
KEYS,"Keysight Technologies Inc Comm",151.22,2.86,+1.93%,152.41,149.36,1000300,2022-04-20
KHC,"Kraft Heinz Company",43.35,0.74,+1.74%,43.45,42.56,5487300,2022-04-20
KIM,"Kimco Realty Corp",26.22,0.42,+1.63%,26.33,25.94,4196700,2022-04-20
KLAC,"K L A-Tencor Corp",345.59,7.77,+2.30%,351.88,345,1295100,2022-04-20
KMB,"Kimberly-Clark Corp",127.6,0.73,+0.58%,128.24,127,1174200,2022-04-20
KMI,"Kinder Morgan",19.77,0.17,+0.87%,19.97,19.54,15430500,2022-04-20
KMX,"Carmax Inc",93.07,-3.22,-3.34%,97.86,92.98,1737700,2022-04-20
KO,"Coca-Cola Company",65.96,0.89,+1.37%,66.24,65.4,14824899,2022-04-20
KR,"Kroger Company",57.7,-0.09,-0.16%,58.3,57.37,6986400,2022-04-20
L,"Loews Corp",67.36,1.68,+2.56%,67.45,65.83,1286900,2022-04-20
LDOS,"Leidos Holdings Inc",109.87,0.26000000000001,+0.24%,111.12,109.6,584606,"17:06 ET"
LEN,"Lennar Corp",79.81,0.26,+0.33%,81.23,79.44,2227200,2022-04-20
LH,"Laboratory Corp of America Holdings",277.87,6.73,+2.48%,278.4,270.95,662500,2022-04-20
LHX,"L3Harris Technologies Inc",257.82,0.09,+0.03%,260.63,255.23,621100,2022-04-20
LIN,"Linde Plc",326.37,8.22,+2.58%,327.87,319.92,1957000,2022-04-20
LKQ,"LKQ Corp",50.74,0.98,+1.97%,51.09,50.16,1962600,2022-04-20
LLY,"Eli Lilly and Company",292.92,-4.09,-1.38%,299,292.3,2607900,2022-04-20
LMT,"Lockheed Martin Corp",453.87,-6.03,-1.31%,461.36,452.78,1635700,2022-04-20
LNC,"Lincoln National Corp",68.67,1.15,+1.70%,69.37,67.93,995800,2022-04-20
LNT,"Alliant Energy Corp",65.11,1.23,+1.93%,65.24,64.2,1148700,2022-04-20
LOW,"Lowe's Companies",208.74,5.7,+2.81%,210.06,205.19,3905600,2022-04-20
LRCX,"Lam Research Corp",481.45,2.26,+0.47%,504.81,479.68,2019200,2022-04-20
LUMN,Centurylink,11.59,0.06,+0.52%,11.65,11.45,6447800,2022-04-20
LUV,"Southwest Airlines Company",47.33,-0.02,-0.04%,48.06,47.16,5865100,2022-04-20
LVS,"Las Vegas Sands",38.51,0.27,+0.71%,39.27,38.21,5313400,2022-04-20
LW,"Lamb Weston Holdings Inc",69.15,1.08,+1.59%,69.44,67.78,859300,2022-04-20
LYB,"Lyondellbasell Industries NV",111.15,0.54,+0.49%,112.22,110.13,1699000,2022-04-20
LYV,"Live Nation Entertainment",112.2,-1.54,-1.35%,114.39,111.75,1367100,2022-04-20
MA,"Mastercard Inc",365.29,1.42,+0.39%,371.89,363.87,3376700,2022-04-20
MAA,"Mid-America Apartment Communities",210.49,2.98,+1.44%,211.51,208.12,745400,2022-04-20
