SR,HR1,HR2,Change,HPC,HighLast,3-H,4-H,5-H,6-H,8-H,10-H,13-H,15-H,18-H,20-H,22-H,3-A,4-A,5-A,6-A,8-A,10-A,13-A,15-A,18-A,20-A,22-A,3-ASk,4-ASk,5-ASk,6-ASk,8-ASk,10-ASk,13-ASk,15-ASk,18-ASk,20-ASk,22-ASk,Code,END,
98.27315541601256,117.86499215070643,109.10518053375196,99.12854030501089,102.61437908496731,109.10518053375196,109.10518053375196,109.10518053375196,109.10518053375196,109.10518053375196,112.99843014128727,117.86499215070643,119.6232339089482,119.6232339089482,121.97802197802197,121.97802197802197,121.97802197802197,106.60387231815804,107.16640502354788,106.95761381475666,106.73992673992674,107.99450549450549,109.67974882260599,111.56382079459004,111.68393511250652,112.5675911390197,112.88069073783359,112.53746253746253,108.79120879120879,108.81214024071166,108.1397174254317,107.6420722135008,108.81812065485533,110.50758765044482,112.34170591313449,112.35927337968154,113.17573183119401,113.44129554655868,113.02833221200567,PENN-500,end
98.81524175472302,117.25904578930513,111.27121357668908,98.05337519623234,102.22919937205651,111.27121357668908,110.63080371437718,111.27121357668908,111.27121357668908,111.27121357668908,112.71213576689082,117.25904578930513,121.99807877041306,121.99807877041306,122.12616074287544,124.39961575408262,124.39961575408262,106.82036503362151,107.9330771693884,108.54947166186359,108.4961041733376,108.92971501761126,110.3938520653218,112.87470134732382,113.3205251360871,113.75635962571602,114.54851104707012,114.53730387447963,107.4447646493756,108.72024762514677,109.29394812680115,109.08101184758243,109.40945061982526,110.92966165012277,113.48329597609138,113.87402223137093,114.23781808592794,115.02098184943627,114.96424378268755,PENN-500,end
102.9073482428115,112.46006389776359,110.38338658146964,102.45499181669395,103.30605564648117,110.38338658146964,105.33546325878594,105.33546325878594,110.38338658146964,111.02236421725239,111.02236421725239,112.46006389776359,119.93610223642172,121.72523961661342,121.72523961661342,121.85303514376997,124.12140575079871,102.60915867944621,102.96325878594249,104.4472843450479,105.54313099041532,106.50159744408946,107.19808306709264,109.53059719832885,111.10543130990413,111.80688675896344,112.27635782747603,113.10630264304386,104.68051118210862,104.46219382321618,105.94249201277954,106.95846645367409,107.64947512551345,108.1682641107561,110.45260915867946,112.00821542674576,112.5916181168953,113.0031948881789,113.80343830823062,PENN-500,end
103.14322747893713,112.6053143227479,106.83732987686325,98.59424920127795,102.23642172523961,106.83732987686325,105.50874918988983,106.83732987686325,106.83732987686325,111.95722618276085,112.6053143227479,112.6053143227479,118.6649384316267,123.46079066753079,123.46079066753079,123.59040829552819,125.89112119248217,102.54914668394902,103.62119248217758,103.99870382372004,105.32512421689349,107.11276733635775,107.54698639014906,109.6016750585772,111.32858068697341,112.65752142291352,113.35385612443294,113.89559889235844,102.68956578094621,104.07215381291856,104.43130265716138,105.93648736228126,107.8048328858439,108.13350615683731,110.21278893929573,111.97574298676047,113.26865159544053,113.93730599993178,114.449279387711,PENN-500,end
107.00344431687715,128.05204745503252,122.19670876387295,98.15927873779114,105.37190082644629,122.19670876387295,117.8339073861462,122.19670876387295,122.19670876387295,122.19670876387295,123.00038270187524,128.05204745503252,128.05204745503252,128.05204745503252,128.05204745503252,132.22349789513967,132.98890164561806,110.43500446485521,113.37543053960965,114.94068120933794,115.60147978058426,116.81017986988135,118.48450057405282,119.80629397391742,120.04847557086364,120.52557724199515,121.31458094144658,122.36196639181712,114.67661691542288,117.18331419823957,118.18790662074245,118.33141982395716,118.93280848504727,120.32146957520094,121.2941701747672,121.34109671423106,121.61815357601135,122.33367575080061,123.33388005029795,PENN-700,end
105.39012438748586,121.14587259705992,120.35431586882774,101.53080750095674,107.23306544202066,120.35431586882774,109.83791933660007,116.05729362985299,120.35431586882774,120.35431586882774,121.14587259705992,121.14587259705992,126.12137203166226,126.12137203166226,126.12137203166226,126.12137203166226,130.98379193366,105.32730242492774,108.00980022615904,110.4787033546928,111.9613016710642,113.7532981530343,114.65887674330946,116.83145350691525,117.35645181555472,117.67810026385222,118.26045985676588,119.3828598841791,105.12627214474179,108.76994597311219,111.66603844704107,113.2076894082171,114.8995746055678,115.65104493864388,117.7566277170499,118.18695816057293,118.38096716259062,118.91999127105359,120.03302640317337,PENN-700,end
100.50071530758225,114.94992846924177,110.12160228898426,105.39012438748586,106.14398793818319,110.12160228898426,100.32188841201716,104.22031473533619,110.12160228898426,114.19885550786837,114.19885550786837,114.94992846924177,119.67095851216023,119.67095851216023,119.67095851216023,119.67095851216023,123.56938483547924,98.60515021459226,100.00894134477825,102.03147353361945,104.05937052932762,106.09352646638055,107.38555078683832,109.70067128865412,110.40534096328088,110.75743125099348,111.40021459227466,112.18298868513455,97.80042918454936,99.94039103481163,102.48569384835477,104.8283261802575,106.93337420805233,108.18232395485613,110.49117787315213,111.13325158389537,111.37759824960027,111.9889315563587,112.75291232372771,PENN-700,end
111.05052708106143,116.06688476917483,102.36277717193747,100.76923076923077,103.04029304029304,102.36277717193747,102.36277717193747,102.36277717193747,102.36277717193747,105.9251181388586,116.06688476917483,116.06688476917483,116.83024354780079,121.62849872773536,121.62849872773536,121.62849872773536,121.62849872773536,101.80540409548043,101.84478371501271,100.84332969829151,101.69029443838603,104.7664485641585,106.6194111232279,108.55073679501159,110.19992729916393,111.2807463952502,111.49036713922209,112.18234691517134,102.10832424572882,102.05985702168908,100.75427117411849,101.7884405670665,105.27600353118346,107.22161638192173,109.16333454501394,110.84281040660538,111.87375713644236,112.0319883678662,112.70533658756122,PENN-400,end
108.7188612099644,113.62989323843416,100.21352313167259,102.14467466375862,103.38058887677208,100.21352313167259,100.21352313167259,100.21352313167259,100.21352313167259,100.21352313167259,109.5729537366548,113.62989323843416,114.37722419928825,119.07473309608541,119.07473309608541,119.07473309608541,119.07473309608541,99.79833926453144,99.77758007117437,99.78647686832741,98.95610913404505,100.87633451957295,103.33451957295372,105.22310429783738,106.7141162514828,108.1791221826809,108.67081850533808,109.04399870592039,99.64412811387899,99.66785290628707,99.70640569395017,98.72597864768682,100.98627351296389,103.69315935152234,105.64946619217079,107.18607015760041,108.65396692484823,109.12155834425923,109.46958142687677,PENN-400,end
103.5981474884218,115.99572497328109,111.7206982543641,94.83108108108108,102.29729729729729,111.7206982543641,106.80441752760954,109.7613110081938,111.7206982543641,115.99572497328109,115.99572497328109,115.99572497328109,115.99572497328109,115.99572497328109,115.99572497328109,115.99572497328109,115.99572497328109,105.92566203538773,106.88457427858924,107.85179907374422,109.20912005700033,109.69006056287851,107.90523690773065,106.02888383437013,104.8806555040969,105.58128488303053,106.19878874242963,106.73640573889946,105.48628428927681,106.91129319558247,108.11364446027788,109.69006056287851,110.10229528220265,108.02755017218857,105.96425602660018,104.74324393098885,105.50933590393764,106.16691354320963,106.73316708229422,PENN-400,end
